Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,Ward_Right,Ward_Left,ObjectID,JoinId
NA,NA,NA,9,NA,NA,NA,NA,7112,NA,JEFFERSON AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,7121,NA,N 9,NA
NA,NA,NA,6,NA,NA,NA,NA,7128,NA,KANE,6
NA,NA,NA,9,NA,NA,NA,NA,7132,NA,FULTON,9
NA,NA,NA,4,NA,NA,NA,NA,7136,NA,PEARL,4
NA,NA,NA,NA,NA,NA,NA,NA,7139,NA,FORT HAMILTN PKWY,NA
NA,NA,NA,6,NA,NA,NA,NA,7141,NA,HICKS,6
NA,NA,NA,NA,NA,NA,NA,NA,7147,NA,VARET,NA
NA,NA,NA,9,NA,NA,NA,NA,7148,NA,HALSEY,9
NA,NA,NA,9,NA,NA,NA,NA,7157,NA,NOSTRAND AVE,9
NA,NA,NA,7,NA,NA,NA,NA,7158,NA,PUTNAM AVE,7
NA,NA,NA,11,NA,NA,NA,NA,7160,NA,FLUSHING AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,7162,NA,GRAND AVE,7
NA,NA,NA,9,NA,NA,NA,NA,7164,NA,HALSEY,9
NA,NA,NA,NA,NA,NA,NA,NA,7165,NA,GRAHAM AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,7167,NA,BEDFORD AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,7168,NA,RALPH AVE,9
NA,NA,NA,6,NA,NA,NA,NA,7178,NA,VAN BRUNT,6
NA,NA,NA,10,NA,NA,NA,NA,7180,NA,STATE,10
NA,NA,NA,9,NA,NA,NA,NA,7186,NA,TROY AVE,9
NA,NA,NA,9,NA,NA,NA,NA,7189,NA,PARK PL,9
NA,NA,NA,10,NA,NA,NA,NA,7194,NA,BOERUM PL,10
NA,NA,NA,9,NA,NA,NA,NA,7198,NA,HALSEY,9
NA,NA,NA,6,NA,NA,NA,NA,7204,NA,CT,10
NA,NA,NA,10,NA,NA,NA,NA,7205,NA,BALTIC,10
NA,NA,NA,1,NA,NA,NA,NA,7211,NA,COLUMBIA HTS,1
NA,NA,NA,NA,NA,NA,NA,NA,7219,NA,S 8,NA
NA,NA,NA,7,NA,NA,NA,NA,7225,NA,WILSON,7
NA,NA,NA,6,NA,NA,NA,NA,7227,NA,HICKS,6
NA,NA,NA,9,NA,NA,NA,NA,7234,NA,THROOP AVE,9
NA,NA,NA,11,NA,NA,NA,NA,7240,NA,GREENE AVE,11
NA,NA,NA,8,NA,NA,NA,NA,7243,NA,51,8
NA,NA,NA,9,NA,NA,NA,NA,7246,NA,DE KALB AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,7248,NA,HINSDALE,NA
NA,NA,NA,1,NA,NA,NA,NA,7250,NA,ELIZABETH PL,1
NA,NA,NA,10,NA,NA,NA,NA,7252,NA,BOND,10
NA,NA,NA,9,NA,NA,NA,NA,7277,NA,STUYVESANT AVE,9
NA,NA,NA,7,NA,NA,NA,NA,7280,NA,MYRTLE AVE,7
NA,NA,NA,8,NA,NA,NA,NA,7282,NA,CARROLL,8
NA,NA,NA,8,NA,NA,NA,NA,7285,NA,7 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,7288,NA,14,8
NA,NA,NA,4,NA,NA,NA,NA,7291,NA,ADAMS,4
NA,NA,NA,9,NA,NA,NA,NA,7292,NA,RALPH AVE,9
NA,NA,NA,10,NA,NA,NA,NA,7293,NA,SMITH,10
NA,NA,NA,9,NA,NA,NA,NA,7304,NA,DEAN,9
NA,NA,NA,11,NA,NA,NA,NA,7306,NA,SAINT FELIX,11
NA,NA,NA,NA,NA,NA,NA,NA,7308,NA,GRAHAM AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,7314,NA,17,8
NA,NA,NA,9,NA,NA,NA,NA,7315,NA,THROOP AVE,9
NA,NA,NA,6,NA,NA,NA,NA,7320,NA,UNION,6
NA,NA,NA,NA,NA,NA,NA,NA,7322,NA,JACKSON,NA
NA,NA,NA,9,NA,NA,NA,NA,7323,NA,DEAN,9
NA,NA,NA,NA,NA,NA,NA,NA,7331,NA,BROADWAY,NA
NA,NA,NA,NA,NA,NA,NA,NA,7361,NA,BEDFORD AVE,NA
NA,NA,NA,11,NA,NA,NA,NA,7363,NA,FULTON,11
NA,NA,NA,8,NA,NA,NA,NA,7365,NA,6 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,7372,NA,LAFAYETTE AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,7376,NA,PITKIN AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,7377,NA,UNION AVE,NA
NA,NA,NA,10,NA,NA,NA,NA,7383,NA,4 AVE,10
NA,REED AVE,NA,9,NA,NA,NA,NA,7384,NA,MALCOLM X BLVD,9
NA,NA,NA,9,NA,NA,NA,NA,7385,NA,HOWARD AVE,9
NA,NA,NA,5,NA,NA,NA,NA,7387,NA,GOLD,5
NA,PERRY AVE,NA,9,NA,NA,NA,NA,7388,NA,BEDFORD AVE,9
NA,NA,NA,6,NA,NA,NA,NA,7397,NA,COMMERCE,6
NA,NA,NA,8,NA,NA,NA,NA,7398,NA,BERKLEY PL,8
NA,NA,NA,6,NA,NA,NA,NA,7401,NA,CT,10
NA,NA,NA,9,NA,NA,NA,NA,7411,NA,GARVEY BLVD,9
NA,NA,NA,9,NA,NA,NA,NA,7412,NA,ROGERS AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,7413,NA,METROPOLITAN AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,7419,NA,PRESIDENT,9
NA,NA,NA,9,NA,NA,NA,NA,7420,NA,PACIFIC,9
NA,NA,NA,9,NA,NA,NA,NA,7424,NA,ROCKAWAY AVE,9
NA,NA,NA,9,NA,NA,NA,NA,7425,NA,SARATOGA AVE,9
NA,NA,NA,10,NA,NA,NA,NA,7427,NA,DE GRAW,10
NA,NA,NA,11,NA,NA,NA,NA,7428,NA,LAFAYETTE AVE,11
NA,NA,NA,9,NA,NA,NA,NA,7436,NA,MACDONOUGH,9
NA,NA,NA,8,NA,NA,NA,NA,7443,NA,5 AVE,8
NA,NA,NA,9,NA,NA,NA,NA,7444,NA,GREENE AVE,9
NA,MORRELL,NA,NA,NA,NA,NA,NA,7448,NA,BUSHWICK AVE,NA
NA,NA,NA,11,NA,NA,NA,NA,7451,NA,FULTON,11
NA,NA,NA,9,NA,NA,NA,NA,7453,NA,NEW YORK AVE,9
NA,NA,NA,7,NA,NA,NA,NA,7460,NA,LAFAYETTE AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,7467,NA,HUMBOLDT,NA
NA,NA,NA,NA,NA,NA,NA,NA,7499,NA,LEONARD,NA
NA,NA,NA,NA,NA,NA,NA,NA,7509,NA,GRAHAM AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,7529,NA,UNDERHILL AVE,11
NA,NA,NA,6,NA,NA,NA,NA,7543,NA,VISITATION PL,6
NA,NA,NA,NA,NA,NA,NA,NA,7545,NA,N 11,NA
NA,NA,NA,NA,NA,NA,NA,NA,7563,NA,METROPOLITAN AVE,NA
NA,NA,NA,4,NA,NA,NA,NA,7574,NA,JAY,4
NA,NA,NA,8,NA,NA,NA,NA,7575,NA,14,8
NA,NA,NA,4,NA,NA,NA,NA,7576,NA,JAY,4
NA,NA,NA,NA,NA,NA,NA,NA,7581,NA,MAUJER,NA
NA,NA,NA,6,NA,NA,NA,NA,7582,NA,CLINTON,6
NA,PERRY AVE,NA,9,NA,NA,NA,NA,7588,NA,BEDFORD AVE,9
NA,NA,NA,9,NA,NA,NA,NA,7593,NA,TOMPKINS AVE,9
NA,NA,NA,9,NA,NA,NA,NA,7595,NA,KINGSTON AVE,9
NA,NA,NA,8,NA,NA,NA,NA,7598,NA,6 AVE,8
NA,NA,NA,10,NA,NA,NA,NA,7599,NA,LIVINGSTON,10
NA,NA,NA,8,NA,NA,NA,NA,7601,NA,6 AVE,8
NA,NA,NA,6,NA,NA,NA,NA,7603,NA,VERONA,6
NA,NA,NA,9,NA,NA,NA,NA,7613,NA,PARK PL,9
NA,NA,NA,9,NA,NA,NA,NA,7614,NA,THROOP AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,7615,NA,MESEROLE,NA
NA,NA,NA,11,NA,NA,NA,NA,7617,NA,DE KALB AVE,11
NA,NA,NA,7,NA,NA,NA,NA,7623,NA,FRANKLIN AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,7625,NA,MANHATTAN AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,7628,NA,MARCY AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,7633,NA,STERLING PL,9
NA,NA,NA,9,NA,NA,NA,NA,7637,NA,UNION,9
NA,NA,NA,10,NA,NA,NA,NA,7642,NA,BALTIC,10
NA,NA,NA,7,NA,NA,NA,NA,7650,NA,THROOP AVE,7
NA,NA,NA,8,NA,NA,NA,NA,7653,NA,18,8
NA,NA,NA,NA,NA,NA,NA,NA,7654,NA,ALABAMA AVE,NA
NA,REED AVE,NA,9,NA,NA,NA,NA,7664,NA,MALCOLM X BLVD,9
NA,NA,NA,NA,NA,NA,NA,NA,7669,NA,VANSIDEREN AVE,NA
NA,NA,NA,10,NA,NA,NA,NA,7671,NA,3 AVE,10
NA,NA,NA,9,NA,NA,NA,NA,7673,NA,THROOP AVE,9
NA,NA,NA,8,NA,NA,NA,NA,7674,NA,39,8
NA,NA,NA,2,NA,NA,NA,NA,7688,NA,WASHINGTON,2
NA,NA,NA,8,NA,NA,NA,NA,7691,NA,4 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,7692,NA,S 5,NA
NA,NA,NA,6,NA,NA,NA,NA,7694,NA,WOODHULL,6
NA,NA,NA,9,NA,NA,NA,NA,7697,NA,UTICA AVE,9
NA,NA,NA,7,NA,NA,NA,NA,7699,NA,HARRISON AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,7701,NA,DRIGGS AVE,NA
NA,NA,NA,5,NA,NA,NA,NA,7703,NA,MARSHALL,5
NA,NA,NA,9,NA,NA,NA,NA,7705,NA,UNION,9
NA,NA,NA,7,NA,NA,NA,NA,7709,NA,MYRTLE AVE,7
NA,NA,NA,9,NA,NA,NA,NA,7712,NA,LEWIS AVE,9
NA,NA,NA,11,NA,NA,NA,NA,7714,NA,PARK AVE,11
NA,NA,NA,NA,NA,NA,NA,NA,7716,NA,MANHATTAN AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,7719,NA,S 2,NA
NA,NA,NA,11,NA,NA,NA,NA,7720,NA,N OXFORD,11
NA,NA,NA,8,NA,NA,NA,NA,7721,NA,2 AVE,8
NA,NA,NA,11,NA,NA,NA,NA,7729,NA,LAFAYETTE AVE,11
NA,NA,NA,NA,NA,NA,NA,NA,7738,NA,GLENMORE AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,7740,NA,DE KALB AVE,9
NA,NA,NA,9,NA,NA,NA,NA,7742,NA,CHAUNCEY,9
NA,NA,NA,8,NA,NA,NA,NA,7747,NA,42,8
NA,NA,NA,NA,NA,NA,NA,NA,7748,NA,SKILLMAN AVE,NA
NA,NA,NA,2,NA,NA,NA,NA,7751,NA,FRONT,2
NA,NA,NA,NA,NA,NA,NA,NA,7754,NA,N 5,NA
NA,NA,NA,NA,NA,NA,NA,NA,7755,NA,WITHERS,NA
NA,NA,NA,9,NA,NA,NA,NA,7756,NA,PUTNAM AVE,9
NA,NA,NA,11,NA,NA,NA,NA,7758,NA,LAFAYETTE AVE,11
NA,NA,NA,7,NA,NA,NA,NA,7762,NA,BROADWAY,NA
NA,NA,NA,8,NA,NA,NA,NA,7765,NA,48,8
NA,NA,NA,8,NA,NA,NA,NA,7770,NA,W PROSPECT,8
NA,NA,NA,6,NA,NA,NA,NA,7771,NA,HENRY,6
NA,NA,NA,3,NA,NA,NA,NA,7772,NA,LOVE LN,3
NA,NA,NA,10,NA,NA,NA,NA,7773,NA,SMITH,10
NA,NA,NA,NA,NA,NA,NA,NA,7776,NA,N 4,NA
NA,NA,NA,NA,NA,NA,NA,NA,7783,NA,HUMBOLDT,NA
NA,NA,NA,9,NA,NA,NA,NA,7784,NA,WASHINGTON AVE,9
NA,NA,NA,11,NA,NA,NA,NA,7791,NA,S PORTLAND AVE,11
NA,NA,NA,8,NA,NA,NA,NA,7792,NA,6,8
NA,NA,NA,NA,NA,NA,NA,NA,7793,NA,N 7,NA
NA,NA,NA,9,NA,NA,NA,NA,7803,NA,MACON,9
NA,NA,NA,9,NA,NA,NA,NA,7805,NA,GATES AVE,9
NA,NA,NA,8,NA,NA,NA,NA,7806,NA,7 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,7810,NA,FROST,NA
NA,NA,NA,9,NA,NA,NA,NA,7822,NA,SAINT JOHNS PL,9
NA,NA,NA,11,NA,NA,NA,NA,7825,NA,WILLOUGHBY AVE,11
NA,NA,NA,NA,NA,NA,NA,NA,7830,NA,PITKIN AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,7832,NA,8 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,7839,NA,BERRY,NA
NA,NA,NA,NA,NA,NA,NA,NA,7840,NA,UNION AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,7855,NA,1,8
NA,NA,NA,9,NA,NA,NA,NA,7858,NA,PROSPECT PL,9
NA,NA,NA,7,NA,NA,NA,NA,7870,NA,THROOP AVE,7
NA,NA,NA,9,NA,NA,NA,NA,7873,NA,DECATUR,9
NA,NA,NA,6,NA,NA,NA,NA,7875,NA,CLINTON,6
NA,NA,NA,9,NA,NA,NA,NA,7878,NA,STUYVESANT AVE,9
NA,NA,NA,6,NA,NA,NA,NA,7882,NA,DIKEMAN,6
NA,NA,NA,NA,NA,NA,NA,NA,7884,NA,GRAHAM AVE,NA
NA,NA,NA,6,NA,NA,NA,NA,7887,NA,OTSEGO,6
NA,NA,NA,NA,NA,NA,NA,NA,7891,NA,MESEROLE,NA
NA,NA,NA,11,NA,NA,NA,NA,7897,NA,S OXFORD,11
NA,NA,NA,NA,NA,NA,NA,NA,7899,NA,WYTHE AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,7910,NA,ROGERS AVE,9
NA,REED AVE,NA,9,NA,NA,NA,NA,7912,NA,MALCOLM X BLVD,9
NA,NA,NA,NA,NA,NA,NA,NA,7914,NA,ROEBLING,NA
NA,NA,NA,9,NA,NA,NA,NA,7917,NA,HERKIMER,9
NA,NA,NA,NA,NA,NA,NA,NA,7922,NA,S 2,NA
NA,NA,NA,9,NA,NA,NA,NA,7925,NA,PACIFIC,9
NA,NA,NA,10,NA,NA,NA,NA,7926,NA,4 AVE,10
NA,NA,NA,6,NA,NA,NA,NA,7930,NA,CT,10
NA,NA,NA,9,NA,NA,NA,NA,7931,NA,TROY AVE,9
NA,NA,NA,8,NA,NA,NA,NA,7936,NA,4 AVE,8
NA,NA,NA,6,NA,NA,NA,NA,7949,NA,BALTIC,6
NA,NA,NA,7,NA,NA,NA,NA,7951,NA,BROADWAY,NA
NA,NA,NA,NA,NA,NA,NA,NA,7952,NA,N 1,NA
NA,NA,NA,7,NA,NA,NA,NA,7961,NA,MIDDLETON,7
NA,NA,NA,8,NA,NA,NA,NA,7962,NA,6 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,7966,NA,S 10,NA
NA,NA,NA,6,NA,NA,NA,NA,7970,NA,SIGOURNEY,6
NA,NA,NA,10,NA,NA,NA,NA,7971,NA,UNION,10
NA,NA,NA,NA,NA,NA,NA,NA,7975,NA,POWERS,NA
NA,NA,NA,9,NA,NA,NA,NA,7976,NA,DE KALB AVE,9
NA,NA,NA,8,NA,NA,NA,NA,7980,NA,6 AVE,8
NA,NA,NA,1,NA,NA,NA,NA,7986,NA,CLARK,1
NA,NA,NA,NA,NA,NA,NA,NA,7988,NA,POWERS,NA
NA,NA,NA,NA,NA,NA,NA,NA,7991,NA,LORIMER,NA
NA,NA,NA,7,NA,NA,NA,NA,7992,NA,BEDFORD AVE,7
NA,NA,NA,9,NA,NA,NA,NA,7994,NA,PROSPECT PL,9
NA,NA,NA,9,NA,NA,NA,NA,7999,NA,NOSTRAND AVE,9
NA,NA,NA,9,NA,NA,NA,NA,8000,NA,DE KALB AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8002,NA,BROADWAY,NA
NA,NA,NA,NA,NA,NA,NA,NA,8006,NA,PITKIN AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,8009,NA,KEAP,NA
NA,NA,NA,6,NA,NA,NA,NA,8010,NA,HICKS,6
NA,NA,NA,6,NA,NA,NA,NA,8017,NA,HICKS,6
NA,NA,NA,7,NA,NA,NA,NA,8018,NA,JAMESS PL,7
NA,NA,NA,6,NA,NA,NA,NA,8023,NA,HICKS,6
NA,NA,NA,6,NA,NA,NA,NA,8030,NA,HICKS,6
NA,NA,NA,6,NA,NA,NA,NA,8031,NA,BOWNE,6
NA,NA,NA,9,NA,NA,NA,NA,8033,NA,RALPH AVE,9
NA,NA,NA,11,NA,NA,NA,NA,8034,NA,FLUSHING AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,8040,NA,GARVEY BLVD,9
NA,NA,NA,9,NA,NA,NA,NA,8044,NA,PATCHEN AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8048,NA,MANHATTAN AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,8051,NA,HALL,7
NA,NA,NA,NA,NA,NA,NA,NA,8060,NA,LEONARD,NA
NA,NA,NA,9,NA,NA,NA,NA,8061,NA,GREENE AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8066,NA,LORIMER,NA
NA,NA,NA,NA,NA,NA,NA,NA,8070,NA,S 2,NA
NA,NA,NA,NA,NA,NA,NA,NA,8071,NA,81,NA
NA,NA,NA,3,NA,NA,NA,NA,8079,NA,STATE,3
NA,NA,NA,9,NA,NA,NA,NA,8086,NA,MACDOUGAL,9
NA,REED AVE,NA,9,NA,NA,NA,NA,8087,NA,MALCOLM X BLVD,9
NA,NA,NA,6,NA,NA,NA,NA,8093,NA,FERRIS,6
NA,NA,NA,9,NA,NA,NA,NA,8109,NA,LEWIS AVE,9
NA,NA,NA,6,NA,NA,NA,NA,8110,NA,4 PL,6
NA,NA,NA,6,NA,NA,NA,NA,8120,NA,WOODHULL,6
NA,NA,NA,9,NA,NA,NA,NA,8122,NA,BUFFALO AVE,9
NA,NA,NA,8,NA,NA,NA,NA,8128,NA,10,8
NA,NA,NA,8,NA,NA,NA,NA,8135,NA,3 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,8136,NA,DOWNING,7
NA,NA,NA,8,NA,NA,NA,NA,8159,NA,2,8
NA,NA,NA,NA,NA,NA,NA,NA,8161,NA,BROADWAY,NA
NA,NA,NA,NA,NA,NA,NA,NA,8163,NA,LEONARD,NA
NA,NA,NA,10,NA,NA,NA,NA,8166,NA,BUTLER,10
NA,NA,NA,6,NA,NA,NA,NA,8168,NA,KANE,6
NA,WOTHERSPOON,NA,9,NA,NA,NA,NA,8169,NA,VERNON AVE,9
NA,NA,NA,11,NA,NA,NA,NA,8171,NA,DE KALB AVE,11
NA,NA,NA,10,NA,NA,NA,NA,8174,NA,NEVINS,10
NA,NA,NA,9,NA,NA,NA,NA,8175,NA,WASHINGTON AVE,9
NA,NA,NA,7,NA,NA,NA,NA,8176,NA,LAFAYETTE AVE,7
NA,NA,NA,9,NA,NA,NA,NA,8178,NA,FULTON,9
NA,REED AVE,NA,9,NA,NA,NA,NA,8179,NA,MALCOLM X BLVD,9
NA,NA,NA,8,NA,NA,NA,NA,8181,NA,5 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,8184,NA,HOPE,NA
NA,NA,NA,1,NA,NA,NA,NA,8186,NA,COLUMBIA HTS,1
NA,NA,NA,8,NA,NA,NA,NA,8191,NA,4 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,8199,NA,JEFFERSON AVE,7
NA,NA,NA,NA,NA,NA,NA,NA,8204,NA,FULTON,NA
NA,NA,NA,6,NA,NA,NA,NA,8207,NA,HICKS,6
NA,NA,NA,8,NA,NA,NA,NA,8209,NA,7 AVE,8
NA,NA,NA,6,NA,NA,NA,NA,8213,NA,HICKS,6
NA,NA,NA,7,NA,NA,NA,NA,8214,NA,FRANKLIN AVE,7
NA,NA,NA,2,NA,NA,NA,NA,8218,NA,MAIN,2
NA,NA,NA,9,NA,NA,NA,NA,8227,NA,BUFFALO AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8228,NA,KENT AVE,NA
NA,NA,NA,9,NA,NA,NA,NA,8230,NA,MONTGOMERY,9
NA,NA,NA,8,NA,NA,NA,NA,8231,NA,7 AVE,8
NA,NA,NA,11,NA,NA,NA,NA,8235,NA,N PORTLAND AVE,11
NA,NA,NA,6,NA,NA,NA,NA,8238,NA,CONOVER,6
NA,NA,NA,NA,NA,NA,NA,NA,8239,NA,S 8,NA
NA,NA,NA,3,NA,NA,NA,NA,8240,NA,CLINTON,3
NA,NA,NA,NA,NA,NA,NA,NA,8248,NA,N 10,NA
NA,NA,NA,9,NA,NA,NA,NA,8249,NA,WILLOUGHBY AVE,9
NA,NA,NA,9,NA,NA,NA,NA,8251,NA,MACDONOUGH,9
NA,NA,NA,6,NA,NA,NA,NA,8261,NA,HENRY,6
NA,NA,NA,7,NA,NA,NA,NA,8262,NA,BEDFORD AVE,7
NA,NA,NA,7,NA,NA,NA,NA,8280,NA,BARTLETT,7
NA,NA,NA,8,NA,NA,NA,NA,8285,NA,40,8
NA,NA,NA,10,NA,NA,NA,NA,8286,NA,NEVINS,10
NA,NA,NA,9,NA,NA,NA,NA,8292,NA,BUFFALO AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8298,NA,DRIGGS AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,8300,NA,ROEBLING,NA
NA,NA,NA,8,NA,NA,NA,NA,8303,NA,36,8
NA,NA,NA,10,NA,NA,NA,NA,8305,NA,SMITH,10
NA,NA,NA,NA,NA,NA,NA,NA,8307,NA,BEDFORD AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,8314,NA,BEDFORD AVE,9
NA,NA,NA,9,NA,NA,NA,NA,8317,NA,NEW YORK AVE,9
NA,NA,NA,7,NA,NA,NA,NA,8320,NA,KENT AVE,7
NA,NA,NA,9,NA,NA,NA,NA,8331,NA,GARVEY BLVD,9
NA,NA,NA,10,NA,NA,NA,NA,8340,NA,WYCKOFF,10
NA,NA,NA,9,NA,NA,NA,NA,8341,NA,FRANKLIN AVE,9
NA,NA,NA,9,NA,NA,NA,NA,8342,NA,CLIFTON PL,9
NA,NA,NA,8,NA,NA,NA,NA,8345,NA,5 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,8357,NA,WILLOUGHBY AVE,7
NA,NA,NA,6,NA,NA,NA,NA,8359,NA,COLUMBIA,6
NA,NA,NA,NA,NA,NA,NA,NA,8361,NA,DEBEVOISE,NA
NA,BROOKLYN AVE,NA,9,NA,NA,NA,NA,8363,NA,BKLYN AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8366,NA,LORIMER,NA
NA,NA,NA,7,NA,NA,NA,NA,8371,NA,NA,7
NA,NA,NA,NA,NA,NA,NA,NA,8374,NA,SCHOLES,NA
NA,NA,NA,8,NA,NA,NA,NA,8383,NA,SAINT MARKS AVE,8
NA,NA,NA,8,NA,NA,NA,NA,8385,NA,15,8
NA,NA,NA,NA,NA,NA,NA,NA,8386,NA,LORIMER,NA
NA,NA,NA,9,NA,NA,NA,NA,8389,NA,STUYVESANT AVE,9
NA,NA,NA,3,NA,NA,NA,NA,8391,NA,POPLAR,3
NA,NA,NA,9,NA,NA,NA,NA,8404,NA,THROOP AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8407,NA,S 4,NA
NA,NA,NA,NA,NA,NA,NA,NA,8410,NA,BERRY,NA
NA,NA,NA,9,NA,NA,NA,NA,8415,NA,ROCHESTER AVE,9
NA,NA,NA,10,NA,NA,NA,NA,8420,NA,3 AVE,10
NA,NA,NA,8,NA,NA,NA,NA,8421,NA,8 AVE,8
NA,NA,NA,1,NA,NA,NA,NA,8425,NA,COLUMBIA HTS,1
NA,HICKORY,NA,9,NA,NA,NA,NA,8426,NA,LEXINGTON AVE,9
NA,NA,NA,8,NA,NA,NA,NA,8434,NA,5 AVE,8
NA,NA,NA,NA,NA,NA,NA,NA,8438,NA,HUMBOLDT,NA
NA,NA,NA,9,NA,NA,NA,NA,8442,NA,BERGEN,9
NA,NA,NA,NA,NA,NA,NA,NA,8457,NA,UNION AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,8458,NA,HOOPER,NA
NA,NA,NA,9,NA,NA,NA,NA,8463,NA,TOMPKINS AVE,9
NA,NA,NA,1,NA,NA,NA,NA,8465,NA,COLUMBIA HTS,1
NA,NA,NA,8,NA,NA,NA,NA,8466,NA,5 AVE,8
NA,NA,NA,7,NA,NA,NA,NA,8467,NA,MONROE,7
NA,NA,NA,5,NA,NA,NA,NA,8480,NA,HUDSON AVE,5
NA,NA,NA,9,NA,NA,NA,NA,8483,NA,PARK AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8490,NA,N 13,NA
NA,NA,NA,9,NA,NA,NA,NA,8493,NA,MACON,9
NA,NA,NA,6,NA,NA,NA,NA,8500,NA,CLINTON,6
NA,NA,NA,NA,NA,NA,NA,NA,8503,NA,WYTHE AVE,NA
NA,NA,NA,7,NA,NA,NA,NA,8512,NA,FLUSHING AVE,7
NA,NA,NA,7,NA,NA,NA,NA,8518,NA,BEDFORD AVE,9
NA,NA,NA,8,NA,NA,NA,NA,8525,NA,FLATBUSH AVE,8
NA,NA,NA,7,NA,NA,NA,NA,8526,NA,GRAND AVE,7
NA,NA,NA,6,NA,NA,NA,NA,8529,NA,PRESIDENT,6
NA,NA,NA,NA,NA,NA,NA,NA,8534,NA,MANHATTAN AVE,NA
NA,NA,NA,3,NA,NA,NA,NA,8544,NA,CLINTON,3
NA,NA,NA,8,NA,NA,NA,NA,8545,NA,5 AVE,8
NA,NA,NA,8,NA,NA,NA,NA,8549,NA,19,8
NA,NA,NA,7,NA,NA,NA,NA,8555,NA,ATLANTIC AVE,7
NA,NA,NA,9,NA,NA,NA,NA,8557,NA,MONROE,9
NA,NA,NA,9,NA,NA,NA,NA,8561,NA,THROOP AVE,9
NA,NA,NA,9,NA,NA,NA,NA,8565,NA,MARCY AVE,9
NA,NA,NA,NA,NA,NA,NA,NA,8572,NA,BELMONT AVE,NA
NA,NA,NA,8,NA,NA,NA,NA,8575,NA,7 AVE,NA
NA,NA,NA,NA,NA,NA,NA,NA,8582,NA,LORIMER,NA
NA,NA,NA,8,NA,NA,NA,NA,8591,NA,8 AVE,8
NA,NA,NA,9,NA,NA,NA,NA,8601,NA,SAINT MARKS AVE,9
NA,NA,NA,3,NA,NA,NA,NA,8604,NA,REMSEN,3
NA,NA,NA,8,NA,NA,NA,NA,8606,NA,52,8
NA,NA,NA,11,NA,NA,NA,NA,8610,NA,FLEET,11
NA,NA,NA,7,NA,NA,NA,NA,8611,NA,MYRTLE AVE,7
NA,NA,NA,6,NA,NA,NA,NA,8614,NA,CLINTON,6
NA,NA,NA,10,NA,NA,NA,NA,8618,NA,4 AVE,10
NA,NA,NA,9,NA,NA,NA,NA,8620,NA,UTICA AVE,9
NA,NA,NA,2,NA,NA,NA,NA,8621,NA,PROSPECT,2
NA,NA,NA,9,NA,NA,NA,NA,8626,NA,CARROLL,9
NA,NA,NA,5,NA,NA,NA,NA,8633,NA,FRONT,5
NA,NA,NA,NA,NA,NA,NA,NA,8637,NA,BERRY,NA
NA,NA,NA,6,NA,NA,NA,NA,8640,NA,CT,10
