street_modern,hnyc_street_name,street_alt,Left_Low,Left_High,Right_Low,Right_High,ED_Left,ED_Right,OBJECTID,JoinID,Name
WEST,WEST,NA,NA,NA,281,293,34,34,6766,G00006677,WEST
CANAL,CANAL,NA,526,540,NA,NA,34,34,6767,G00006678,CANAL
WEST,WEST,NA,NA,NA,NA,NA,34,34,6768,G00006679,WEST
CANAL,CANAL,NA,NA,NA,NA,NA,34,105,6769,G00006680,CANAL
WEST,WEST,NA,NA,NA,NA,NA,105,105,6770,G00006681,WEST
NA,WASHINGTON,NA,NA,NA,NA,NA,34,34,6771,G00006682,WASHINGTON
VARICK,VARICK,NA,61,71,60,72,35,35,6772,G00006683,VARICK
VARICK,VARICK,NA,NA,NA,NA,NA,35,35,6773,G00006684,VARICK
VESTRY,VESTRY,NA,1,25,2,26,35,35,6774,G00006685,VESTRY
W BROADWAY,W BROADWAY,NA,272,284,279,283,35,30,6775,G00006686,W BROADWAY
YORK,YORK,NA,1,15,2,16,35,35,6776,G00006687,YORK
W BROADWAY,W BROADWAY,NA,286,296,285,291,35,30,6777,G00006688,W BROADWAY
NA,BROADWAY,NA,NA,NA,263,267,31,30,6778,G00006689,BROADWAY
PARK ROW,PARK ROW,NA,NA,NA,35,37,37,10,6779,G00006690,PARK ROW
PARK ROW,PARK ROW,NA,NA,NA,38,41,37,10,6780,G00006691,PARK ROW
BROADWAY,BROADWAY,NA,238,239,NA,NA,12,37,6781,G00006692,BROADWAY
NA,MAIL,NA,NA,NA,NA,NA,37,37,6782,G00006693,MAIL
BROADWAY,BROADWAY,NA,240,247,NA,NA,12,37,6783,G00006694,BROADWAY
PARK ROW,PARK ROW,NA,NA,NA,NA,NA,37,14,6784,G00006695,PARK ROW
NA,NASSAU,NA,NA,NA,154,170,14,14,6785,G00006696,NASSAU
BAXTER,BAXTER,NA,48,64,NA,NA,40,1705,6787,G00006698,BAXTER
BAXTER,BAXTER,NA,66,72,NA,NA,40,1705,6788,G00006699,BAXTER
CENTRE,CENTRE,NA,93,111,92,110,38,40,6789,G00006700,CENTRE
NA,FRANKLIN,NA,1,17,2,18,40,40,6790,G00006701,FRANKLIN
FRANKLIN,FRANKLIN,NA,21,39,20,38,38,38,6791,G00006702,FRANKLIN
CENTRE,CENTRE,NA,113,131,112,130,38,40,6792,G00006703,CENTRE
BEEKMAN,BEEKMAN,NA,62,90,63,89,11,11,6793,G00006704,BEEKMAN
NA,PEARL,NA,267,285,268,286,11,11,6794,G00006705,PEARL
PARK ROW,PARK ROW,NA,156,166,171,187,42,20,6795,G00006706,PARK ROW
NA,CITY HALL PL,NA,18,44,15,41,37,37,6796,G00006707,CITY HALL PL
NA,BAXTER,NA,2,26,1,23,42,44,6797,G00006708,BAXTER
NA,MISSION PL,NA,NA,NA,NA,NA,41,41,6798,G00006709,MISSION PL
NA,PARK,NA,NA,NA,63,75,41,42,6799,G00006710,PARK
NA,ELM,NA,18,32,17,31,37,37,6800,G00006711,ELM
NA,PEARL,NA,535,557,534,554,37,38,6801,G00006712,PEARL
NA,ELM,NA,34,48,33,45,38,38,6802,G00006713,ELM
NA,WOOSTER,NA,165,193,168,194,818,818,6803,G00006714,WOOSTER
NA,WOOSTER,NA,195,231,196,232,818,818,6804,G00006715,WOOSTER
NA,WOOSTER,NA,233,249,236,250,818,818,6805,G00006716,WOOSTER
NA,GREENE,NA,151,181,154,182,818,818,6806,G00006717,GREENE
NA,GREENE,NA,189,215,184,214,818,818,6807,G00006718,GREENE
NA,GREENE,NA,217,229,216,224,818,818,6808,G00006719,GREENE
BLEECKER,BLEECKER,NA,108,122,107,121,818,818,6809,G00006720,BLEECKER
NA,W 3,NA,26,38,31,39,818,818,6810,G00006721,W 3
MORNINGSIDE DR,MORNINGSIDE DR,NA,60,69,NA,NA,624,624,6811,G00006722,MORNINGSIDE DR
MORNINGSIDE DR,MORNINGSIDE DR,NA,70,79,NA,NA,624,624,6812,G00006723,MORNINGSIDE DR
AMSTERDAM AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,725,624,6813,G00006724,AMSTERDAM AVE
NA,W 117,NA,400,436,401,437,624,624,6814,G00006725,W 117
AMSTERDAM AVE,AMSTERDAM AVE,NA,NA,NA,1161,1169,725,624,6815,G00006726,AMSTERDAM AVE
ELK,ELM,NA,6,10,1,7,37,37,6816,G00006727,ELM
READE,READE,NA,NA,NA,14,34,37,37,6817,G00006728,READE
ELK,ELM,NA,12,16,9,15,37,37,6818,G00006729,ELM
READE,READE,NA,35,41,36,42,37,37,6819,G00006730,READE
NA,MANHATTAN ALY,NA,NA,NA,NA,NA,37,37,6820,G00006731,MANHATTAN ALY
NA,REPUBLICAN ALY,NA,NA,NA,NA,NA,37,37,6821,G00006732,REPUBLICAN ALY
CENTRE,CENTRE,NA,NA,NA,24,36,37,37,6822,G00006733,CENTRE
DUANE,DUANE,NA,NA,NA,NA,NA,37,37,6824,G00006735,DUANE
NA,PARK,NA,30,42,27,43,37,37,6825,G00006736,PARK
PEARL,PEARL,NA,487,505,484,500,37,42,6826,G00006737,PEARL
PEARL,PEARL,NA,507,511,502,512,37,41,6827,G00006738,PEARL
NA,PARK,NA,44,58,45,61,41,42,6828,G00006739,PARK
CENTRE,CENTRE,NA,31,49,38,50,37,37,6829,G00006740,CENTRE
CENTRE,CENTRE,NA,51,73,52,68,38,41,6830,G00006741,CENTRE
HUDSON,HUDSON,NA,NA,NA,NA,NA,106,114,6831,G00006742,HUDSON
NA,W 124,NA,400,446,401,447,635,637,6832,G00020650,W 124
SPRING,SPRING,NA,222,230,223,229,121,113,6833,G00006744,SPRING
NA,MACDOUGAL,NA,1,13,2,18,113,119,6834,G00006745,MACDOUGAL
VANDAM,VANDAM,NA,2,42,1,45,113,112,6835,G00006746,VANDAM
NA,MACDOUGAL,NA,15,29,20,34,112,119,6836,G00006747,MACDOUGAL
LAFAYETTE,LAFAYETTE,NA,NA,NA,NA,NA,37,37,6837,G00006748,LAFAYETTE
PEARL,PEARL,NA,521,533,522,536,37,38,6839,G00006750,PEARL
BROADWAY,BROADWAY,NA,NA,NA,3100,3118,723,721,6841,G00006752,BROADWAY
NA,W 124,NA,500,550,501,559,721,722,6842,G00006753,W 124
BROADWAY,BROADWAY,NA,NA,NA,3120,3136,722,722,6843,G00006754,BROADWAY
MOSCO,PARK,NA,NA,NA,NA,NA,41,42,6844,G00006755,PARK
MOSCO,PARK,NA,NA,NA,83,99,1705,45,6845,G00006756,PARK
MOSCO,PARK,NA,100,112,101,111,48,45,6846,G00006757,PARK
BAXTER,BAXTER,NA,26,46,NA,NA,41,1705,6847,G00006758,BAXTER
MULBERRY,MULBERRY,NA,31,69,30,70,1705,48,6848,G00006759,MULBERRY
NA,BAXTER,NA,NA,NA,NA,NA,41,45,6849,G00006760,BAXTER
PARK ROW,PARK ROW,NA,186,192,209,215,45,21,6850,G00006761,PARK ROW
NA,MULBERRY,NA,1,9,2,8,44,45,6851,G00006762,MULBERRY
NA,VARICK,NA,111,123,110,122,114,113,6852,G00006763,VARICK
NA,VARICK,NA,125,135,124,134,111,113,6853,G00006764,VARICK
AMSTERDAM AVE,AMSTERDAM AVE,NA,1320,1336,1319,1331,720,637,6854,G00006765,AMSTERDAM AVE
AMSTERDAM AVE,AMSTERDAM AVE,NA,NA,NA,NA,NA,717,638,6855,G00006766,AMSTERDAM AVE
NA,W 126,NA,500,566,501,561,720,717,6856,G00006767,W 126
NA,HANCOOK,NA,1,33,2,32,817,135,6857,G00006769,HANCOOK
W 125,MANHATTAN,NA,64,98,63,99,717,717,6858,G00006770,MANHATTAN
BROADWAY,BROADWAY,NA,NA,NA,3160,3178,717,717,6859,G00006771,BROADWAY
TIEMANN PL,TIEMANN PL,W 127,542,560,NA,NA,717,717,6860,G00006772,TIEMANN PL
TIEMANN PL,TIEMANN PL,NA,NA,NA,NA,NA,1420,719,6861,G00006773,TIEMANN PL
BROADWAY,BROADWAY,NA,NA,NA,3180,3186,717,717,6862,G00006774,BROADWAY
W 125,MANHATTAN,NA,110,120,101,121,717,717,6863,G00006775,MANHATTAN
W 125,MANHATTAN,NA,122,128,123,131,717,719,6864,G00006776,MANHATTAN
OLD BROADWAY,OLD BROADWAY,NA,1,17,2,16,719,717,6865,G00006777,OLD BROADWAY
W 126,LAWRENCE,NA,80,122,79,121,717,718,6866,G00006778,LAWRENCE
W 129,W 129,NA,NA,NA,501,531,718,718,6868,G00006780,W 129
W 129,W 129,NA,NA,NA,543,553,719,719,6870,G00006782,W 129
W 129,W 129,NA,NA,NA,555,559,719,719,6871,G00006783,W 129
SOUTH,SOUTH,NA,NA,NA,NA,NA,70,70,6872,G00006784,SOUTH
NA,W 130,NA,500,526,501,525,718,716,6874,G00006786,W 130
NA,W 130,NA,570,580,571,579,719,716,6875,G00006787,W 130
NA,W 131,NA,500,534,501,533,716,715,6877,G00006789,W 131
W 131,W 131,NA,572,576,573,579,716,715,6878,G00006790,W 131
NA,W 132,NA,500,558,501,561,715,714,6882,G00006794,W 132
OLD BROADWAY,OLD BROADWAY,NA,2386,2398,NA,NA,714,714,6883,G00006795,OLD BROADWAY
BLEECKER,BLEECKER,NA,208,210,207,209,135,810,6884,G00006796,BLEECKER
BLEECKER,BLEECKER,NA,212,214,211,213,135,809,6885,G00006797,BLEECKER
MINETTA,MINETTA,NA,2,22,1,21,809,810,6886,G00006798,MINETTA
NA,JEFFERSON,NA,35,51,40,56,79,73,6887,G00006799,JEFFERSON
NA,RUTGERS SLIP,NA,NA,NA,82,88,70,70,6888,G00006800,RUTGERS SLIP
CONVENT AVE,CONVENT AVE,NA,NA,NA,NA,NA,649,649,6889,G00006801,CONVENT AVE
NA,W 136,NA,480,498,NA,NA,649,648,6890,G00006802,W 136
CONVENT AVE,CONVENT AVE,NA,NA,NA,NA,NA,648,648,6891,G00006803,CONVENT AVE
NA,W 137,NA,NA,NA,NA,NA,648,648,6893,G00006805,W 137
CONVENT AVE,CONVENT AVE,NA,NA,NA,NA,NA,648,648,6894,G00006806,CONVENT AVE
NA,W 138,NA,NA,NA,NA,NA,648,651,6896,G00006808,W 138
CONVENT AVE,CONVENT AVE,NA,NA,NA,NA,NA,651,651,6897,G00006809,CONVENT AVE
SAINT NICHOLAS TER,NICHOLAS TER,NA,NA,NA,NA,NA,649,649,6898,G00006810,NICHOLAS TER
NA,W 136,NA,NA,NA,NA,NA,649,648,6899,G00006811,W 136
SAINT NICHOLAS TER,NICHOLAS TER,NA,NA,NA,NA,NA,648,648,6900,G00006812,NICHOLAS TER
NA,W 137,NA,NA,NA,NA,NA,648,648,6901,G00006813,W 137
SAINT NICHOLAS TER,NICHOLAS TER,NA,NA,NA,NA,NA,648,648,6902,G00006814,NICHOLAS TER
NA,W 138,NA,NA,NA,NA,NA,648,651,6903,G00006815,W 138
SAINT NICHOLAS TER,NICHOLAS TER,NA,NA,NA,NA,NA,651,651,6904,G00006816,NICHOLAS TER
VARICK,VARICK,NA,211,225,218,230,133,134,6905,G00006817,VARICK
VARICK,VARICK,NA,NA,NA,NA,NA,132,134,6906,G00006818,VARICK
CARMINE,CARMINE,NA,60,88,51,81,134,132,6907,G00006819,CARMINE
SOUTH,SOUTH,NA,260,270,NA,NA,71,71,6908,G00006820,SOUTH
SOUTH,SOUTH,NA,271,285,NA,NA,71,71,6909,G00006821,SOUTH
JEFFERSON,JEFFERSON,NA,NA,NA,82,86,71,71,6910,G00006822,JEFFERSON
CLINTON,CLINTON,NA,234,250,231,251,1688,80,6911,G00006823,CLINTON
NA,MONROE,NA,149,183,148,182,1689,85,6912,G00006824,MONROE
CLINTON,CLINTON,NA,218,232,219,229,1689,79,6913,G00006825,CLINTON
JEFFERSON,JEFFERSON,NA,57,65,58,66,1687,72,6914,G00006826,JEFFERSON
NA,MONROE,NA,1,27,2,28,79,80,6915,G00006827,MONROE
CLARKSON,CLARKSON,NA,NA,NA,NA,NA,133,132,6916,G00006828,CLARKSON
CARMINE,CARMINE,NA,NA,NA,83,85,133,132,6917,G00006829,CARMINE
CLARKSON,CLARKSON,NA,2,24,NA,NA,133,132,6918,G00006830,CLARKSON
RUTGERS,RUTGERS,NA,15,31,20,34,74,66,6919,G00006831,RUTGERS
HENRY,HENRY,NA,147,177,146,176,75,74,6920,G00006832,HENRY
RUTGERS,RUTGERS,NA,1,13,2,18,75,65,6921,G00006833,RUTGERS
BEDFORD,BEDFORT,NA,1,5,NA,NA,133,135,6922,G00006834,BEDFORT
BEDFORD,BEDFORT,NA,NA,NA,170,178,135,135,6923,G00006835,BEDFORT
BEDFORD,BEDFORT,NA,7,29,2,22,133,135,6924,G00006836,BEDFORT
NA,WATER,NA,NA,NA,NA,NA,70,70,6925,G00006837,WATER
RUTGERS SLIP,RUTGERS SLIP,NA,71,81,NA,NA,71,70,6926,G00006838,RUTGERS SLIP
NA,WATER,NA,514,534,515,535,71,71,6927,G00006839,WATER
NA,WATER,NA,536,564,537,565,71,71,6928,G00006840,WATER
CLINTON,CLINTON,NA,NA,NA,257,259,86,71,6929,G00006841,CLINTON
NA,WATER,NA,566,596,567,597,86,86,6930,G00006842,WATER
RUTGERS SLIP,RUTGERS SLIP,NA,61,69,NA,NA,71,70,6931,G00006843,RUTGERS SLIP
JEFFERSON,JEFFERSON,NA,69,79,74,80,71,71,6932,G00006844,JEFFERSON
CLINTON,CLINTON,NA,NA,NA,253,255,86,71,6933,G00006845,CLINTON
NA,WATER,NA,434,452,433,463,58,58,6934,G00006846,WATER
PIKE SLIP,PIKE SLIP,NA,79,89,NA,NA,70,58,6935,G00006847,PIKE SLIP
NA,WATER,NA,474,510,473,509,70,70,6936,G00006848,WATER
RUTGERS,RUTGERS,NA,47,63,52,68,1685,68,6937,G00006849,RUTGERS
NA,MONROE,NA,121,143,120,146,1686,72,6938,G00006850,MONROE
RUTGERS,RUTGERS,NA,33,45,36,50,1686,67,6939,G00006851,RUTGERS
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,901,919,900,920,667,667,6940,G00006852,NICHOLAS AVE
AMSTERDAM AVE,AMSTERDAM AVE,NA,1920,1936,1921,1937,691,667,6941,G00006853,AMSTERDAM AVE
W 156,W 156,NA,408,424,407,425,667,667,6942,G00006854,W 156
AMSTERDAM AVE,AMSTERDAM AVE,NA,1938,1956,1939,1957,691,667,6943,G00006856,AMSTERDAM AVE
W 156,W 156,NA,500,564,501,571,691,691,6944,G00006857,W 156
COMMERCE,COMMERCE,NA,32,54,31,41,130,130,6945,G00006858,COMMERCE
BARROW,BARROW,NA,65,73,60,72,130,153,6946,G00006859,BARROW
9 AVE,9 AVE,NA,47,63,NA,NA,865,865,6947,G00006860,9 AVE
NA,HUDSON,NA,NA,NA,686,691,865,865,6948,G00006861,HUDSON
9 AVE,9 AVE,NA,65,67,56,66,865,865,6949,G00006862,9 AVE
MADISON,MADISON,NA,119,127,124,130,61,60,6950,G00006863,MADISON
MADISON,MADISON,NA,139,155,148,156,61,60,6951,G00006864,MADISON
HENRY,HENRY,NA,81,83,64,84,62,61,6952,G00006865,HENRY
NA,BIRMINGHAM,NA,2,10,NA,NA,61,61,6953,G00006866,BIRMINGHAM
HENRY,HENRY,NA,85,101,84,102,62,61,6954,G00006867,HENRY
NA,E 101,NA,NA,NA,NA,NA,398,395,6955,G00006868,E 101
E 99,E 99,NA,1,29,2,30,472,472,6956,G00006869,E 99
NA,E 99,NA,NA,NA,NA,NA,394,394,6957,G00006870,E 99
NA,E 98,NA,NA,NA,NA,NA,394,392,6958,G00006871,E 98
DIVISION,DIVISION,NA,2,46,1,45,178,52,6959,G00006872,DIVISION
DIVISION,DIVISION,NA,48,62,47,61,178,52,6960,G00006873,DIVISION
PARK AVE,PARK AVE,NA,1300,1320,NA,NA,474,474,6961,G00006874,PARK AVE
NA,E 100,NA,NA,NA,NA,NA,473,474,6962,G00006875,E 100
PARK AVE,PARK AVE,NA,1322,1336,NA,NA,473,473,6963,G00006876,PARK AVE
MADISON AVE,MADISON AVE,NA,1436,1458,1435,1449,472,474,6964,G00006877,MADISON AVE
E 100,E 100,NA,49,73,48,76,473,474,6965,G00006878,E 100
MADISON AVE,MADISON AVE,NA,1460,1468,1451,1467,472,473,6966,G00006879,MADISON AVE
E 101,E 101,NA,51,77,48,76,470,473,6967,G00006880,E 101
PARK AVE,PARK AVE,NA,1338,1346,NA,NA,470,470,6968,G00006881,PARK AVE
E 100,E 100,NA,1,19,2,20,472,472,6969,G00006882,E 100
NA,JAMES,NA,2,10,1,11,21,21,6970,G00006883,JAMES
NA,N WILLIAM,NA,1,31,2,30,14,14,6971,G00006884,N WILLIAM
CLAREMONT AVE,CLAREMONT AVE,NA,15,49,16,50,725,725,6972,G00006885,CLAREMONT AVE
W 119,W 119,NA,NA,NA,NA,NA,725,724,6973,G00006886,W 119
CLAREMONT AVE,CLAREMONT AVE,NA,51,69,52,70,724,724,6974,G00006887,CLAREMONT AVE
NA,JAMES SLIP,NA,10,20,9,19,28,18,6975,G00006888,JAMES SLIP
NA,JAMES SLIP,NA,2,8,1,7,29,16,6976,G00006889,JAMES SLIP
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,NA,NA,1116,1138,686,685,6977,G00006890,NICHOLAS AVE
W 167,W 167,NA,NA,NA,NA,NA,685,685,6978,G00006891,W 167
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,NA,NA,1140,1158,686,685,6979,G00006892,NICHOLAS AVE
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,686,6980,G00006893,BROADWAY
W 167,W 167,NA,NA,NA,NA,NA,686,686,6981,G00006894,W 167
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,686,6982,G00006895,BROADWAY
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,686,6983,G00006896,BROADWAY
W 166,W 166,NA,NA,NA,NA,NA,686,686,6984,G00006897,W 166
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,686,6985,G00006898,BROADWAY
W 167,W 167,NA,NA,NA,NA,NA,686,686,6986,G00006899,W 167
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,686,6987,G00006900,BROADWAY
NA,PARK ROW,NA,194,196,NA,NA,45,22,6988,G00006901,PARK ROW
MARKET,MARKET,NA,58,80,59,79,59,57,6989,G00006902,MARKET
MARKET,MARKET,NA,NA,NA,57,57,59,56,6990,G00006903,MARKET
CATHERINE,CATHERINE,NA,75,87,80,96,1519,26,6991,G00006904,CATHERINE
CATHERINE,CATHERINE,NA,65,73,70,78,56,26,6992,G00006905,CATHERINE
CATHERINE,CATHERINE,NA,61,63,66,68,56,23,6993,G00006906,CATHERINE
NA,HAMILTON,NA,1,47,2,46,56,57,6994,G00006907,HAMILTON
NA,WATER,NA,364,378,361,375,29,29,6995,G00006908,WATER
NA,WATER,NA,380,394,377,389,29,29,6996,G00006909,WATER
NA,CHERRY,NA,80,98,81,99,682,29,6997,G00006910,CHERRY
NA,OLIVER,NA,86,92,87,95,29,29,6998,G00006911,OLIVER
NA,CHERRY,NA,100,114,101,115,26,29,6999,G00006912,CHERRY
NA,OAK,NA,36,46,39,43,24,27,7000,G00006913,OAK
NA,OLIVER,NA,60,82,59,81,26,27,7001,G00006914,OLIVER
NA,OAK,NA,48,58,45,59,23,26,7002,G00006915,OAK
NA,JAMES,NA,46,72,43,71,24,25,7003,G00006916,JAMES
NA,OLIVER,NA,38,58,35,55,23,24,7004,G00006917,OLIVER
SOUTH,SOUTH,NA,188,194,NA,NA,28,28,7005,G00006918,SOUTH
SOUTH,SOUTH,NA,195,202,NA,NA,28,28,7006,G00006919,SOUTH
NA,OLIVER,NA,94,104,97,103,29,29,7007,G00006920,OLIVER
NA,FRONT,NA,260,290,261,291,18,18,7008,G00006921,FRONT
PARK ROW,PARK ROW,NA,168,168,187,187,44,20,7009,G00006922,PARK ROW
PARK ROW,PARK ROW,NA,170,184,189,207,44,21,7010,G00006923,PARK ROW
NA,DUANE,NA,22,34,29,29,37,37,7011,G00006924,DUANE
NA,ROOSEVELT,NA,NA,NA,133,137,18,18,7012,G00006925,ROOSEVELT
SOUTH,SOUTH,NA,176,187,NA,NA,18,18,7013,G00006926,SOUTH
NA,CHATHAM SQ,NA,NA,NA,217,229,45,22,7014,G00006927,CHATHAM SQ
SAINT JAMES PL,NEW BOWERY,NA,52,66,45,61,22,22,7015,G00006928,NEW BOWERY
NA,CHATHAM SQ,NA,20,23,NA,NA,46,180,7016,G00006929,CHATHAM SQ
NA,CLIFF,NA,57,71,56,72,11,11,7017,G00006930,CLIFF
NA,FERRY,NA,45,55,44,54,14,11,7018,G00006931,FERRY
NA,FERRY,NA,23,37,22,38,14,11,7019,G00006932,FERRY
NA,FERRY,NA,1,19,NA,18,14,11,7020,G00006933,FERRY
NA,WATER,NA,296,322,281,321,17,18,7021,G00006934,WATER
NA,ROOSEVELT,NA,118,130,119,131,18,18,7022,G00006935,ROOSEVELT
NA,WATER,NA,330,356,325,359,16,18,7023,G00006936,WATER
NA,CHERRY,NA,2,44,1,45,17,17,7024,G00006937,CHERRY
NA,ROOSEVELT,NA,106,112,101,117,16,17,7025,G00006938,ROOSEVELT
NA,CHERRY,NA,46,70,47,71,16,16,7026,G00006939,CHERRY
NA,FRANKFORT,NA,NA,NA,41,47,15,14,7027,G00006940,FRANKFORT
NA,WILLIAM,NA,189,205,182,198,14,14,7028,G00006941,WILLIAM
NA,FRANKFORT,NA,22,36,19,39,14,14,7029,G00006942,FRANKFORT
ROSE,ROSE,NA,2,40,1,41,14,15,7030,G00006943,ROSE
NA,FRANKFORT,NA,2,20,1,17,14,14,7031,G00006944,FRANKFORT
NA,JACOB,NA,1,23,2,22,14,14,7032,G00006945,JACOB
ROSE,ROSE,NA,42,62,43,67,14,15,7033,G00006946,ROSE
NA,WILLIAM,NA,207,239,200,240,14,14,7034,G00006947,WILLIAM
NA,DUANE,NA,2,10,1,9,14,14,7035,G00006948,DUANE
NA,WILLIAM,NA,241,249,242,244,14,14,7036,G00006949,WILLIAM
NA,NEW CHAMBERS,NA,13,35,12,36,19,14,7037,G00006950,NEW CHAMBERS
NA,DUANE,NA,12,16,NA,NA,14,14,7038,G00006951,DUANE
NA,NEW CHAMBERS,NA,3,11,8,10,19,14,7039,G00006952,NEW CHAMBERS
NA,DUANE,NA,NA,NA,21,21,19,19,7040,G00006953,DUANE
NA,FRANKFORT,NA,NA,NA,59,63,15,14,7041,G00006954,FRANKFORT
NA,FRANKFORT,NA,NA,NA,49,57,15,14,7042,G00006955,FRANKFORT
NA,VANDEWATER,NA,1,45,2,44,15,15,7043,G00006956,VANDEWATER
PEARL,PEARL,NA,391,399,394,406,15,15,7044,G00006957,PEARL
PEARL,PEARL,NA,401,415,408,418,15,15,7045,G00006958,PEARL
NA,CLIFF,NA,99,105,100,106,15,15,7046,G00006959,CLIFF
NA,HAGUE,NA,NA,NA,2,10,15,15,7047,G00006960,HAGUE
PEARL,PEARL,NA,343,367,350,370,15,17,7048,G00006961,PEARL
PEARL,PEARL,NA,369,389,372,392,15,17,7049,G00006962,PEARL
NA,ROOSEVELT,NA,84,98,91,99,16,17,7050,G00006963,ROOSEVELT
NA,BATAVIA,NA,NA,NA,1,7,16,16,7051,G00006964,BATAVIA
NA,CHAMBERS,NA,75,89,72,92,19,16,7052,G00006965,CHAMBERS
NA,BATAVIA,NA,14,22,19,23,19,19,7053,G00006966,BATAVIA
NA,JAMES,NA,86,100,85,99,682,19,7054,G00006967,JAMES
NA,OAK,NA,2,8,1,7,15,17,7055,G00006968,OAK
NA,OAK,NA,10,16,9,15,15,17,7056,G00006969,OAK
NA,ROOSEVELT,NA,70,78,71,79,16,17,7057,G00006970,ROOSEVELT
NA,OAK,NA,NA,NA,NA,NA,15,16,7058,G00006971,OAK
NA,CHAMBERS,NA,63,73,62,70,19,16,7059,G00006972,CHAMBERS
NA,ROOSEVELT,NA,NA,NA,NA,NA,15,15,7060,G00006973,ROOSEVELT
NA,CHAMBERS,NA,57,61,NA,NA,25,17,7061,G00006974,CHAMBERS
NA,OAK,NA,18,34,21,35,25,19,7062,G00006975,OAK
NA,JAMES,NA,74,84,73,83,682,19,7063,G00006976,JAMES
PEARL,NEW BOWERY,NA,2,12,1,3,15,15,7064,G00006977,NEW BOWERY
NA,CHESTNUT,NA,NA,NA,2,4,15,15,7065,G00006978,CHESTNUT
PEARL,NEW BOWERY,NA,NA,NA,5,9,15,15,7066,G00006979,NEW BOWERY
NA,CHAMBERS,NA,49,55,52,60,19,15,7067,G00006980,CHAMBERS
NA,CHESTNUT,NA,NA,NA,NA,NA,15,15,7068,G00006981,CHESTNUT
NA,CHAMBERS,NA,47,47,NA,NA,19,15,7069,G00006982,CHAMBERS
SAINT JAMES PL,NEW BOWERY,NA,18,26,11,17,19,19,7070,G00006983,NEW BOWERY
NA,ROOSEVELT,NA,48,62,NA,NA,25,19,7071,G00006984,ROOSEVELT
NA,CHAMBERS,NA,43,45,40,50,19,15,7072,G00006985,CHAMBERS
MADISON,MADISON,NA,1,3,2,4,20,15,7073,G00006986,MADISON
NA,CHESTNUT,NA,NA,NA,NA,NA,15,19,7074,G00006987,CHESTNUT
SAINT JAMES PL,NEW BOWERY,NA,NA,NA,21,23,21,25,7075,G00006988,NEW BOWERY
MADISON,MADISON,NA,5,15,6,18,20,19,7076,G00006989,MADISON
NA,ROOSEVELT,NA,NA,NA,NA,NA,21,19,7077,G00006990,ROOSEVELT
MADISON,MADISON,NA,NA,NA,NA,NA,21,25,7078,G00006991,MADISON
NA,WILLIAM,NA,251,273,246,274,19,19,7079,G00006992,WILLIAM
PEARL,PEARL,NA,429,447,422,450,19,20,7080,G00006993,PEARL
PEARL,PEARL,NA,449,463,452,464,19,20,7081,G00006994,PEARL
NA,ROOSEVELT,NA,2,36,1,35,21,20,7082,G00006995,ROOSEVELT
E 40,E 40,NA,NA,NA,NA,NA,996,996,7083,G00006996,E 40
E 40,E 40,NA,337,345,338,344,1113,1120,7084,G00006997,E 40
E 41,E 41,NA,347,353,356,364,1112,1113,7085,G00006998,E 41
1 AVE,1 AVE,NA,701,721,702,722,1113,996,7086,G00006999,1 AVE
1 AVE,1 AVE,NA,741,761,752,768,1111,996,7087,G00007000,1 AVE
WADSWORTH AVE,WADSWORTH AVE,NA,NA,NA,NA,NA,676,676,7088,G00007001,WADSWORTH AVE
W 190,W 190,NA,NA,NA,NA,NA,676,676,7089,G00007002,W 190
WADSWORTH AVE,WADSWORTH AVE,NA,NA,NA,NA,NA,676,676,7090,G00007003,WADSWORTH AVE
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,684,7091,G00007004,BROADWAY
SAINT NICHOLAS AVE,NICHOLAS AVE,NA,NA,NA,1160,1178,686,684,7092,G00007005,NICHOLAS AVE
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,686,684,7093,G00007006,BROADWAY
E 100,E 100,NA,201,237,200,240,352,353,7094,G00007007,E 100
E 101,E 101,NA,201,237,200,250,349,352,7095,G00007008,E 101
E 107,E 107,NA,201,237,200,242,338,341,7096,G00007009,E 107
E 108,E 108,NA,201,245,200,244,336,338,7097,G00007010,E 108
E 107,E 107,NA,299,341,300,342,339,340,7098,G00007011,E 107
BROADWAY,BROADWAY,NA,NA,NA,4380,4388,675,676,7099,G00007012,BROADWAY
W 188,W 188,NA,NA,NA,NA,NA,NA,NA,7100,G00007013,W 188
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,675,676,7101,G00007014,BROADWAY
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,675,676,7102,G00007015,BROADWAY
W 189,W 189,NA,NA,NA,NA,NA,NA,NA,7103,G00007016,W 189
BROADWAY,BROADWAY,NA,NA,NA,NA,NA,675,676,7104,G00007017,BROADWAY
