ED,Name,Min,Max
332,1 AVE,NA,NA
332,2 AVE,2141,2160
332,E 110,300,350
332,E 111,300,340
333,2 AVE,2141,2160
333,3 AVE,2004,2025
333,E 110,200,256
333,E 111,201,250
334,2 AVE,2115,2137
334,3 AVE,1983,2003
334,E 109,199,251
334,E 110,200,256
335,1 AVE,2121,2136
335,2 AVE,2115,2137
335,E 109,300,349
335,E 110,300,350
336,2 AVE,2095,2118
336,3 AVE,1966,1984
336,E 108,200,245
336,E 109,NA,NA
337,1 AVE,2098,2120
337,2 AVE,2095,2118
337,E 108,300,342
337,E 109,300,349
338,2 AVE,2079,2118
338,3 AVE,1943,1965
338,E 107,200,242
338,E 108,200,245
339,1 AVE,2070,2105
339,2 AVE,2079,2118
339,E 107,300,342
339,E 108,300,342
340,1 AVE,2051,2077
340,2 AVE,2053,2078
340,E 106,300,350
340,E 107,300,342
341,2 AVE,2053,2078
341,3 AVE,1924,1944
341,E 106,200,246
341,E 107,200,242
342,2 AVE,2040,2062
342,3 AVE,1901,1923
342,E 105,200,258
342,E 106,200,246
343,1 AVE,2035,2050
343,2 AVE,2040,2062
343,E 105,300,350
343,E 106,300,350
343,LEWIS,NA,NA
344,1 AVE,2019,2034
344,2 AVE,2021,2041
344,E 104,300,352
344,E 105,300,350
344,LEWIS,NA,NA
345,2 AVE,2021,2041
345,3 AVE,1883,1901
345,E 104,200,252
345,E 105,200,258
346,2 AVE,2000,2020
346,3 AVE,1865,1882
346,E 103,200,245
346,E 104,200,252
347,1 AVE,1980,2018
347,2 AVE,1984,2020
347,E 102,300,341
347,E 103,300,351
347,E 104,300,352
347,E 106,NA,NA
348,2 AVE,1984,1999
348,3 AVE,1845,1866
348,E 102,200,240
348,E 103,200,245
349,2 AVE,1963,1983
349,3 AVE,1823,1846
349,E 101,200,240
349,E 102,200,240
350,1 AVE,1962,1979
350,2 AVE,1963,1983
350,E 101,300,345
350,E 102,300,341
351,1 AVE,1938,1963
351,2 AVE,1939,1962
351,E 100,300,345
351,E 101,300,345
352,2 AVE,1939,1962
352,3 AVE,1801,1822
352,E 100,200,237
352,E 101,200,240
353,2 AVE,1915,1960
353,3 AVE,1785,1800
353,E 100,200,237
353,E 99,201,242
354,2 AVE,NA,NA
354,3 AVE,1767,1784
354,E 98,200,243
354,E 99,201,242
355,1 AVE,1857,1919
355,2 AVE,NA,NA
355,E 96,NA,NA
355,E 97,300,339
355,E 98,NA,NA
355,E 99,301,361
356,2 AVE,1880,1895
356,3 AVE,1742,1768
356,E 97,201,238
356,E 98,200,243
357,2 AVE,1856,1879
357,3 AVE,1710,1724
357,E 96,NA,NA
357,E 97,201,238
358,1 AVE,1811,1856
358,2 AVE,1817,1863
358,E 94,301,347
358,E 95,300,339
358,E 96,NA,NA
359,2 AVE,1840,1863
359,3 AVE,1694,1709
359,E 95,200,240
359,E 96,NA,NA
360,2 AVE,1817,1838
360,3 AVE,1678,1693
360,E 94,200,249
360,E 95,200,240
360,LEWIS,NA,NA
361,2 AVE,1800,1815
361,3 AVE,1662,1679
361,E 93,200,248
361,E 94,200,249
362,1 AVE,1799,1817
362,2 AVE,1800,1815
362,E 93,300,342
362,E 94,301,347
362,LEWIS,NA,NA
363,1 AVE,1780,1797
363,2 AVE,NA,NA
363,E 92,300,350
363,E 93,300,342
363,LEWIS,NA,NA
364,1 AVE,1755,1779
364,2 AVE,NA,NA
364,3 AVE,1601,1661
364,E 90,200,291
364,E 91,200,356
364,E 92,200,350
364,E 93,200,248
365,1 AVE,1739,1754
365,2 AVE,NA,NA
365,E 90,300,341
365,E 91,300,356
366,1 AVE,1718,1738
366,2 AVE,1716,1739
366,E 89,300,356
366,E 90,300,341
367,2 AVE,1716,1739
367,3 AVE,1585,1602
367,E 89,200,256
367,E 90,200,291
368,2 AVE,1700,1714
368,3 AVE,1568,1584
368,E 88,200,239
368,E 89,200,256
369,1 AVE,1701,1719
369,2 AVE,1700,1714
369,E 88,300,356
369,E 89,300,356
370,1 AVE,1668,1699
370,2 AVE,1681,1698
370,E 87,300,356
370,E 88,300,356
371,2 AVE,1637,1657
371,3 AVE,1507,1528
371,E 85,200,253
371,E 86,200,257
372,2 AVE,1681,1698
372,3 AVE,1549,1567
372,E 87,200,248
372,E 88,200,239
373,2 AVE,1619,1638
373,3 AVE,1490,1507
373,E 84,200,251
373,E 85,200,253
374,2 AVE,1659,1680
374,3 AVE,1530,1548
374,E 86,200,257
374,E 87,200,248
375,1 AVE,1635,1651
375,2 AVE,1637,1657
375,E 85,300,355
375,E 86,300,353
376,1 AVE,1652,1669
376,2 AVE,1659,1680
376,E 86,300,353
376,E 87,300,356
377,1 AVE,1617,1636
377,2 AVE,1619,1638
377,E 84,300,355
377,E 85,300,355
378,E 86,100,131
378,E 87,100,134
378,E 88,101,129
378,LEX AVE,1277,1309
378,LEXINGTON AVE,NA,NA
378,PARK AVE,NA,NA
379,3 AVE,1568,1584
379,E 88,101,184
379,E 89,100,174
379,LEX AVE,1310,1339
379,LEXINGTON AVE,NA,NA
379,PARK AVE,NA,NA
380,E 89,100,123
380,E 90,NA,NA
380,LEX AVE,1340,1362
380,LEXINGTON AVE,NA,NA
380,PARK AVE,NA,NA
381,E 90,101,131
381,E 91,100,135
381,LEX AVE,1357,1379
381,LEXINGTON AVE,NA,NA
381,PARK AVE,NA,NA
382,3 AVE,1585,1627
382,E 89,140,174
382,E 90,144,177
382,E 91,145,177
382,LEX AVE,1340,1379
382,LEXINGTON AVE,NA,NA
383,E 84,100,133
383,E 85,100,132
383,E 86,100,131
383,LEX AVE,1241,1957
383,LEXINGTON AVE,NA,NA
383,PARK AVE,NA,NA
384,3 AVE,1490,1528
384,E 84,141,177
384,E 85,140,180
384,E 86,140,177
384,E 87,NA,NA
384,LEX AVE,1241,1957
384,LEXINGTON AVE,NA,NA
385,3 AVE,1530,1567
385,E 86,140,177
385,E 87,149,184
385,E 88,137,184
385,LEX AVE,1277,1309
385,LEXINGTON AVE,NA,NA
386,3 AVE,1622,1643
386,E 91,100,177
386,E 92,100,173
386,E 93,100,138
386,LEX AVE,1380,1425
386,LEXINGTON AVE,NA,NA
386,PARK AVE,NA,NA
387,E 93,100,138
387,E 94,100,139
387,E 95,NA,NA
387,E 96,100,143
387,LEX AVE,1424,1486
387,LEXINGTON AVE,NA,NA
387,PARK AVE,NA,NA
388,3 AVE,1644,1679
388,E 92,142,173
388,E 93,144,189
388,E 94,140,181
388,LEX AVE,1400,1447
388,LEXINGTON AVE,NA,NA
389,3 AVE,1678,1709
389,E 94,140,181
389,E 95,156,185
389,E 96,150,179
389,LEX AVE,1447,1486
389,LEXINGTON AVE,NA,NA
390,3 AVE,1710,1724
390,E 96,150,179
390,E 97,131,NA
390,LEX AVE,1488,1502
390,LEXINGTON AVE,NA,NA
391,E 96,100,143
391,E 97,101,140
391,LEX AVE,1488,1502
391,LEXINGTON AVE,NA,NA
391,PARK AVE,NA,NA
392,E 97,101,140
392,E 98,NA,NA
392,LEX AVE,1503,1518
392,LEXINGTON AVE,NA,NA
392,PARK AVE,NA,NA
393,3 AVE,1742,1768
393,E 97,131,NA
393,E 98,130,169
393,LEX AVE,1503,1518
393,LEXINGTON AVE,NA,NA
394,3 AVE,1767,1800
394,E 100,101,201
394,E 98,NA,NA
394,E 99,NA,NA
394,LEX AVE,1519,1568
394,LEXINGTON AVE,NA,NA
394,PARK AVE,NA,NA
395,E 100,101,140
395,E 101,NA,NA
395,LEX AVE,1565,1588
395,LEXINGTON AVE,NA,NA
395,PARK AVE,NA,NA
396,3 AVE,1801,1822
396,E 100,148,201
396,E 101,163,198
396,LEX AVE,1565,1588
396,LEXINGTON AVE,NA,NA
397,3 AVE,1823,1846
397,E 101,163,198
397,E 102,152,186
397,LEX AVE,1585,1617
397,LEXINGTON AVE,NA,NA
398,E 101,NA,NA
398,E 102,100,131
398,LEX AVE,1585,1617
398,LEXINGTON AVE,NA,NA
398,PARK AVE,NA,NA
399,E 102,100,131
399,E 103,101,147
399,E 104,NA,NA
399,E 105,100,136
399,LEX AVE,1614,1673
399,LEXINGTON AVE,NA,NA
399,PARK AVE,NA,NA
400,3 AVE,1845,1866
400,E 102,152,186
400,E 103,148,176
400,LEX AVE,1614,1630
400,LEXINGTON AVE,NA,NA
401,3 AVE,1865,1882
401,E 103,148,176
401,E 104,153,190
401,LEX AVE,1631,1648
401,LEXINGTON AVE,NA,NA
402,3 AVE,1883,1901
402,E 104,153,190
402,E 105,150,180
402,LEX AVE,1650,1673
402,LEXINGTON AVE,NA,NA
403,E 105,100,136
403,E 106,NA,NA
403,E 107,NA,NA
403,LEX AVE,1674,1712
403,LEXINGTON AVE,NA,NA
403,PARK AVE,NA,NA
404,3 AVE,1901,1923
404,E 105,150,180
404,E 106,150,178
404,LEX AVE,1674,1688
404,LEXINGTON AVE,NA,NA
405,3 AVE,1924,1944
405,E 106,150,178
405,E 107,150,183
405,LEX AVE,1689,1712
405,LEXINGTON AVE,NA,NA
406,3 AVE,1943,1965
406,E 107,NA,NA
406,E 108,NA,NA
406,LEX AVE,1709,1733
406,LEXINGTON AVE,NA,NA
406,PARK AVE,NA,NA
407,3 AVE,1966,1984
407,E 108,150,186
407,E 109,153,192
407,LEX AVE,1732,1757
407,LEXINGTON AVE,NA,NA
408,E 108,NA,NA
408,E 109,NA,NA
408,LEX AVE,1732,1757
408,LEXINGTON AVE,NA,NA
408,PARK AVE,NA,NA
409,3 AVE,1983,2003
409,E 109,NA,NA
409,E 110,NA,NA
409,LEX AVE,1752,1773
409,LEXINGTON AVE,NA,NA
409,PARK AVE,NA,NA
410,3 AVE,2004,2025
410,E 109,NA,NA
410,E 110,100,179
410,E 111,99,190
410,LEX AVE,1774,1789
410,LEXINGTON AVE,NA,NA
410,PARK AVE,NA,NA
411,3 AVE,2020,2043
411,E 111,99,190
411,E 112,NA,NA
411,LEX AVE,1790,1801
411,LEXINGTON AVE,NA,NA
411,PARK AVE,NA,NA
412,E 112,NA,NA
412,E 113,200,248
412,E 114,NA,NA
412,LEX AVE,1803,1856
412,LEXINGTON AVE,NA,NA
412,PARK AVE,NA,NA
412,W 113,NA,NA
413,3 AVE,2042,2103
413,E 112,147,185
413,E 113,200,248
413,E 114,52,180
413,LEX AVE,1803,1856
413,LEXINGTON AVE,NA,NA
414,3 AVE,2042,2103
414,E 114,NA,NA
414,E 115,NA,NA
414,LEX AVE,1843,1856
414,LEXINGTON AVE,NA,NA
414,PARK AVE,NA,NA
415,3 AVE,2102,2123
415,E 115,NA,NA
415,E 116,NA,NA
415,LEX AVE,1858,1869
415,LEXINGTON AVE,NA,NA
415,PARK AVE,NA,NA
416,3 AVE,2125,2142
416,E 116,NA,NA
416,E 117,100,188
416,E 118,NA,NA
416,LEX AVE,1868,1896
416,LEXINGTON AVE,NA,NA
416,PARK AVE,NA,NA
417,3 AVE,2143,2181
417,E 117,143,188
417,E 118,147,175
417,E 119,150,186
417,LEX AVE,1877,1932
417,LEXINGTON AVE,NA,NA
417,LINCOLN PL,NA,NA
418,E 118,NA,NA
418,E 119,100,143
418,LEX AVE,1900,1932
418,LEXINGTON AVE,NA,NA
418,PARK AVE,NA,NA
419,3 AVE,2182,2224
419,E 119,NA,NA
419,E 120,NA,NA
419,E 121,NA,NA
419,LEX AVE,1913,1977
419,LEXINGTON AVE,NA,NA
419,NULL,NA,NA
419,PARK AVE,NA,NA
419,SYLVAN PL,NA,NA
420,E 120,NA,NA
420,E 121,NA,NA
420,E 122,NA,NA
420,LEX AVE,1943,1998
420,LEXINGTON AVE,NA,NA
420,PARK AVE,NA,NA
421,3 AVE,2225,2261
421,E 121,NA,NA
421,E 122,132,184
421,E 123,144,188
421,LEX AVE,1979,2017
421,LEXINGTON AVE,NA,NA
421,SYLVAN CT,1,7
422,E 122,NA,NA
422,E 123,NA,NA
422,E 124,NA,NA
422,LEX AVE,2000,2029
422,LEXINGTON AVE,NA,NA
422,PARK AVE,NA,NA
423,3 AVE,2262,2319
423,E 123,144,188
423,E 124,NA,NA
423,E 125,NA,NA
423,E 126,NA,NA
423,LEX AVE,2018,2088
423,LEXINGTON AVE,NA,NA
423,PARK AVE,NA,NA
424,3 AVE,2321,2340
424,E 126,NA,NA
424,E 127,141,178
424,LEX AVE,2089,2106
424,LEXINGTON AVE,NA,NA
424,PARK AVE,NA,NA
425,3 AVE,2341,2362
425,E 126,NA,NA
425,E 127,NA,NA
425,E 128,100,178
425,E 129,NA,NA
425,LEX AVE,2107,2144
425,LEXINGTON AVE,NA,NA
425,PARK AVE,NA,NA
426,3 AVE,NA,NA
426,3 AVE BRG,NA,NA
426,E 128,143,178
426,E 129,NA,NA
426,E 130,NA,NA
426,E 131,NA,NA
426,E 132,NA,NA
426,E 134,NA,NA
426,HARLEM RIVER,NA,NA
426,LEX AVE,NA,NA
426,LEXINGTON AVE,NA,NA
426,NULL,NA,NA
426,PARK AVE,NA,NA
427,5 AVE,2160,2175
427,E 133,NA,NA
427,E 134,NA,NA
427,MADISON AVE,2121,2135
427,PARK AVE,NA,NA
427,W 133,1,66
427,W 134,1,NA
428,136,NA,NA
428,137,NA,NA
428,5 AVE,NA,NA
428,E 134,NA,NA
428,E 135,1,34
428,E 137,NA,NA
428,E 138,NA,NA
428,E 139,NA,NA
428,E 140,NA,NA
428,E 141,NA,NA
428,E 142,NA,NA
428,EAST 139 HRD NB EN,NA,NA
428,HARLEM RIVER,NA,NA
428,MADISON AVE,2136,2169
428,MADISON AVE BRG APPROACH,NA,NA
428,PARK AVE,NA,NA
428,W 134,1,NA
428,W 140,NA,NA
429,5 AVE,2160,2175
429,E 132,1,65
429,E 133,NA,NA
429,MADISON AVE,2097,2120
429,PARK AVE,NA,NA
429,W 133,1,66
430,5 AVE,2140,2159
430,E 131,1,34
430,E 132,1,33
430,MADISON AVE,2081,2096
431,E 131,39,76
431,E 132,35,65
431,MADISON AVE,2081,2096
431,PARK AVE,NA,NA
432,5 AVE,2120,2143
432,E 130,1,79
432,E 131,1,76
432,MADISON AVE,2058,2080
432,PARK AVE,NA,NA
433,5 AVE,2059,2119
433,E 127,1,37
433,E 128,1,32
433,E 129,1,33
433,E 130,1,36
433,MADISON AVE,1993,2057
434,E 127,NA,NA
434,E 128,NA,NA
434,E 129,42,73
434,E 130,49,79
434,MADISON AVE,2015,2057
434,PARK AVE,NA,NA
435,5 AVE,2041,2058
435,E 126,1,72
435,E 127,NA,NA
435,E 128,NA,NA
435,MADISON AVE,1971,2018
435,PARK AVE,NA,NA
436,5 AVE,2000,2040
436,E 124,NA,NA
436,E 125,NA,NA
436,E 126,1,72
436,MADISON AVE,1931,1972
436,PARK AVE,NA,NA
437,1 AVE,2019,2050
437,E 104,400,450
437,E 105,400,450
437,E 106,401,451
437,EAST RIVER,NA,NA
438,E 122,50,78
438,E 123,39,76
438,E 124,40,81
438,MADISON AVE,NA,NA
438,PARK AVE,NA,NA
439,E 120,NA,NA
439,E 121,50,82
439,E 122,50,78
439,E 124,NA,NA
439,MADISON AVE,NA,NA
439,MT MORRIS PARK,NA,NA
439,PARK AVE,NA,NA
440,E 119,50,79
440,E 120,51,74
440,MADISON AVE,1831,1846
440,PARK AVE,NA,NA
441,5 AVE,1481,1498
441,E 119,1,38
441,E 120,NA,NA
441,MADISON AVE,1831,1846
442,5 AVE,1460,1475
442,E 118,1,28
442,E 119,1,38
442,MADISON AVE,1814,1829
443,E 118,48,80
443,E 119,NA,NA
443,MADISON AVE,1814,1829
443,PARK AVE,NA,NA
444,E 117,NA,NA
444,E 118,48,80
444,MADISON AVE,1783,1806
444,PARK AVE,NA,NA
445,5 AVE,1440,1455
445,E 117,1,28
445,E 118,1,28
445,MADISON AVE,1783,1806
446,5 AVE,1417,1439
446,E 116,1,28
446,E 117,1,28
446,MADISON AVE,1770,1782
447,E 116,50,95
447,E 117,NA,NA
447,MADISON AVE,1770,1782
447,PARK AVE,NA,NA
448,E 115,51,84
448,E 116,50,95
448,MADISON AVE,1752,1767
448,PARK AVE,NA,NA
449,5 AVE,1400,1416
449,E 115,1,52
449,E 116,1,28
449,MADISON AVE,1752,1767
450,5 AVE,1376,1399
450,E 114,1,29
450,E 115,1,52
450,MADISON AVE,1733,1748
451,E 114,52,87
451,E 115,51,84
451,MADISON AVE,1733,1748
451,PARK AVE,NA,NA
452,E 113,56,87
452,E 114,52,87
452,MADISON AVE,1712,1732
452,PARK AVE,NA,NA
453,5 AVE,1357,1374
453,E 113,1,26
453,E 114,1,29
453,MADISON AVE,1712,1732
454,5 AVE,1337,1358
454,E 112,1,28
454,E 113,1,26
454,MADISON AVE,1692,1706
455,E 112,36,77
455,E 113,56,87
455,MADISON AVE,1692,1706
455,PARK AVE,NA,NA
456,5 AVE,1320,1335
456,E 111,NA,NA
456,E 112,1,77
456,MADISON AVE,1672,1693
456,PARK AVE,NA,NA
457,5 AVE,NA,NA
457,E 110,NA,NA
457,E 111,NA,NA
457,FRAWLEY CIR,NA,NA
457,MADISON AVE,1651,1670
457,PARK AVE,NA,NA
458,5 AVE,NA,NA
458,E 108,1,24
458,E 109,1,28
458,E 110,1,41
458,FRAWLEY CIR,NA,NA
458,MADISON AVE,1613,1650
459,E 109,48,88
459,E 110,49,90
459,MADISON AVE,1627,1650
459,PARK AVE,NA,NA
460,E 108,50,88
460,E 109,48,88
460,MADISON AVE,1613,1628
460,PARK AVE,NA,NA
461,5 AVE,NA,NA
461,E 107,1,87
461,E 108,1,88
461,MADISON AVE,1598,1616
461,PARK AVE,NA,NA
462,5 AVE,NA,NA
462,E 106,1,49
462,E 107,1,48
462,MADISON AVE,1571,1596
463,E 106,50,77
463,E 107,49,87
463,MADISON AVE,1571,1596
463,PARK AVE,NA,NA
464,E 105,NA,NA
464,E 106,50,77
464,MADISON AVE,1555,1578
464,PARK AVE,NA,NA
465,5 AVE,NA,NA
465,E 105,1,48
465,E 106,1,49
465,MADISON AVE,1555,1578
466,5 AVE,NA,NA
466,E 103,1,27
466,E 104,1,35
466,E 105,1,48
466,MADISON AVE,1507,1554
467,E 104,43,81
467,E 105,NA,NA
467,E 106,NA,NA
467,MADISON AVE,1531,1554
467,PARK AVE,NA,NA
467,W 105,NA,NA
468,E 103,NA,NA
468,E 104,43,81
468,MADISON AVE,1507,1530
468,PARK AVE,NA,NA
469,5 AVE,NA,NA
469,E 102,NA,NA
469,E 103,NA,NA
469,MADISON AVE,1489,1514
469,PARK AVE,NA,NA
470,E 101,48,77
470,E 102,NA,NA
470,MADISON AVE,1469,1487
470,PARK AVE,NA,NA
471,5 AVE,NA,NA
471,E 101,1,25
471,E 102,1,26
471,MADISON AVE,1469,1487
472,5 AVE,NA,NA
472,E 100,1,20
472,E 101,1,25
472,E 98,1,40
472,E 99,1,30
472,MADISON AVE,1415,1468
473,E 100,NA,NA
473,E 101,48,77
473,MADISON AVE,1451,1468
473,PARK AVE,NA,NA
474,E 100,NA,NA
474,E 99,40,87
474,MADISON AVE,1435,1458
474,PARK AVE,NA,NA
475,E 98,34,75
475,E 99,40,87
475,MADISON AVE,1415,1433
475,PARK AVE,NA,NA
476,5 AVE,NA,NA
476,E 96,1,25
476,E 97,1,24
476,E 98,1,40
476,MADISON AVE,1370,1414
476,PARK AVE,NA,NA
477,5 AVE,NA,NA
477,E 96,NA,NA
477,E 97,NA,NA
477,E 98,34,75
477,MADISON AVE,1370,1414
477,PARK AVE,NA,NA
478,5 AVE,NA,NA
478,E 94,NA,NA
478,E 95,NA,NA
478,E 96,NA,NA
478,MADISON AVE,1338,1369
478,PARK AVE,NA,NA
479,5 AVE,NA,NA
479,E 93,NA,NA
479,E 94,NA,NA
479,MADISON AVE,1314,1337
479,PARK AVE,NA,NA
480,5 AVE,NA,NA
480,E 91,NA,NA
480,E 92,NA,NA
480,E 93,NA,NA
480,MADISON AVE,1273,1317
480,PARK AVE,NA,NA
481,5 AVE,NA,NA
481,E 89,NA,NA
481,E 90,NA,NA
481,E 91,NA,NA
481,MADISON AVE,1237,1274
481,PARK AVE,NA,NA
482,5 AVE,NA,NA
482,E 86,NA,NA
482,E 87,NA,NA
482,E 88,1,24
482,E 89,1,25
482,MADISON AVE,1173,1236
482,PARK AVE,NA,NA
483,E 87,NA,NA
483,E 88,NA,NA
483,E 89,NA,NA
483,MADISON AVE,1188,1236
483,PARK AVE,NA,NA
484,5 AVE,NA,NA
484,E 84,NA,NA
484,E 85,NA,NA
484,E 86,NA,NA
484,MADISON AVE,1123,1174
484,PARK AVE,NA,NA
485,5 AVE,1320,1335
485,LENOX AVE,NA,NA
485,W 111,NA,NA
485,W 112,1,57
486,5 AVE,1337,1358
486,LENOX AVE,NA,NA
486,W 112,NA,NA
486,W 113,NA,NA
487,5 AVE,1357,1374
487,E 114,NA,NA
487,LENOX AVE,NA,NA
487,W 113,NA,NA
487,W 114,NA,NA
488,5 AVE,1376,1399
488,LENOX AVE,NA,NA
488,W 114,NA,NA
488,W 115,1,14
489,5 AVE,1400,1416
489,LENOX AVE,NA,NA
489,W 115,NA,NA
489,W 116,NA,NA
490,5 AVE,1417,1439
490,LENOX AVE,NA,NA
490,W 116,NA,NA
490,W 117,NA,NA
491,5 AVE,1440,1455
491,LENOX AVE,NA,NA
491,W 117,NA,NA
491,W 118,1,85
492,5 AVE,1460,1475
492,LENOX AVE,NA,NA
492,W 118,NA,NA
492,W 119,NA,NA
493,5 AVE,1481,1498
493,LENOX AVE,NA,NA
493,MT MORRIS AVE,NA,NA
493,W 119,NA,NA
493,W 120,NA,NA
493,W 121,NA,NA
494,LENOX AVE,NA,NA
494,MT MORRIS AVE,NA,NA
494,MT MORRIS PL,NA,NA
494,W 121,NA,NA
494,W 122,NA,NA
494,W 123,NA,NA
494,W 124,NA,NA
495,5 AVE,2000,2040
495,LA SALLE,NA,NA
495,LENOX AVE,NA,NA
495,MOUNT MORRIS W PARK,NA,NA
495,MOYLAN PL,NA,NA
495,MT MORRIS AVE,NA,NA
495,MT MORRIS PARK,NA,NA
495,MT MORRIS PL,NA,NA
495,MT MORRIS SQ,NA,NA
495,W 120,1,NA
495,W 121,1,26
495,W 122,1,23
495,W 123,1,34
495,W 124,NA,NA
495,W 125,NA,NA
495,W 126,NA,NA
496,5 AVE,2041,2076
496,LENOX AVE,NA,NA
496,MOYLAN PL,NA,NA
496,TIEMANN PL,NA,NA
496,W 126,NA,NA
496,W 127,NA,NA
496,W 128,NA,NA
497,3 AVE,757,775
497,E 47,NA,NA
497,E 48,NA,NA
497,LEX AVE,497,515
497,LEXINGTON AVE,NA,NA
497,PARK AVE,NA,NA
498,3 AVE,702,739
498,E 44,122,163
498,E 45,NA,NA
498,E 46,127,164
498,LEX AVE,436,473
498,LEXINGTON AVE,NA,NA
498,PARK AVE,NA,NA
499,5 AVE,2077,2098
499,LENOX AVE,NA,NA
499,W 128,NA,NA
499,W 129,NA,NA
500,5 AVE,2099,2143
500,BLVD PL,NA,NA
500,LENOX AVE,NA,NA
500,W 129,NA,NA
500,W 130,NA,NA
500,W 131,NA,NA
501,5 AVE,2140,2159
501,LENOX AVE,NA,NA
501,W 131,NA,NA
501,W 132,NA,NA
502,5 AVE,2160,2175
502,LENOX AVE,NA,NA
502,W 132,NA,NA
502,W 133,NA,NA
503,5 AVE,2160,2175
503,LENOX AVE,NA,NA
503,W 133,NA,NA
503,W 134,NA,NA
504,5 AVE,2160,2175
504,LENOX AVE,NA,NA
504,W 134,NA,NA
504,W 135,NA,NA
505,E 49,25,70
505,E 50,25,62
505,E 51,18,59
505,E 52,NA,NA
505,E 53,NA,NA
505,E 54,NA,NA
505,MADISON AVE,432,531
505,PARK AVE,NA,NA
507,5 AVE,NA,NA
507,C N P,NA,NA
507,C W P,NA,NA
507,FRAWLEY CIR,NA,NA
507,FREDERICK DOUGLASS C,NA,NA
507,LENOX AVE,NA,NA
507,SAINT NICHLAS AVE,NA,NA
507,W 111,NA,NA
507,W 112,NA,NA
508,5 AVE,NA,NA
508,LENOX AVE,NA,NA
508,W 138,NA,NA
508,W 139,1,69
508,W 140,NA,NA
509,7 AVE,NA,NA
509,ADAM POWELL BLVD,NA,NA
509,LENOX AVE,NA,NA
509,W 142,NA,NA
509,W 143,100,167
510,150,NA,NA
510,7 AVE,NA,NA
510,8 AVE,NA,NA
510,ADAM POWELL BLVD,NA,NA
510,F DOUGLAS BLVD,2819,2866
510,HARLEM RIVER,NA,NA
510,MACOMBS PL,NA,NA
510,W 150,NA,NA
510,W 151,NA,NA
510,W 152,NA,NA
510,W 153,NA,NA
511,156,NA,NA
511,7 AVE,NA,NA
511,8 AVE,NA,NA
511,ADAM POWELL BLVD,NA,NA
511,F DOUGLAS BLVD,NA,NA
511,HARLEM LN PARK,NA,NA
511,HARLEM RIVER,NA,NA
511,MACOMBS PL,NA,NA
511,W 152,NA,NA
511,W 153,NA,NA
511,W 154,235,272
511,W 155,NA,NA
511,W 156,NA,NA
511,W 157,NA,NA
512,7 AVE,NA,NA
512,8 AVE,NA,NA
512,ADAM POWELL BLVD,NA,NA
512,F DOUGLAS BLVD,2787,2801
512,W 148,NA,NA
512,W 149,NA,NA
513,7 AVE,NA,NA
513,8 AVE,NA,NA
513,ADAM POWELL BLVD,NA,NA
513,F DOUGLAS BLVD,2770,2788
513,W 147,NA,NA
513,W 148,NA,NA
514,7 AVE,NA,NA
514,8 AVE,NA,NA
514,ADAM POWELL BLVD,NA,NA
514,F DOUGLAS BLVD,2741,2768
514,W 146,NA,NA
514,W 147,NA,NA
515,146,NA,NA
515,147,NA,NA
515,148,NA,NA
515,149,NA,NA
515,150,NA,NA
515,7 AVE,NA,NA
515,8 AVE,NA,NA
515,ADAM POWELL BLVD,NA,NA
515,F DOUGLAS BLVD,NA,NA
515,LENOX AVE,NA,NA
515,W 146,NA,NA
515,W 147,NA,NA
515,W 149,NA,NA
515,W 150,NA,NA
516,7 AVE,NA,NA
516,ADAM POWELL BLVD,NA,NA
516,LENOX AVE,NA,NA
516,W 142,NA,NA
516,W 143,100,167
516,W 144,NA,NA
516,W 145,NA,NA
516,W 146,NA,NA
517,5 AVE,NA,NA
517,LENOX AVE,NA,NA
517,W 117,NA,NA
517,W 118,NA,NA
518,7 AVE,NA,NA
518,8 AVE,NA,NA
518,ADAM POWELL BLVD,NA,NA
518,F DOUGLAS BLVD,2729,2748
518,W 145,NA,NA
518,W 146,NA,NA
519,5 AVE,NA,NA
519,E 114,NA,NA
519,LENOX AVE,NA,NA
519,W 114,NA,NA
519,W 115,NA,NA
520,7 AVE,NA,NA
520,8 AVE,NA,NA
520,ADAM POWELL BLVD,NA,NA
520,F DOUGLAS BLVD,2710,2728
520,W 144,NA,NA
520,W 145,NA,NA
521,7 AVE,NA,NA
521,8 AVE,NA,NA
521,ADAM POWELL BLVD,NA,NA
521,F DOUGLAS BLVD,2691,2709
521,W 143,NA,NA
521,W 144,NA,NA
522,7 AVE,NA,NA
522,8 AVE,NA,NA
522,ADAM POWELL BLVD,NA,NA
522,F DOUGLAS BLVD,2667,2690
522,W 142,NA,NA
522,W 143,NA,NA
523,7 AVE,NA,NA
523,8 AVE,NA,NA
523,ADAM POWELL BLVD,NA,NA
523,F DOUGLAS BLVD,2643,2668
523,W 141,NA,NA
523,W 142,NA,NA
524,7 AVE,NA,NA
524,8 AVE,NA,NA
524,ADAM POWELL BLVD,NA,NA
524,F DOUGLAS BLVD,2625,2652
524,W 140,NA,NA
524,W 141,NA,NA
525,7 AVE,NA,NA
525,8 AVE,NA,NA
525,ADAM POWELL BLVD,NA,NA
525,F DOUGLAS BLVD,2610,2624
525,W 139,NA,NA
525,W 140,NA,NA
526,7 AVE,NA,NA
526,8 AVE,NA,NA
526,ADAM POWELL BLVD,NA,NA
526,LENOX AVE,NA,NA
526,W 139,NA,NA
526,W 140,NA,NA
526,W 141,NA,NA
