ED,Name,Min,Max
384,NOBLE,49,86
384,WEST,58,125
385,EWEN,NA,NA
385,FRANKLIN,145,186
385,INDIA,29,135
385,JAVA,47,154
385,MANHATTAN AVE,947,970
385,WEST,124,142
386,14,NA,NA
386,15,NA,NA
386,BANKER,NA,NA
386,BEDFORD AVE,NA,NA
386,DOBBIN,NA,NA
386,DRIGGS AVE,NA,NA
386,GREENPOINT PARK,NA,NA
386,GUERNSEY,NA,NA
386,GWINNETT,NA,NA
386,LORIMER,NA,NA
386,N 14,NA,NA
386,N 15,49,108
386,NASSAU AVE,NA,NA
386,NORMAN,36,75
386,NORMAN AVE,16,37
386,WYTHE,NA,NA
386,WYTHE AVE,1,38
387,BEDFORD AVE,NA,NA
387,EWEN,NA,NA
387,GWINNETT,NA,NA
387,LEONARD,568,606
387,LORIMER,905,973
387,MANHATTAN AVE,NA,NA
387,NASSAU AVE,66,101
387,NORMAN,72,105
387,NORMAN AVE,NA,NA
388,DRIGGS AVE,NA,NA
388,ENGERT AVE,NA,NA
388,EWEN,NA,NA
388,GREENPOINT PARK,NA,NA
388,GWINNETT,NA,NA
388,LEONARD,NA,NA
388,LORIMER,NA,NA
388,MANHATTAN AVE,513,626
388,NASSAU AVE,66,101
389,DRIGGS AVE,262,280
389,ECKFORD,93,186
389,LEONARD,513,606
389,NASSAU AVE,100,117
389,NORMAN,104,121
389,NORMAN AVE,NA,NA
390,DRIGGS AVE,NA,NA
390,ECKFORD,93,186
390,NASSAU AVE,116,136
390,NORMAN,120,137
390,NORMAN AVE,NA,NA
390,OAKLAND,10,104
391,DRIGGS AVE,201,233
391,NASSAU AVE,135,149
391,NEWELL,1,116
391,NORMAN,136,153
391,NORMAN AVE,NA,NA
391,OAKLAND,10,104
392,DIAMOND,1,119
392,DRIGGS AVE,176,199
392,NASSAU AVE,148,167
392,NEWELL,1,116
392,NORMAN,154,169
392,NORMAN AVE,NA,NA
393,DIAMOND,1,119
393,DRIGGS AVE,NA,NA
393,HUMBOLDT,NA,NA
393,HUMBOLDT AVE,NA,NA
393,JEWEL,NA,NA
393,JEWELL,1,77
393,MOULTRIE,NA,NA
393,NASSAU AVE,164,189
393,NORMAN,NA,NA
393,NORMAN AVE,NA,NA
394,HUMBOLDT,NA,NA
394,HUMBOLDT AVE,NA,NA
394,MOULTRIE,NA,NA
394,N HENRY,183,242
394,NASSAU AVE,NA,NA
394,NORMAN,204,237
394,NORMAN AVE,NA,NA
394,RUSSELL,154,199
395,HUMBOLDT,735,804
395,HUMBOLDT AVE,NA,NA
395,KINGLAND AVE,NA,NA
395,KINGSLAND AVE,NA,NA
395,MESEROLE AVE,NA,NA
395,MONITOR,NA,NA
395,MORGAN AVE,NA,NA
395,N HENRY,183,294
395,NASSAU AVE,NA,NA
395,NORMAN,204,272
395,NORMAN AVE,NA,NA
395,RUSSELL,200,251
395,SUTTON,NA,NA
396,APOLLO,NA,NA
396,DRIGGS AVE,NA,NA
396,HAUSMAN,NA,NA
396,MEEKER AVE,NA,NA
396,MORGAN AVE,NA,NA
396,NASSAU AVE,262,319
396,NORMAN,NA,NA
396,NORMAN AVE,NA,NA
396,SUTTON,88,143
397,DRIGGS AVE,23,36
397,MEEKER AVE,177,200
397,MORGAN AVE,NA,NA
397,NASSAU AVE,262,283
397,SUTTON,1,87
398,DRIGGS AVE,37,57
398,KINGLAND AVE,173,271
398,KINGSLAND AVE,NA,NA
398,MEEKER AVE,162,184
398,NASSAU AVE,246,269
398,SUTTON,1,87
399,DRIGGS AVE,59,79
399,ENGERT AVE,NA,NA
399,KINGLAND AVE,173,271
399,KINGSLAND AVE,NA,NA
399,MEEKER AVE,NA,NA
399,MONITOR,NA,NA
399,NASSAU AVE,230,251
399,VANPELT AVE,NA,NA
400,DRIGGS AVE,NA,NA
400,ENGERT AVE,181,204
400,MEEKER AVE,NA,NA
400,MONITOR,NA,NA
400,N HENRY,55,112
400,NASSAU AVE,NA,NA
400,RUSSELL,NA,NA
400,VANPELT AVE,NA,NA
401,DRIGGS AVE,142,162
401,HALSEY,NA,NA
401,HUMBOLDT,599,694
401,HUMBOLDT AVE,NA,NA
401,NASSAU AVE,191,206
401,RUSSELL,NA,NA
402,DRIGGS AVE,NA,NA
402,ENGERT AVE,143,194
402,HUMBOLDT,559,620
402,HUMBOLDT AVE,NA,NA
402,MEEKER AVE,88,115
402,N HENRY,55,112
402,RUSSELL,1,67
402,VANPELT AVE,NA,NA
403,BROOME,1,50
403,DRIGGS AVE,NA,NA
403,ENGERT AVE,NA,NA
403,GRAHAM AVE,533,576
403,HUMBOLDT,559,620
403,HUMBOLDT AVE,NA,NA
403,VANPELT AVE,NA,NA
404,BAYARD,NA,NA
404,ENGERT AVE,143,174
404,EWEN,NA,NA
404,GRAHAM AVE,469,496
404,HUMBOLDT,517,576
404,HUMBOLDT AVE,NA,NA
404,LEONARD,NA,NA
404,MANHATTAN AVE,NA,NA
404,MEEKER AVE,NA,NA
404,RICHARDSON,85,122
404,RUSSELL,1,32
404,VANPELT AVE,NA,NA
405,BAYARD,NA,NA
405,ENGERT AVE,NA,NA
405,EWEN,NA,NA
405,GRAHAM AVE,489,538
405,HUMBOLDT,527,576
405,HUMBOLDT AVE,NA,NA
405,LEONARD,NA,NA
405,MANHATTAN AVE,431,464
405,NEWTON,NA,NA
405,VANPELT AVE,NA,NA
406,DRIGGS AVE,243,280
406,ECKFORD,NA,NA
406,ENGERT AVE,NA,NA
406,EWEN,NA,NA
406,GRAHAM AVE,509,576
406,LEONARD,NA,NA
406,MANHATTAN AVE,465,518
406,NEWTON,NA,NA
406,VANPELT AVE,NA,NA
407,EWEN,NA,NA
407,GRAHAM AVE,NA,NA
407,HEBERT,NA,NA
407,HERBERT,NA,NA
407,HUMBOLDT,477,530
407,HUMBOLDT AVE,NA,NA
407,MANHATTAN AVE,NA,NA
407,MEEKER AVE,NA,NA
407,N HENRY,1,48
407,RICHARDSON,123,208
408,AMOS,NA,NA
408,BEADEL,1,18
408,BENNETT,NA,NA
408,BENNETT ST,9,26
408,DEBEVOISE AVE,NA,NA
408,DIVISION PL,1,20
408,ENGERT AVE,NA,NA
408,FROST,195,260
408,HEBERT,68,98
408,HERBERT,NA,NA
408,HUMBOLDT,469,486
408,HUMBOLDT AVE,NA,NA
408,KINGLAND AVE,68,170
408,KINGS HIGHWAY,NA,NA
408,KINGSLAND AVE,72,83
408,MEEKER AVE,NA,NA
408,MONITOR,NA,NA
408,N HENRY,1,48
408,RICHARDSON,NA,NA
409,AMOS,NA,NA
409,ANTHONY,NA,NA
409,BEADEL,1,NA
409,BENNETT,NA,NA
409,BENTON,NA,NA
409,BULLION,NA,NA
409,BUOOION,NA,NA
409,CALHOUN,NA,NA
409,CHERRY,NA,NA
409,CLANCY AVE,NA,NA
409,COMPTON AVE,NA,NA
409,CRIMMINS AVE,NA,NA
409,DEBEVOISE AVE,NA,NA
409,DICKINSON,NA,NA
409,DIVISION PL,NA,NA
409,DRIGGS AVE,NA,NA
409,FROST,NA,NA
409,GARDNER AVE,NA,NA
409,JACKSON,NA,NA
409,KINGLAND AVE,131,170
409,KINGS HIGHWAY,NA,NA
409,KINGSLAND AVE,NA,NA
409,LOMBARDY,NA,NA
409,MASPETH AVE,NA,NA
409,MEEKER AVE,NA,NA
409,METROPOLITAN AVE,NA,NA
409,MORGAN AVE,NA,NA
409,NEWTOWN CREEK,NA,NA
409,NULL,NA,NA
409,OLIVE,NA,NA
409,ORIENT AVE,NA,NA
409,PARKER,NA,NA
409,PORTER AVE,NA,NA
409,RICHARDSON,NA,NA
409,SCOTT AVE,NA,NA
409,SENECA AVE,NA,NA
409,SHARON,NA,NA
409,SKILLMAN,NA,NA
409,SKILLMAN AVE,NA,NA
409,STEWART AVE,NA,NA
409,THOMAS,NA,NA
409,TOWNSEND,NA,NA
409,VANDERVOORT AVE,NA,NA
409,VANDERVORT AVE,NA,NA
409,VARICK AVE,NA,NA
409,WITHERS,NA,NA
410,BENNETT,NA,NA
410,BENNETT ST,9,26
410,BENTON,NA,NA
410,DEBEVOISE AVE,NA,NA
410,FROST,195,260
410,HUMBOLDT,433,468
410,HUMBOLDT AVE,NA,NA
410,JACKSON,189,264
410,KINGLAND AVE,68,73
410,KINGS HIGHWAY,NA,NA
410,KINGSLAND AVE,31,66
410,NULL,NA,NA
410,OLD WOOD POINT RD,NA,NA
410,OLIVE,NA,NA
410,PARKER,NA,NA
410,WITHERS,208,275
410,WOODPOINT RD,NA,NA
411,367,385,NA
411,BENTON,NA,NA
411,BULLION,NA,NA
411,BUOOION,NA,NA
411,BUSHWICK AVE,1,4
411,CONSELYEA,NA,NA
411,DEBEVOISE AVE,NA,NA
411,HUMBOLDT,387,432
411,HUMBOLDT AVE,NA,NA
411,JACKSON,189,302
411,KINGS HIGHWAY,NA,NA
411,KINGSLAND AVE,NA,NA
411,MASPETH AVE,NA,NA
411,METROPOLITAN AVE,807,821
411,OLD WOOD POINT RD,NA,NA
411,OLIVE,NA,NA
411,ORIENT AVE,3,73
411,SKILLMAN AVE,NA,NA
411,WOODPOINT RD,NA,NA
412,CATHERINE,NA,NA
412,DEVOE,271,324
412,METROPOLITAN AVE,816,1028
412,MORGAN AVE,NA,NA
412,OLIVE,NA,NA
412,ORIENT AVE,3,73
412,SHARON,NA,NA
413,73,47,NA
413,AINSLIE,NA,NA
413,BUSHWICK AVE,5,46
413,DEVOE,209,290
413,JUDGE,1,27
413,METROPOLITAN AVE,809,906
413,OLIVE,NA,NA
413,POWERS,225,246
414,CATHERINE,NA,NA
414,DEVOE,271,376
414,GRAND,884,1012
414,METROPOLITAN AVE,952,1028
414,MORGAN AVE,NA,NA
414,OLIVE,NA,NA
414,POWERS,277,326
415,97,75,NA
415,BUSHWICK AVE,NA,NA
415,DEVOE,231,290
415,GRAND,817,884
415,JUDGE,1,27
415,OLIVE,NA,NA
415,POWERS,225,298
416,BOGART,109,192
416,COVERT,NA,NA
416,DEVOE,NA,NA
416,DICKINSON,NA,NA
416,FLUSHING AVE,NA,NA
416,GARDNER AVE,NA,NA
416,GRAND,NA,NA
416,GRAND AVE BRG,NA,NA
416,GRATTAN,NA,NA
416,HARRISON PL,NA,NA
416,INGRAHAM,NA,NA
416,INWOOD AVE,NA,NA
416,IRVING AVE,NA,NA
416,JOHNSON AVE,NA,NA
416,JUDSON AVE,NA,NA
416,LEOPOLD PL,NA,NA
416,MASPETH AVE,NA,NA
416,MAUJER,NA,NA
416,MEADOW,NA,NA
416,MENDHAM AVE,NA,NA
416,MESEROLE,NA,NA
416,METROPOLITAN AVE,NA,NA
416,MILL,NA,NA
416,MONTROSE AVE,NA,NA
416,MORGAN AVE,NA,NA
416,NEWTOWN CREEK,NA,NA
416,NULL,NA,NA
416,ORIENT AVE,NA,NA
416,PORTER AVE,NA,NA
416,PURDY PL,NA,NA
416,RANDOLPH,NA,NA
416,SCHOLES,NA,NA
416,SCOTT AVE,NA,NA
416,SENECA AVE,NA,NA
416,STAGG,NA,NA
416,STEWART AVE,NA,NA
416,TEN EYCK,NA,NA
416,TENEYCK,NA,NA
416,THAMES,NA,NA
416,VANDERVOORT AVE,NA,NA
416,VANDERVORT AVE,NA,NA
416,VARICK AVE,NA,NA
416,ZIEGLER,NA,NA
417,BOGART,NA,NA
417,GRAND,873,1012
417,LA GRANGE,NA,NA
417,LAGRANGE,1,17
417,MAUJER,276,381
417,MEADOW,1,40
417,MORGAN AVE,NA,NA
417,STAGG,290,383
417,TEN EYCK,NA,NA
417,WATERBURY,75,153
418,AGATE CT,NA,NA
418,BUSHWICK AVE,120,169
418,FLORENCE,1,11
418,GRAND,841,872
418,LA GRANGE,NA,NA
418,MAUJER,226,292
418,STAGG,228,295
418,TEN EYCK,227,294
418,WATERBURY,75,133
419,CATHERINES HOSPITAL,NA,NA
419,GRAND,817,840
420,BOGART,167,192
420,BUSHWICK AVE,192,171
420,SCHOLES,218,330
420,STAGG,228,339
420,WATERBURY,59,76
421,BOERUM,218,355
421,BOGART,79,172
421,BUSHWICK AVE,194,217
421,BUSHWICK PL,1,80
421,JOHNSON AVE,250,369
421,MC KIBBIN,200,300
421,MCKIBBIN,NA,NA
421,MESEROLE,NA,NA
421,MONTROSE AVE,NA,NA
421,SCHOLES,218,330
421,WATERBURY,41,58
421,WHITE,69,118
422,BOGART,11,78
422,BUSHWICK AVE,321,379
422,COOK,208,247
422,MC KIBBIN,200,300
422,MCKIBBIN,NA,NA
422,MOORE,160,275
422,SEIGEL,174,325
422,VARET,222,NA
422,WHITE,1,80
423,BUSHWICK AVE,378,414
423,COOK,146,207
423,MOORE,160,235
423,VARET,160,235
423,WHITE,1,40
424,457,445,NA
424,BOGART,1,12
424,BUSHWICK AVE,415,444
424,COOK,146,247
424,EVERGREEN AVE,1,18
424,FLUSHING AVE,878,995
425,BOGART,53,112
425,GRATTAN,1,36
425,HARRISON PL,1,112
425,INGRAHAM,NA,NA
425,JOHNSON AVE,NA,NA
425,KNICKERBOCKER AVE,1,54
425,MORGAN AVE,49,111
425,PORTER AVE,NA,NA
426,BOGART,39,56
426,GRATTAN,1,85
426,HARRISON PL,41,112
426,KNICKERBOCKER AVE,55,97
426,MORGAN AVE,33,64
426,PORTER AVE,NA,NA
426,THAMES,1,100
427,BOGART,1,38
427,FLUSHING AVE,NA,NA
427,KNICKERBOCKER AVE,106,131
427,MORGAN AVE,1,32
427,PORTER AVE,NA,NA
427,ROCK,1,34
427,THAMES,1,100
427,VANDERVOORT PL,NA,NA
427,VANDERVORT PL,1,20
427,VARET,NA,NA
428,2,NA,NA
428,3,NA,NA
428,4,NA,NA
428,5,NA,NA
428,6,NA,NA
428,7 AVE,NA,NA
428,8 AVE,NA,NA
428,9 AVE,NA,NA
428,CHAUNCEY AVE,NA,NA
428,CLINTON AVE,NA,NA
428,CUMBERLAND,NA,NA
428,DOCK AVE,NA,NA
428,EASTWAY,NA,NA
428,FARRAGUT,NA,NA
428,FLUSHING AVE,NA,NA
428,FRONT AVE,NA,NA
428,JAY AVE,NA,NA
428,LITTLE,1,63
428,MARKET,NA,NA
428,MORRIS AVE,NA,NA
428,NAVY,NA,NA
428,ORDNANCE AVE,NA,NA
428,PAULDING,NA,NA
428,PERRY AVE,NA,NA
428,SAND,NA,NA
428,SHIPWAYS AVE,NA,NA
428,SOUTH,NA,NA
428,UNNAMED,NA,NA
428,US NAVY YARD,NA,NA
428,WARRINGTON AVE,NA,NA
428,WASHINGTON AVE,NA,NA
428,WEST,NA,NA
428,WEST WAY,NA,NA
429,BEDFORD AVE,NA,NA
429,BERRY,NA,NA
429,CLYMER,92,146
429,DIVISION AVE,NA,NA
429,KENT AVE,496,524
429,MORTON,44,104
429,RUSH,1,NA
429,WALLABOUT CHANNEL,NA,NA
429,WYTHE,NA,NA
429,WYTHE AVE,507,600
430,CLYMER,36,93
430,CROSS,NA,NA
430,KENT AVE,NA,NA
430,MORTON,1,49
430,NULL,NA,NA
430,RUSH,1,NA
430,TAYLOR,1,74
430,WALLABOUT CANAL,NA,NA
430,WALLABOUT CHANNEL,NA,NA
430,WASHINGTON AVE,NA,NA
430,WYTHE,NA,NA
430,WYTHE AVE,523,620
431,BEDFORD AVE,493,538
431,CLYMER,92,146
431,KENT AVE,576,595
431,TAYLOR,1,130
431,WALLABOUT CANAL,NA,NA
431,WILSON,20,126
431,WYTHE,NA,NA
431,WYTHE AVE,563,620
431,WYTHE PL,583,638
432,10 AVE,NA,NA
432,14 AVE,101,117
432,A,NA,NA
432,APPLE AVE,NA,NA
432,ASSEMBLY RD,NA,NA
432,B,NA,NA
432,BUST AVE,NA,NA
432,C,NA,NA
432,CLASSON AVE,NA,NA
432,CLINTON,NA,NA
432,CLINTON AVE,NA,NA
432,D,NA,NA
432,E,NA,NA
432,EAST AVE,NA,NA
432,F,NA,NA
432,FLEEMAN AVE,NA,NA
432,FLUSHING AVE,NA,NA
432,G,NA,NA
432,H,NA,NA
432,HEWES,NA,NA
432,I,NA,NA
432,J,NA,NA
432,K,NA,NA
432,LEMON,NA,NA
432,MARKET,NA,NA
432,MARKET AVE,201,240
432,METZ,NA,NA
432,NULL,NA,NA
432,PAULDING,NA,NA
432,PEACH,NA,NA
432,WAALBACHT PL,NA,NA
432,WALLABOUT,NA,NA
432,WALLABOUT CANAL,NA,NA
432,WALLABOUT MARKET,NA,NA
432,WALLABOUT PL,NA,NA
432,WASHINGTON AVE,NA,NA
432,WEST AVE,117,134
432,WILLIAMSBURG RD,NA,NA
432,WILLIAMSBURGH RD,NA,NA
433,BEDFORD AVE,527,572
433,CLASSON AVE,NA,NA
433,KENT AVE,596,632
433,NULL,603,674
433,RODNEY,18,128
433,ROSS,15,125
433,WALLABOUT CANAL,NA,NA
433,WILSON,20,126
433,WYTHE,NA,NA
434,BEDFORD AVE,NA,NA
434,HEWES,NA,NA
434,HOOPER,1,48
434,KEAP,16,122
434,KENT AVE,NA,NA
434,NULL,645,696
434,RODNEY,18,128
434,WALLABOUT CANAL,NA,NA
434,WALLABOUT PL,NA,NA
434,WYTHE,NA,NA
434,WYTHE AVE,NA,NA
435,BEDFORD AVE,NA,NA
435,CLYMER,147,204
435,DIVISION AVE,88,159
435,KEAP,117,NA
435,LEE AVE,NA,NA
435,RODNEY,127,184
435,ROSS,124,175
435,TAYLOR,129,183
435,WILSON,125,180
436,DIVISION AVE,NA,NA
436,KEAP,173,236
436,LEE AVE,NA,NA
436,MARCY AVE,195,248
436,RODNEY,181,242
436,ROEBLING,343,360
436,ROSS,176,235
436,WILSON,177,222
437,BEDFORD AVE,623,664
437,CLASSON AVE,NA,NA
437,HEWES,18,129
437,KENT AVE,NA,NA
437,PENN,NA,118
437,RUTLEDGE,NA,NA
437,RUTLEDGE AVE,16,124
437,WYTHE,NA,NA
437,WYTHE AVE,707,780
438,BEDFORD AVE,665,730
438,CLASSON AVE,NA,NA
438,FLUSHING AVE,NA,NA
438,FRANKLIN AVE,1,24
438,HEYWARD,1,66
438,KENT AVE,729,768
438,LYNCH,NA,NA
438,RUTLEDGE,NA,NA
438,RUTLEDGE AVE,16,124
438,WALLABOUT,NA,NA
438,WYTHE,NA,NA
438,WYTHE AVE,747,804
439,BEDFORD AVE,623,680
439,HEWES,120,175
439,HEYWARD,65,137
439,LEE AVE,136,NA
439,PENN,103,163
439,RUTLEDGE,NA,NA
439,RUTLEDGE AVE,164,127
440,HEWES,174,247
440,HEYWARD,120,191
440,LEE AVE,136,NA
440,MARCY AVE,273,344
440,PENN,153,224
440,RUTLEDGE,NA,NA
440,RUTLEDGE AVE,168,233
441,BEDFORD AVE,NA,NA
441,HEWES,120,247
441,HOOPER,103,162
441,KEAP,117,NA
441,LEE AVE,100,137
441,MARCY AVE,235,NA
442,BROADWAY,NA,NA
442,DIVISION AVE,NA,NA
442,HARRISON AVE,NA,NA
442,HOOPER,NA,NA
442,KEAP,235,NA
442,MARCY AVE,171,266
442,RODNEY,NA,NA
442,S 9,NA,NA
443,BROADWAY,NA,NA
443,DIVISION AVE,NA,NA
443,HARRISON AVE,1,66
443,HEWES,234,335
443,HOOPER,NA,NA
443,MARCY AVE,255,NA
443,PENN,213,318
443,RUTLEDGE,NA,NA
443,RUTLEDGE AVE,301,332
444,BROADWAY,NA,NA
444,HARRISON AVE,43,84
444,HEYWARD,NA,NA
444,MARCY AVE,293,344
444,PENN,213,286
444,RUTLEDGE,NA,NA
444,RUTLEDGE AVE,230,332
445,BEDFORD AVE,683,712
445,HEYWARD,65,191
445,LEE AVE,198,239
445,LYNCH,31,139
445,MARCY AVE,NA,NA
445,MIDDLETON,1,57
445,WALLABOUT,NA,NA
446,LEE AVE,218,239
446,LYNCH,82,139
446,MARCY AVE,365,383
446,MIDDLETON,48,103
447,BEDFORD AVE,707,730
447,FLUSHING AVE,450,535
447,GWINNETT,NA,NA
447,LEE AVE,0,289
447,LORIMER,1,66
447,MARCY AVE,382,405
447,MIDDLETON,1,103
447,WALLABOUT,NA,NA
448,FLUSHING AVE,520,609
448,GWINNETT,NA,NA
448,LEE AVE,0,289
448,LORIMER,7,66
448,MARCY AVE,400,461
448,WALLABOUT,NA,NA
448,WALTON,NA,NA
449,GWINNETT,NA,NA
449,HARRISON AVE,119,158
449,LORIMER,67,130
449,MARCY AVE,382,427
449,MIDDLETON,110,147
449,WALTON,30,81
450,BROADWAY,NA,NA
450,GWINNETT,NA,NA
450,HARRISON AVE,135,158
450,LORIMER,131,242
450,THROOP AVE,13,50
450,WALTON,84,149
451,BROADWAY,NA,NA
451,GWINNETT,NA,NA
451,HARRISON AVE,97,138
451,LORIMER,131,242
451,LYNCH,210,247
451,MIDDLETON,NA,NA
451,THROOP AVE,NA,NA
452,BROADWAY,509,529
452,HARRISON AVE,NA,NA
452,HEYWARD,NA,NA
452,LYNCH,NA,NA
452,MARCY AVE,NA,NA
452,MIDDLETON,110,147
453,BROADWAY,591,619
453,HARRISON AVE,155,174
453,THROOP AVE,33,66
453,WALLABOUT,279,420
453,WALTON,84,149
454,BROADWAY,618,643
454,GERRY,52,133
454,HARRISON AVE,171,190
454,THROOP AVE,49,82
454,WALLABOUT,279,420
455,GERRY,1,57
455,HARRISON AVE,155,190
455,MARCY AVE,422,461
455,WALLABOUT,227,NA
455,WALTON,30,81
456,BARTLETT,1,95
456,BROADWAY,642,663
456,FLUSHING AVE,592,641
456,GERRY,1,133
456,HARRISON AVE,187,206
456,MARCY AVE,NA,NA
456,THROOP AVE,65,98
457,BARTLETT,1,69
457,FLUSHING AVE,NA,NA
457,HARRISON AVE,207,212
457,THORNTON,NA,NA
457,THROOP AVE,NA,NA
457,WHIPPLE,1,39
458,BARTLETT,66,95
458,BROADWAY,NA,NA
458,COOK,1,4
458,FLUSHING AVE,706,758
458,MANHATTAN AVE,1,4
458,THORNTON,1,37
458,THROOP AVE,NA,NA
458,WHIPPLE,36,77
459,FLUSHING AVE,NA,NA
459,MYRTLE AVE,NA,NA
459,N OXFORD,1,159
459,N PORTLAND AVE,1,153
459,PARK AVE,85,107
459,PORTLAND AVE N,NA,NA
460,CUMBERLAND,1,142
460,FLUSHING AVE,NA,NA
460,MYRTLE AVE,NA,NA
460,N OXFORD,1,159
460,PARK AVE,106,131
461,CARLTON AVE,1,149
461,CUMBERLAND,1,142
461,FLUSHING AVE,NA,NA
461,MYRTLE AVE,320,338
461,PARK AVE,126,149
462,ADELPHI,1,151
462,CARLTON AVE,1,149
462,FLUSHING AVE,NA,NA
462,MYRTLE AVE,339,360
462,PARK AVE,146,171
462,PEAR,NA,NA
463,ADELPHI,1,151
463,CLERMONT AVE,1,154
463,FLUSHING AVE,NA,NA
463,MYRTLE AVE,358,380
463,PARK AVE,166,193
464,CLERMONT AVE,1,154
464,FLUSHING AVE,NA,NA
464,MYRTLE AVE,379,401
464,PARK AVE,186,213
464,VANDERBILT AVE,1,161
465,CLINTON AVE,1,157
465,FLUSHING AVE,NA,NA
465,MYRTLE AVE,402,422
465,PARK AVE,206,233
465,VANDERBILT AVE,1,161
466,BROOKLYN HOSPITAL,NA,NA
466,CUMBERLAND,NA,NA
466,DE KALB AVE,NA,NA
466,EDWARDS,NA,NA
466,EWART,NA,NA
466,J BYRNE PARK,NA,NA
466,KINGS COUNTY JAIL,NA,NA
466,MYRTLE AVE,NA,NA
466,RAPELYE,NA,NA
466,RAYMOND,135,170
466,SAINT EDWARDS,NA,NA
466,WASHINGTON PARK,NA,NA
466,WILLOUGHBY,208,261
467,ADELPHI,150,200
467,CARLTON AVE,150,200
467,CLERMONT AVE,155,204
467,CUMBERLAND,NA,NA
467,MYRTLE AVE,320,401
467,VANDERBILT AVE,152,215
467,WASHINGTON PARK,NA,NA
467,WILLOUGHBY AVE,11,82
468,ADELPHI,199,274
468,CARLTON AVE,201,272
468,CLERMONT AVE,201,280
468,CUMBERLAND,NA,NA
468,DE KALB AVE,168,249
468,J BYRNE PARK,NA,NA
468,VANDERBILT AVE,198,289
468,WASHINGTON PARK,NA,NA
468,WILLOUGHBY AVE,11,82
469,ADELPHI,271,382
469,CARLTON AVE,271,385
469,CLERMONT AVE,NA,NA
469,CUMBERLAND,277,330
469,DE KALB AVE,188,229
469,GREENE AVE,14,79
469,LAFAYETTE AVE,120,187
470,CARLTON AVE,271,337
470,CUMBERLAND,211,330
470,DE KALB AVE,NA,NA
470,FULTON,NA,NA
470,GREENE AVE,NA,NA
470,HANSON PL,82,105
470,LAFAYETTE AVE,82,149
470,OXFORD,NA,NA
470,PORTLAND AVE S,NA,NA
470,S OXFORD,1,121
470,S PORTLAND AVE,1,128
471,ATLANTIC AVE,NA,NA
471,CARLTON AVE,414,507
471,CUMBERLAND,0,430
471,FULTON,NA,NA
471,HANSON PL,NA,NA
471,OXFORD,NA,NA
471,PORTLAND AVE S,NA,NA
471,S OXFORD,NA,NA
471,S PORTLAND AVE,NA,NA
472,ADELPHI,377,508
472,ATLANTIC AVE,NA,NA
472,CARLTON AVE,NA,NA
472,CUMBERLAND,323,338
472,FULTON,NA,NA
472,GREENE AVE,NA,NA
473,ADELPHI,NA,NA
473,ATLANTIC AVE,NA,NA
473,CLERMONT AVE,375,516
473,FULTON,NA,NA
473,GREENE AVE,54,79
474,CLERMONT AVE,375,446
474,CLINTON AVE,385,493
474,FULTON,NA,NA
474,GATES AVE,1,87
474,GREENE AVE,NA,NA
474,VANDERBILT AVE,368,479
474,WASHINGTON AVE,393,480
474,WAVERLY AVE,376,493
475,ATLANTIC AVE,NA,NA
475,CLERMONT AVE,NA,NA
475,CLINTON AVE,NA,NA
475,FULTON,NA,NA
475,GATES AVE,52,87
475,UNDERHILL AVE,NA,NA
475,VANDERBILT AVE,NA,NA
475,WASHINGTON AVE,463,NA
475,WAVERLY AVE,NA,NA
476,BEDFORD AVE,725,884
476,FLUSHING AVE,450,467
476,MYRTLE AVE,681,704
476,PARK AVE,494,521
476,SPENCER,1,120
477,FLUSHING AVE,466,535
477,NOSTRAND AVE,19,88
477,PARK AVE,512,569
477,SANDFORD,NA,NA
477,SPENCER,1,56
477,WALWORTH,1,68
477,WARSOFF PL,1,67
478,MYRTLE AVE,699,738
478,PARK AVE,512,553
478,SANDFORD,68,131
478,SPENCER,73,120
478,WALWORTH,73,124
479,MYRTLE AVE,735,754
479,NOSTRAND AVE,81,152
479,PARK AVE,542,569
479,SANDFORD,68,131
480,ELLERY,1,86
480,FLUSHING AVE,520,609
480,HOPKINS,1,74
480,MARCY AVE,454,497
480,NOSTRAND AVE,19,66
481,ELLERY,1,86
481,MARCY AVE,494,515
481,NOSTRAND AVE,57,88
481,PARK AVE,562,653
482,FLOYD,1,74
482,MARCY AVE,510,535
482,NOSTRAND AVE,81,110
482,PARK AVE,562,653
483,FLOYD,1,74
483,MARCY AVE,528,551
483,NOSTRAND AVE,99,126
483,STOCKTON,1,NA
484,MARCY AVE,550,577
484,MYRTLE AVE,753,831
484,NOSTRAND AVE,117,152
484,STOCKTON,1,NA
485,BEDFORD AVE,855,926
485,DE KALB AVE,598,616
485,MYRTLE AVE,681,754
485,NOSTRAND AVE,NA,NA
485,SANDFORD,132,241
485,SPENCER,137,168
485,WALWORTH,148,166
485,WILLOUGHBY AVE,373,442
486,BEDFORD AVE,903,994
486,DE KALB AVE,513,598
486,SANDFORD,178,241
486,SPENCER,171,236
486,WALWORTH,187,239
486,WILLOUGHBY AVE,373,424
487,BEDFORD AVE,971,1088
487,DE KALB AVE,513,616
487,HEGEMAN AVE,NA,NA
487,KOSCIUSKO,NA,NA
487,KOSCIUSZKO,NA,NA
487,LAFAYETTE AVE,487,586
487,NOSTRAND AVE,227,290
487,SPENCER CT,1,18
488,HART,1,82
488,MARCY AVE,570,627
488,MYRTLE AVE,753,831
488,NOSTRAND AVE,NA,NA
488,VERNON AVE,1,72
488,WILLOUGHBY AVE,441,514
