Name,Full_Name,Name1880,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
NA,NA,NA,NA,NA,NA,1519,1587,NA,NA,3071,NA
NA,590,NA,572,NA,NA,547,565,NA,NA,3074,NA
NA,82,NA,44,NA,NA,39,77,NA,NA,3076,NA
NA,1734,NA,1662,NA,NA,NA,NA,NA,NA,3077,NA
NA,532,NA,518,NA,NA,515,533,NA,NA,3078,NA
NA,196,NA,162,NA,NA,155,187,NA,NA,3087,NA
NA,278,NA,264,NA,NA,259,273,NA,NA,3089,NA
NA,724,NA,710,NA,NA,693,713,NA,NA,3093,NA
NA,792,NA,778,NA,NA,767,781,NA,NA,3095,NA
NA,NA,NA,NA,NA,64,NA,NA,NA,NA,3096,NA
NA,406,NA,360,NA,NA,359,405,NA,NA,3099,NA
NA,308,NA,238,NA,1,245,315,NA,NA,3103,NA
NA,164,NA,122,NA,NA,121,165,NA,NA,3106,NA
NA,7,NA,1,NA,NA,NA,NA,NA,NA,3108,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3109,NA
NA,38,NA,2,NA,54,1,37,NA,NA,3110,NA
NA,NA,NA,NA,NA,66,NA,NA,NA,NA,3112,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3113,NA
NA,56,NA,22,NA,NA,21,59,NA,NA,3114,NA
NA,1264,NA,1246,NA,NA,1239,1257,NA,NA,3115,NA
NA,NA,NA,NA,NA,59,NA,NA,NA,NA,3116,NA
NA,1316,NA,1302,NA,NA,1289,1303,NA,NA,3117,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3118,NA
NA,1310,NA,1244,NA,NA,1219,1285,NA,NA,3122,NA
NA,520,NA,502,NA,NA,491,509,NA,NA,3124,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3126,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3128,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3131,NA
NA,450,NA,388,NA,NA,415,485,NA,NA,3138,NA
NA,NA,NA,NA,NA,NA,2073,2087,NA,NA,3140,NA
NA,296,NA,238,NA,22,239,299,NA,NA,3141,NA
NA,422,NA,380,NA,NA,379,421,NA,NA,3142,NA
NA,382,NA,340,NA,NA,325,371,NA,NA,3148,NA
NA,NA,NA,NA,NA,82,NA,NA,NA,NA,3151,NA
NA,244,NA,176,NA,NA,167,235,NA,NA,3152,NA
NA,387,NA,366,NA,NA,359,382,NA,NA,3154,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3155,NA
NA,402,NA,378,NA,NA,381,405,NA,NA,3157,NA
NA,170,NA,132,NA,NA,131,169,NA,NA,3159,NA
NA,254,NA,190,NA,NA,189,257,NA,NA,3160,NA
NA,522,NA,460,NA,NA,469,539,NA,NA,3164,NA
NA,216,NA,146,NA,NA,135,205,NA,NA,3170,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3173,NA
NA,208,NA,186,NA,NA,191,213,NA,NA,3178,NA
NA,222,NA,210,NA,NA,213,221,NA,NA,3180,NA
NA,364,NA,338,NA,NA,333,361,NA,NA,3183,NA
NA,246,NA,230,NA,NA,231,245,NA,NA,3186,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3187,NA
NA,968,NA,954,NA,NA,929,939,NA,NA,3189,NA
NA,178,NA,164,NA,NA,163,179,NA,NA,3191,NA
NA,238,NA,232,NA,NA,231,241,NA,NA,3192,NA
NA,NA,NA,NA,NA,NA,1241,1311,NA,NA,3194,NA
NA,214,NA,200,NA,NA,169,185,NA,NA,3195,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3196,NA
NA,NA,NA,NA,NA,49,NA,NA,NA,NA,3198,NA
NA,40,NA,26,NA,NA,27,41,NA,NA,3199,NA
NA,184,NA,178,NA,NA,NA,NA,NA,NA,3200,NA
NA,382,NA,366,NA,NA,373,391,NA,NA,3201,NA
NA,214,NA,196,NA,NA,203,221,NA,NA,3202,NA
NA,954,NA,898,NA,NA,919,975,NA,NA,3208,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3209,NA
NA,88,NA,74,NA,NA,75,89,NA,NA,3211,NA
NA,36,NA,2,NA,NA,1,35,NA,NA,3213,NA
NA,652,NA,634,NA,NA,649,669,NA,NA,3214,NA
NA,364,NA,350,NA,NA,355,371,NA,NA,3216,NA
NA,262,NA,244,NA,NA,233,251,NA,NA,3217,NA
NA,164,NA,148,NA,NA,149,167,NA,NA,3218,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3220,NA
NA,202,NA,188,NA,NA,193,205,NA,NA,3225,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3226,NA
NA,266,NA,248,NA,NA,235,253,NA,NA,3228,NA
NA,386,NA,372,NA,NA,375,389,NA,NA,3229,NA
NA,166,NA,90,NA,NA,89,167,NA,NA,3231,NA
NA,336,NA,320,NA,NA,275,291,NA,NA,3232,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,NA
NA,220,NA,148,NA,NA,137,209,NA,NA,3235,NA
NA,94,NA,56,NA,NA,55,93,NA,NA,3236,NA
NA,304,NA,252,NA,NA,261,309,NA,NA,3241,NA
NA,58,NA,14,NA,NA,21,63,NA,NA,3244,NA
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3246,NA
NA,374,NA,334,NA,NA,331,371,NA,NA,3249,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3254,NA
NA,496,NA,436,NA,16,465,527,NA,NA,3257,NA
NA,898,NA,884,NA,NA,933,949,NA,NA,3260,NA
NA,47,NA,33,NA,NA,34,48,NA,NA,3261,NA
NA,216,NA,200,NA,NA,187,203,NA,NA,3265,NA
NA,342,NA,324,NA,NA,327,345,NA,NA,3266,NA
NA,216,NA,142,NA,NA,149,223,NA,NA,3268,NA
NA,38,NA,36,NA,NA,37,39,NA,NA,3272,NA
NA,102,NA,80,NA,NA,85,105,NA,NA,3274,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3278,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3281,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3283,NA
NA,143,NA,121,NA,NA,120,140,NA,NA,3284,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3287,NA
NA,220,NA,166,NA,NA,177,231,NA,NA,3288,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293,NA
NA,22,NA,2,NA,NA,1,21,NA,NA,3294,NA
NA,62,NA,42,NA,NA,33,49,NA,NA,3296,NA
NA,442,NA,424,NA,NA,433,451,NA,NA,3297,NA
NA,544,NA,532,NA,NA,531,543,NA,NA,3299,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3303,NA
NA,186,NA,166,NA,NA,NA,NA,NA,NA,3304,NA
NA,606,NA,584,NA,NA,589,609,NA,NA,3311,NA
NA,838,NA,816,NA,NA,837,853,NA,NA,3313,NA
NA,1378,NA,1312,NA,NA,1287,1355,NA,NA,3315,NA
NA,126,NA,108,NA,NA,109,127,NA,NA,3318,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3319,NA
NA,NA,NA,NA,NA,50,NA,NA,NA,NA,3320,NA
NA,176,NA,148,NA,NA,135,167,NA,NA,3325,NA
NA,566,NA,500,NA,17,493,559,NA,NA,3326,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3328,NA
NA,42,NA,2,NA,NA,1,43,NA,NA,3330,NA
NA,372,NA,296,NA,NA,289,373,NA,NA,3331,NA
NA,1318,NA,1260,NA,NA,1249,1319,NA,NA,3333,NA
NA,63,NA,37,NA,NA,48,68,NA,NA,3334,NA
NA,610,NA,592,NA,NA,567,585,NA,NA,3338,NA
NA,498,NA,480,NA,NA,439,457,NA,NA,3340,NA
NA,442,NA,416,NA,NA,403,425,NA,NA,3343,NA
NA,592,NA,550,NA,20,559,605,NA,NA,3346,NA
NA,1090,NA,1024,NA,NA,1029,1095,NA,NA,3347,NA
NA,238,NA,166,NA,18,175,233,NA,NA,3348,NA
NA,848,NA,834,NA,NA,793,807,NA,NA,3349,NA
NA,270,NA,192,NA,NA,191,267,NA,NA,3350,NA
NA,538,NA,476,NA,NA,441,497,NA,NA,3354,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3355,NA
NA,420,NA,412,NA,NA,411,421,NA,NA,3360,NA
NA,262,NA,226,NA,NA,223,259,NA,NA,3361,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3363,NA
NA,626,NA,608,NA,NA,625,639,NA,NA,3365,NA
NA,750,NA,728,NA,NA,723,749,NA,NA,3366,NA
NA,424,NA,418,NA,NA,479,495,NA,NA,3367,NA
NA,44,NA,2,NA,NA,1,45,NA,NA,3372,NA
NA,300,NA,282,NA,NA,259,277,NA,NA,3374,NA
NA,456,NA,442,NA,NA,441,465,NA,NA,3381,NA
NA,360,NA,290,NA,56,269,327,NA,NA,3384,NA
NA,1228,NA,1164,NA,NA,1159,1225,NA,NA,3387,NA
NA,636,NA,568,NA,NA,577,645,NA,NA,3388,NA
NA,58,NA,20,NA,NA,19,59,NA,NA,3389,NA
NA,108,NA,80,NA,NA,75,103,NA,NA,3394,NA
NA,NA,NA,NA,NA,50,NA,NA,NA,NA,3395,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396,NA
NA,110,NA,94,NA,NA,93,109,NA,NA,3398,NA
NA,188,NA,124,NA,NA,123,187,NA,NA,3399,NA
NA,6,NA,2,NA,NA,1,5,NA,NA,3403,NA
NA,608,NA,594,NA,NA,609,623,NA,NA,3404,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406,NA
NA,380,NA,330,NA,NA,311,363,NA,NA,3408,NA
NA,126,NA,90,NA,NA,91,129,NA,NA,3411,NA
NA,330,NA,302,NA,NA,301,331,NA,NA,3412,NA
NA,244,NA,228,NA,NA,229,245,NA,NA,3415,NA
NA,238,NA,182,NA,NA,179,235,NA,NA,3416,NA
NA,422,NA,408,NA,NA,383,403,NA,NA,3418,NA
NA,352,NA,318,NA,NA,305,335,NA,NA,3421,NA
NA,408,NA,390,NA,NA,363,381,NA,NA,3422,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3424,NA
NA,578,NA,562,NA,NA,611,627,NA,NA,3425,NA
NA,354,NA,334,NA,NA,333,355,NA,NA,3426,NA
NA,142,NA,104,NA,NA,103,141,NA,NA,3429,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3431,NA
NA,1204,NA,1186,NA,NA,1173,1191,NA,NA,3438,NA
NA,586,NA,556,NA,6,543,573,NA,NA,3440,NA
NA,94,NA,46,NA,NA,43,87,NA,NA,3442,NA
NA,164,NA,114,NA,NA,123,173,NA,NA,3443,NA
NA,2208,NA,2178,NA,NA,NA,NA,NA,NA,3444,NA
NA,124,NA,38,NA,NA,39,127,NA,NA,3445,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3446,NA
NA,442,NA,384,NA,45,363,421,NA,NA,3448,NA
NA,198,NA,180,NA,NA,177,195,NA,NA,3450,NA
NA,180,NA,160,NA,NA,169,187,NA,NA,3452,NA
NA,448,NA,434,NA,NA,443,459,NA,NA,3454,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455,NA
NA,126,NA,86,NA,NA,87,127,NA,NA,3457,NA
NA,408,NA,390,NA,NA,385,403,NA,NA,3460,NA
NA,498,NA,480,NA,NA,443,455,NA,NA,3466,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3467,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469,NA
NA,2096,NA,2042,NA,NA,1965,2021,NA,NA,3471,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3473,NA
NA,484,NA,414,NA,NA,413,473,NA,NA,3478,NA
NA,422,NA,408,NA,NA,407,423,NA,NA,3479,NA
NA,184,NA,182,NA,NA,185,189,NA,NA,3480,NA
NA,38,NA,20,NA,NA,19,41,NA,NA,3487,NA
NA,70,NA,2,NA,NA,1,75,NA,NA,3488,NA
NA,150,NA,132,NA,NA,131,151,NA,NA,3489,NA
NA,8,NA,2,NA,NA,1,19,NA,NA,3490,NA
NA,588,NA,566,NA,NA,NA,NA,NA,NA,3493,NA
NA,60,NA,42,NA,NA,41,59,NA,NA,3494,NA
NA,202,NA,176,NA,NA,143,161,NA,NA,3495,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3498,NA
NA,622,NA,602,NA,NA,643,661,NA,NA,3499,NA
NA,424,NA,358,NA,NA,353,421,NA,NA,3503,NA
NA,50,NA,32,NA,NA,33,51,NA,NA,3504,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3505,NA
NA,78,NA,60,NA,NA,63,79,NA,NA,3507,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3508,NA
NA,152,NA,136,NA,NA,117,135,NA,NA,3514,NA
NA,NA,NA,NA,NA,86,NA,NA,NA,NA,3518,NA
NA,52,NA,34,NA,NA,33,51,NA,NA,3519,NA
NA,NA,NA,NA,NA,47,NA,NA,NA,NA,3522,NA
NA,804,NA,790,NA,NA,803,817,NA,NA,3523,NA
NA,462,NA,442,NA,NA,443,455,NA,NA,3526,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3527,NA
NA,298,NA,278,NA,NA,253,273,NA,NA,3528,NA
NA,506,NA,442,NA,NA,431,493,NA,NA,3531,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3534,NA
NA,60,NA,40,NA,NA,43,61,NA,NA,3536,NA
NA,44,NA,2,NA,NA,1,43,NA,NA,3537,NA
NA,1718,NA,1656,NA,NA,1695,1757,NA,NA,3538,NA
NA,310,NA,308,NA,NA,385,387,NA,NA,3541,NA
NA,250,NA,236,NA,NA,233,247,NA,NA,3544,NA
NA,248,NA,240,NA,NA,243,247,NA,NA,3547,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3551,NA
NA,658,NA,586,NA,NA,587,657,NA,NA,3556,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3561,NA
NA,150,NA,86,NA,NA,93,159,NA,NA,3562,NA
NA,762,NA,740,NA,NA,753,777,NA,NA,3563,NA
NA,NA,NA,NA,NA,NA,929,955,NA,NA,3564,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3566,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3568,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3569,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3570,NA
NA,38,NA,2,NA,NA,1,37,NA,NA,3571,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3575,NA
NA,326,NA,312,NA,NA,321,325,NA,NA,3576,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3584,NA
NA,314,NA,300,NA,NA,303,317,NA,NA,3587,NA
NA,760,NA,750,NA,NA,759,761,NA,NA,3589,NA
NA,NA,NA,NA,NA,86,NA,NA,NA,NA,3593,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3595,NA
NA,30,NA,14,NA,NA,21,41,NA,NA,3597,NA
NA,612,NA,550,NA,5,545,607,NA,NA,3600,NA
NA,130,NA,94,NA,NA,105,147,NA,NA,3601,NA
NA,229,NA,209,NA,NA,208,228,NA,NA,3603,NA
NA,76,NA,72,NA,NA,73,77,NA,NA,3605,NA
NA,98,NA,40,NA,54,39,107,NA,NA,3607,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3608,NA
NA,446,NA,444,NA,NA,497,499,NA,NA,3613,NA
NA,1238,NA,1224,NA,NA,1353,1367,NA,NA,3614,NA
NA,96,NA,82,NA,NA,69,81,NA,NA,3615,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3618,NA
NA,58,NA,28,NA,NA,27,49,NA,NA,3620,NA
NA,110,NA,94,NA,NA,101,119,NA,NA,3622,NA
NA,220,NA,164,NA,NA,159,217,NA,NA,3626,NA
NA,560,NA,550,NA,NA,505,513,NA,NA,3628,NA
NA,14,NA,2,NA,NA,1,15,NA,NA,3631,NA
NA,276,NA,216,NA,43,213,277,NA,NA,3632,NA
NA,278,NA,234,NA,NA,237,279,NA,NA,3633,NA
NA,322,NA,322,NA,NA,331,343,NA,NA,3639,NA
NA,86,NA,66,NA,NA,NA,NA,NA,NA,3640,NA
NA,22,NA,12,NA,NA,11,19,NA,NA,3641,NA
NA,312,NA,290,NA,NA,291,313,NA,NA,3643,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3644,NA
NA,94,NA,76,NA,NA,81,99,NA,NA,3646,NA
NA,194,NA,160,NA,NA,157,191,NA,NA,3648,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3649,NA
NA,122,NA,104,NA,NA,105,123,NA,NA,3656,NA
NA,148,NA,128,NA,NA,129,149,NA,NA,3657,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3658,NA
NA,216,NA,160,NA,NA,161,217,NA,NA,3659,NA
NA,3,NA,1,NA,NA,NA,NA,NA,NA,3660,NA
NA,390,NA,376,NA,NA,397,411,NA,NA,3665,NA
NA,84,NA,70,NA,NA,65,79,NA,NA,3668,NA
NA,216,NA,200,NA,NA,189,205,NA,NA,3669,NA
NA,271,NA,257,NA,NA,258,272,NA,NA,3670,NA
NA,90,NA,60,NA,NA,51,81,NA,NA,3671,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3672,NA
NA,256,NA,238,NA,NA,229,245,NA,NA,3674,NA
NA,572,NA,538,NA,NA,547,581,NA,NA,3675,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3677,NA
NA,116,NA,98,NA,NA,109,127,NA,NA,3678,NA
NA,60,NA,2,NA,3,1,61,NA,NA,3682,NA
NA,389,NA,375,NA,NA,364,378,NA,NA,3683,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3684,NA
NA,412,NA,396,NA,NA,405,425,NA,NA,3687,NA
NA,NA,NA,NA,NA,NA,497,497,NA,NA,3688,NA
NA,872,NA,858,NA,NA,859,873,NA,NA,3689,NA
NA,174,NA,172,NA,NA,137,141,NA,NA,3691,NA
NA,370,NA,322,NA,NA,321,369,NA,NA,3692,NA
NA,88,NA,56,NA,NA,55,89,NA,NA,3693,NA
NA,431,NA,417,NA,NA,418,432,NA,NA,3694,NA
NA,590,NA,560,NA,16,589,621,NA,NA,3695,NA
NA,366,NA,344,NA,NA,335,353,NA,NA,3697,NA
NA,534,NA,526,NA,NA,581,589,NA,NA,3699,NA
NA,574,NA,522,NA,NA,521,573,NA,NA,3701,NA
NA,150,NA,142,NA,NA,NA,NA,NA,NA,3702,NA
NA,554,NA,466,NA,NA,453,541,NA,NA,3703,NA
NA,424,NA,362,NA,NA,369,431,NA,NA,3707,NA
NA,44,NA,24,NA,NA,29,47,NA,NA,3710,NA
NA,114,NA,58,NA,NA,57,113,NA,NA,3713,NA
NA,588,NA,534,NA,NA,519,573,NA,NA,3715,NA
NA,442,NA,394,NA,NA,399,443,NA,NA,3716,NA
NA,236,NA,234,NA,NA,159,161,NA,NA,3717,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3722,NA
NA,20,NA,2,NA,NA,1,19,NA,NA,3723,NA
NA,710,NA,692,NA,NA,691,709,NA,NA,3731,NA
NA,63,NA,49,NA,NA,50,64,NA,NA,3734,NA
NA,60,NA,2,NA,NA,1,61,NA,NA,3738,NA
NA,210,NA,194,NA,NA,197,213,NA,NA,3739,NA
NA,120,NA,114,NA,NA,99,103,NA,NA,3740,NA
NA,164,NA,114,NA,NA,113,163,NA,NA,3742,NA
NA,258,NA,214,NA,NA,211,247,NA,NA,3746,NA
NA,186,NA,168,NA,NA,163,185,NA,NA,3747,NA
NA,156,NA,120,NA,NA,117,151,NA,NA,3748,NA
NA,252,NA,202,NA,NA,203,253,NA,NA,3751,NA
NA,696,NA,682,NA,NA,645,663,NA,NA,3752,NA
NA,386,NA,372,NA,NA,361,375,NA,NA,3753,NA
NA,108,NA,94,NA,NA,101,115,NA,NA,3756,NA
NA,262,NA,242,NA,NA,253,271,NA,NA,3759,NA
NA,48,NA,2,NA,NA,1,55,NA,NA,3764,NA
NA,316,NA,298,NA,NA,303,321,NA,NA,3767,NA
NA,124,NA,88,NA,NA,89,123,NA,NA,3770,NA
NA,60,NA,2,NA,NA,1,59,NA,NA,3777,NA
NA,160,NA,118,NA,NA,117,157,NA,NA,3778,NA
NA,260,NA,242,NA,NA,281,299,NA,NA,3779,NA
NA,166,NA,148,NA,NA,147,167,NA,NA,3782,NA
NA,166,NA,157,NA,NA,NA,NA,NA,NA,3783,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3786,NA
NA,67,NA,47,NA,NA,46,66,NA,NA,3787,NA
NA,250,NA,184,NA,NA,179,245,NA,NA,3788,NA
NA,250,NA,214,NA,NA,213,249,NA,NA,3790,NA
NA,696,NA,668,NA,NA,667,697,NA,NA,3792,NA
NA,110,NA,62,NA,NA,61,109,NA,NA,3795,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3798,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3800,NA
NA,232,NA,212,NA,NA,219,235,NA,NA,3802,NA
NA,134,NA,100,NA,NA,99,133,NA,NA,3804,NA
NA,452,NA,382,NA,NA,365,421,NA,NA,3806,NA
NA,330,NA,328,NA,NA,343,345,NA,NA,3807,NA
NA,239,NA,225,NA,NA,226,240,NA,NA,3813,NA
NA,600,NA,538,NA,7,547,609,NA,NA,3814,NA
NA,200,NA,146,NA,NA,147,201,NA,NA,3815,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3816,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3818,NA
NA,88,NA,78,NA,NA,73,81,NA,NA,3820,NA
NA,262,NA,248,NA,NA,243,257,NA,NA,3821,NA
NA,444,NA,426,NA,NA,425,441,NA,NA,3822,NA
NA,76,NA,62,NA,NA,59,73,NA,NA,3823,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3824,NA
NA,136,NA,114,NA,NA,115,139,NA,NA,3826,NA
NA,482,NA,452,NA,42,441,471,NA,NA,3827,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3828,NA
NA,527,NA,513,NA,NA,514,528,NA,NA,3830,NA
NA,60,NA,40,8,NA,35,53,NA,NA,3832,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3834,NA
NA,34,NA,2,NA,NA,1,33,NA,NA,3837,NA
NA,158,NA,86,NA,NA,87,157,NA,NA,3838,NA
NA,132,NA,74,NA,NA,73,129,NA,NA,3839,NA
NA,400,NA,332,NA,47,325,393,NA,NA,3842,NA
NA,NA,NA,NA,NA,61,NA,NA,NA,NA,3844,NA
NA,490,NA,478,NA,NA,499,513,NA,NA,3846,NA
NA,144,NA,122,NA,NA,117,139,NA,NA,3851,NA
NA,NA,NA,NA,NA,NA,97,103,NA,NA,3852,NA
NA,574,NA,498,NA,NA,505,569,NA,NA,3854,NA
NA,476,NA,418,NA,44,401,459,NA,NA,3855,NA
NA,502,NA,430,NA,NA,423,495,NA,NA,3858,NA
NA,224,NA,206,NA,NA,215,233,NA,NA,3859,NA
NA,372,NA,362,NA,NA,359,371,NA,NA,3860,NA
NA,386,NA,368,NA,NA,NA,NA,NA,NA,3862,NA
NA,NA,NA,NA,NA,NA,1025,1081,NA,NA,3863,NA
NA,203,NA,189,NA,NA,188,202,NA,NA,3867,NA
NA,572,NA,558,NA,NA,555,569,NA,NA,3868,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3869,NA
NA,168,NA,162,NA,NA,NA,NA,NA,NA,3870,NA
NA,482,NA,422,NA,15,409,477,NA,NA,3871,NA
NA,88,NA,60,NA,NA,61,89,NA,NA,3874,NA
NA,208,NA,194,NA,NA,201,219,NA,NA,3877,NA
NA,120,NA,80,NA,NA,81,119,NA,NA,3881,NA
NA,162,NA,142,NA,NA,147,167,NA,NA,3885,NA
NA,NA,NA,NA,NA,NA,363,365,NA,NA,3888,NA
NA,NA,NA,NA,NA,67,NA,NA,NA,NA,3891,NA
NA,324,NA,258,NA,51,257,323,NA,NA,3892,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3893,NA
NA,1204,NA,1186,NA,NA,1203,1221,NA,NA,3897,NA
NA,1734,NA,1666,NA,NA,1651,1713,NA,NA,3898,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,NA
NA,226,NA,208,NA,NA,203,217,NA,NA,3902,NA
NA,456,NA,416,NA,NA,423,461,NA,NA,3904,NA
NA,224,NA,198,NA,NA,205,231,NA,NA,3905,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906,NA
NA,450,NA,392,NA,42,381,439,NA,NA,3907,NA
NA,748,NA,732,NA,NA,731,741,NA,NA,3909,NA
NA,908,NA,884,NA,NA,933,957,NA,NA,3911,NA
NA,1326,NA,1304,NA,NA,1337,1361,NA,NA,3912,NA
NA,430,NA,412,NA,NA,387,405,NA,NA,3920,NA
NA,86,NA,48,NA,NA,49,87,NA,NA,3921,NA
NA,1722,NA,1694,NA,NA,1671,1705,NA,NA,3926,NA
NA,228,NA,180,NA,NA,181,233,NA,NA,3927,NA
NA,1224,NA,1206,NA,NA,1193,1211,NA,NA,3930,NA
NA,286,NA,272,NA,NA,273,287,NA,NA,3934,NA
NA,50,NA,32,NA,NA,33,49,NA,NA,3936,NA
NA,448,NA,444,NA,NA,427,431,NA,NA,3939,NA
NA,476,NA,462,NA,NA,457,471,NA,NA,3940,NA
NA,250,NA,234,NA,NA,247,263,NA,NA,3945,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946,NA
NA,40,NA,22,NA,NA,21,39,NA,NA,3947,NA
NA,514,NA,498,NA,NA,503,521,NA,NA,3948,NA
NA,548,NA,516,NA,NA,471,503,NA,NA,3949,NA
NA,20,NA,2,NA,NA,1,19,NA,NA,3950,NA
NA,680,NA,660,NA,NA,647,669,NA,NA,3955,NA
NA,118,NA,84,NA,NA,83,115,NA,NA,3956,NA
NA,NA,NA,NA,NA,NA,2025,2039,NA,NA,3957,NA
NA,86,NA,52,NA,NA,53,87,NA,NA,3959,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3960,NA
NA,268,NA,236,NA,NA,241,273,NA,NA,3962,NA
NA,372,NA,298,NA,NA,287,361,NA,NA,3964,NA
NA,404,NA,330,NA,NA,301,379,NA,NA,3966,NA
NA,32,NA,16,NA,NA,15,31,NA,NA,3968,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3969,NA
NA,92,NA,80,NA,NA,79,91,NA,NA,3971,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3972,NA
NA,NA,NA,NA,NA,71,NA,NA,NA,NA,3974,NA
NA,1224,NA,1206,NA,NA,1199,1217,NA,NA,3976,NA
NA,300,NA,270,NA,NA,195,213,NA,NA,3977,NA
NA,NA,NA,NA,NA,60,NA,NA,NA,NA,3978,NA
NA,144,NA,128,NA,NA,123,139,NA,NA,3984,NA
NA,306,NA,238,NA,59,237,305,NA,NA,3988,NA
NA,786,NA,772,NA,NA,801,819,NA,NA,3990,NA
NA,100,NA,82,NA,NA,73,91,NA,NA,3993,NA
NA,502,NA,480,NA,NA,495,513,NA,NA,3995,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3998,NA
