Name,Full_Name,Name1880,AltName,Left_Low,Left_High,Right_Low,Right_High,ED_Minus,ED_Plus,ObjectID,JoinId
CORBIN PL,NA,CORBIN PL,NA,NA,NA,NA,NA,535,535,7653,G00007577
BROADWAY,NA,BROADWAY,NA,NA,NA,4642,4646,535,535,7659,G00007583
FORT WASHINGTON AVE,NA,FORT WASHINGTON AVE,NA,NA,NA,NA,NA,535,535,7660,G00007584
NICHOLS PL,NA,NICHOLS PL,NA,NA,NA,NA,NA,535,535,7661,G00007585
NICHOLS PL,NA,NICHOLS PL,NA,NA,NA,NA,NA,535,535,7663,G00007587
PRESCOTT AVE,NA,PRESCOTT AVE,NA,NA,NA,NA,NA,535,535,7664,G00007588
EMERSON,NA,EMERSON,NA,NA,NA,NA,NA,535,535,7667,G00007591
W 214,W 214,W 214,NA,NA,NA,NA,NA,535,535,7668,G00007592
EMERSON,NA,EMERSON,NA,NA,NA,NA,NA,535,535,7669,G00007593
EMERSON,NA,EMERSON,NA,NA,NA,NA,NA,535,535,7671,G00007595
PRESCOTT AVE,NA,PRESCOTT AVE,NA,NA,NA,NA,NA,535,535,7672,G00007596
BOLTON RD,NA,BOLTON RD,NA,NA,NA,NA,NA,535,535,7674,G00007598
BOLTON RD,NA,BOLTON RD,NA,NA,NA,NA,NA,NA,535,7676,G00007600
W 177,NA,W 177,NA,NA,NA,NA,NA,534,534,7683,G00007607
RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,NA,NA,NA,534,534,7684,G00007608
W 161,NA,W 161,NA,NA,NA,NA,NA,533,534,7688,G00007612
LAFAYETTE PL,LAFAYETTE PL,LAFAYETTE PL,NA,NA,NA,NA,NA,66,66,7691,G00007615
E 8,NA,E 8,NA,NA,NA,NA,NA,66,66,7692,G00007616
E 8,NA,E 8,NA,131,147,132,138,66,66,7694,G00007618
E 11,NA,E 11,NA,727,747,726,746,376,322,7695,G00007619
E 11,NA,E 11,NA,801,835,800,834,376,322,7696,G00007620
AVE D,NA,AVE D,NA,147,163,142,158,322,322,7697,G00007621
E 12,NA,E 12,NA,801,835,800,834,376,376,7698,G00007622
LEWIS,NA,LEWIS,NA,151,169,152,170,308,300,7703,G00007627
LEWIS,NA,LEWIS,NA,171,183,172,184,312,312,7704,G00007628
LEWIS,NA,LEWIS,NA,185,199,186,200,313,313,7705,G00007629
LEWIS,NA,LEWIS,NA,217,233,218,232,317,317,7706,G00007630
E 4,NA,E 4,NA,361,393,364,392,312,308,7707,G00007631
TOMPKINS,NA,TOMPKINS,NA,NA,NA,NA,NA,300,300,7708,G00007632
E 8,NA,E 8,NA,401,421,400,420,322,317,7710,G00007634
E 8,NA,E 8,NA,423,443,422,444,322,317,7711,G00007635
E 7,NA,E 7,NA,287,305,286,300,317,317,7712,G00007636
E 7,NA,E 7,NA,307,345,302,344,317,317,7713,G00007637
LEWIS,NA,LEWIS,NA,201,215,202,216,317,317,7714,G00007638
E 5,NA,E 5,NA,801,825,800,824,313,312,7715,G00007639
STUYVESANT,NA,STUYVESANT,NA,NA,NA,NA,NA,355,355,7716,G00007640
2 AVE,2 AVE,2 AVE,NA,159,163,160,164,355,358,7717,G00007641
INWOOD,INWOOD,INWOOD,NA,300,320,301,321,535,535,7731,G00007656
RIVERSIDE DR,NA,RIVERSIDE DR,NA,NA,NA,NA,NA,535,535,7734,G00007659
E 124,NA,E 124,NA,301,365,300,364,646,646,7735,G00007660
E 124,NA,E 124,NA,401,451,400,450,646,644,7736,G00007661
E 114,NA,E 114,NA,501,519,500,520,633,633,7738,G00007663
E 43,NA,E 43,NA,401,431,400,430,545,542,7739,G00007664
E 44,NA,E 44,NA,401,431,400,430,545,545,7740,G00007665
E 45,NA,E 45,NA,401,431,400,430,546,545,7741,G00007666
1 AVE,NA,1 AVE,NA,2379,2385,2378,2384,645,644,7743,G00007668
W 64,NA,W 64,NA,100,182,101,183,521,521,7761,G00007686
W 64,NA,W 64,NA,NA,NA,NA,NA,521,521,7762,G00007687
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,NA,NA,NA,NA,521,521,7763,G00007688
PLEASANT AVE,NA,PLEASANT AVE,NA,381,393,380,392,644,644,7767,G00007692
E 121,NA,E 121,NA,501,531,500,530,644,644,7768,G00007693
PLEASANT AVE,NA,PLEASANT AVE,NA,395,415,394,414,644,644,7769,G00007694
E 122,NA,E 122,NA,501,531,500,530,644,644,7770,G00007695
E 121,NA,E 121,NA,401,455,400,454,644,644,7771,G00007696
PLEASANT AVE,NA,PLEASANT AVE,NA,421,443,420,440,644,644,7772,G00007697
E 123,NA,E 123,NA,NA,NA,NA,NA,644,644,7773,G00007698
E 122,NA,E 122,NA,401,459,400,460,644,644,7774,G00007699
PLEASANT AVE,NA,PLEASANT AVE,NA,NA,NA,NA,NA,644,644,7775,G00007700
E 123,NA,E 123,NA,401,451,400,450,644,644,7776,G00007701
W 63,NA,W 63,NA,200,252,201,251,519,521,7777,G00007702
11 AVE,11 AVE,11 AVE,WEST END AVE,1,31,2,32,521,521,7778,G00007703
12 AVE,NA,12 AVE,NA,NA,NA,2289,2297,531,531,7783,G00007708
12,NA,12,NA,NA,NA,2299,2315,531,531,7785,G00007710
W 69,NA,W 69,NA,300,322,301,323,524,524,7787,G00007712
W 69,NA,W 69,NA,200,278,201,279,524,524,7788,G00007713
11 AVE,11 AVE,11 AVE,WEST END AVE,187,215,188,216,524,524,7789,G00007714
W 68,NA,W 68,NA,300,322,301,323,524,524,7790,G00007715
W 68,NA,W 68,NA,200,240,201,241,524,524,7791,G00007716
11 AVE,11 AVE,11 AVE,WEST END AVE,167,185,168,186,524,524,7792,G00007717
W 67,NA,W 67,NA,300,320,301,321,524,524,7793,G00007718
W 67,NA,W 67,NA,200,240,201,241,524,524,7794,G00007719
11 AVE,11 AVE,11 AVE,WEST END AVE,97,139,98,140,524,524,7795,G00007720
BLEECKER,NA,BLEECKER,NA,32,32,35,39,64,65,7809,G00007734
BLEECKER,NA,BLEECKER,NA,34,42,41,43,64,65,7810,G00007735
4 AVE,4 AVE,4 AVE,NA,2424,2450,NA,NA,653,653,7840,G00007765
4 AVE,4 AVE,4 AVE,NA,2452,2466,NA,NA,653,653,7841,G00007766
E 133,NA,E 133,NA,35,63,36,64,653,653,7842,G00007767
4 AVE,4 AVE,4 AVE,NA,2468,2482,NA,NA,653,653,7843,G00007768
E 134,NA,E 134,NA,35,71,36,72,653,653,7844,G00007769
LENOX AVE,NA,LENOX AVE,NA,1813,1831,1814,1832,654,654,7848,G00007773
LENOX AVE,NA,LENOX AVE,NA,1833,1851,NA,NA,654,654,7849,G00007774
E 137,NA,E 137,NA,1,39,2,40,653,653,7851,G00007776
E 137,NA,E 137,NA,NA,NA,NA,NA,653,653,7852,G00007777
MADISON AVE BRG APPROACH,NA,MADISON AVE BRG APPROACH,NA,2192,2200,NA,NA,653,653,7853,G00007778
E 136,NA,E 136,NA,1,41,2,42,653,653,7854,G00007779
MADISON AVE BRG APPROACH,NA,MADISON AVE BRG APPROACH,NA,2178,2190,NA,NA,653,653,7856,G00007781
W 144,NA,W 144,NA,2,66,1,67,654,654,7857,G00007782
W 146,NA,W 146,NA,2,50,1,49,654,654,7858,G00007783
W 147,NA,W 147,NA,NA,NA,NA,NA,654,654,7859,G00007784
W 148,NA,W 148,NA,NA,NA,NA,NA,654,654,7860,G00007785
FRONT,NA,FRONT,NA,24,40,23,39,1,1,7861,G00007786
COENTIES SLIP,NA,COENTIES SLIP,NA,NA,NA,19,33,1,1,7862,G00007787
FRONT,NA,FRONT,NA,NA,NA,NA,NA,1,1,7863,G00007788
WATER,NA,WATER,NA,24,42,23,37,1,1,7864,G00007789
COENTIES SLIP,NA,COENTIES SLIP,NA,NA,NA,7,17,1,1,7865,G00007790
WATER,NA,WATER,NA,NA,NA,NA,NA,1,1,7867,G00007792
COENTIES SLIP,NA,COENTIES SLIP,NA,NA,NA,1,5,1,1,7868,G00007793
W 156,NA,W 156,NA,NA,NA,NA,NA,536,536,7870,G00007795
8 AVE,8 AVE,8 AVE,NA,NA,NA,NA,NA,533,536,7871,G00007796
E 9,NA,E 9,NA,801,841,800,840,322,322,7875,G00007800
NORFOLK,NA,NORFOLK,NA,NA,NA,NA,NA,253,253,7881,G00007806
E HOUSTON,NA,E HOUSTON,NA,248,270,245,267,253,252,7882,G00007807
LASALLE,NA,LASALLE,NA,414,440,415,441,530,530,7883,G00007809
LAWRENCE,LAWRENCE,LAWRENCE,NA,2,4,1,3,530,530,7884,G00007810
CHERRY,NA,CHERRY,NA,210,228,211,227,83,83,7885,G00007811
CHERRY,NA,CHERRY,NA,230,254,229,251,83,83,7886,G00007812
MONROE,NA,MONROE,NA,79,97,80,96,84,83,7887,G00007813
PELHAM,NA,PELHAM,NA,NA,NA,NA,NA,83,83,7888,G00007814
MONROE,NA,MONROE,NA,99,119,98,120,84,83,7889,G00007815
11 AVE,NA,11 AVE,NA,319,339,318,338,384,384,7894,G00007820
W 31,NA,W 31,NA,500,556,501,557,384,384,7895,G00007821
11 AVE,NA,11 AVE,NA,341,361,340,360,384,384,7896,G00007822
DUANE,NA,DUANE,NA,202,214,203,211,16,16,7900,G00007826
DUANE,NA,DUANE,NA,216,218,213,217,16,16,7901,G00007827
CAROLINE,NA,CAROLINE,NA,NA,NA,NA,NA,16,16,7902,G00007828
JAY,NA,JAY,NA,30,36,31,37,16,16,7903,G00007829
JAY,NA,JAY,NA,38,48,39,49,16,16,7904,G00007830
MORNINGSIDE DR,NA,MORNINGSIDE DR,NA,122,130,NA,NA,529,529,7905,G00007831
CLIFF,NA,CLIFF,NA,73,101,74,102,37,37,7906,G00007832
FRANKFORT,NA,FRANKFORT,NA,NA,NA,77,91,34,37,7907,G00007833
FRANKFORT,NA,FRANKFORT,NA,NA,NA,65,75,34,37,7908,G00007834
CHRYSTIE,NA,CHRYSTIE,NA,1,9,2,10,192,192,7909,G00007835
BAYARD,NA,BAYARD,NA,19,37,20,38,192,192,7911,G00007837
CHRYSTIE,NA,CHRYSTIE,NA,11,41,12,44,192,193,7912,G00007838
CHATHAM,CHATHAM,CHATHAM,NA,62,66,51,67,38,36,7913,G00007839
NEW CHAMBERS,NEW CHAMBERS,NEW CHAMBERS,NA,NA,NA,6,8,35,36,7914,G00007840
CHATHAM,CHATHAM,CHATHAM,NA,NA,NA,NA,NA,38,36,7915,G00007841
SCAMMEL,NA,SCAMMEL,NA,NA,NA,NA,NA,100,93,7916,G00007842
GRAND,NA,GRAND,NA,NA,NA,NA,NA,139,100,7917,G00007843
GRAND,NA,GRAND,NA,NA,NA,NA,NA,139,93,7918,G00007844
6 AVE,NA,6 AVE,BROADWAY,1275,1291,NA,NA,293,293,7920,G00007846
W 33,NA,W 33,NA,NA,NA,NA,NA,293,292,7921,G00007847
6 AVE,NA,6 AVE,BROADWAY,1293,1303,NA,NA,293,292,7922,G00007848
W 33,NA,W 33,NA,100,162,101,163,293,293,7923,G00007849
MADISON AVE,NA,MADISON AVE,NA,1710,1732,1711,1733,631,631,7924,G00007850
MADISON AVE,NA,MADISON AVE,NA,1734,1752,1735,1753,638,638,7925,G00007851
E 114,NA,E 114,NA,1,29,2,30,638,631,7926,G00007852
4 AVE,4 AVE,4 AVE,NA,1987,2019,NA,NA,631,631,7927,G00007853
E 114,NA,E 114,NA,NA,NA,NA,NA,638,631,7929,G00007855
4 AVE,4 AVE,4 AVE,NA,2021,2053,NA,NA,638,638,7930,G00007856
E 114,NA,E 114,NA,61,87,50,76,638,631,7931,G00007857
W 119,NA,W 119,NA,NA,NA,NA,NA,529,529,7933,G00007859
W 119,NA,W 119,NA,NA,NA,NA,NA,529,529,7935,G00007861
BLVD,BLVD,BLVD,BROADWAY,NA,NA,NA,NA,529,529,7936,G00007862
10 AVE,10 AVE,10 AVE,NA,2478,2498,2479,2499,535,535,7952,G00007908
W 184,NA,W 184,NA,500,524,501,517,535,535,7954,G00007910
10 AVE,10 AVE,10 AVE,NA,2500,2514,2501,2517,535,535,7955,G00007911
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,842,870,843,871,528,528,7964,G00007134
W 103,NA,W 103,NA,20,50,19,49,528,528,7966,G00000114
COLUMBUS AVE,9 AVE,COLUMBUS AVE,NA,872,902,873,903,528,528,7967,G00006216
W 103,NA,W 103,NA,100,160,101,161,528,528,7968,G00000114A
DIVISION,NA,DIVISION,NA,146,160,NA,NA,197,86,7969,G00006768
ESSEX,NA,ESSEX,NA,NA,NA,NA,NA,87,87,7970,G00003330A
ESSEX,NA,ESSEX,NA,1,25,2,26,197,197,7971,G00003330
AVE A,NA,AVE A,NA,1,3,2,4,254,253,7972,G00001117A
E HOUSTON,NA,E HOUSTON,NA,232,246,NA,NA,253,253,7973,G00007808
AVE A,NA,AVE A,NA,5,25,6,22,254,253,7974,G00001117
E 1,NA,E 1,NA,74,124,75,127,254,254,7975,G00003529
AVE B,NA,AVE B,NA,2,16,1,15,253,305,7976,G00004689
E 2,NA,E 2,NA,210,258,209,259,306,305,7977,G00006069
AVE B,NA,AVE B,NA,18,36,17,35,263,306,7978,G00004689A
E 2,NA,E 2,NA,148,208,149,207,263,253,7979,G00002117
VARICK,NA,VARICK,NA,157,169,156,172,107,112,7980,G00004709
CHARLTON,NA,CHARLTON,NA,2,54,1,55,112,113,7981,G00005131
CHARLTON,NA,CHARLTON,NA,58,88,57,89,107,106,7982,G00005131A
VARICK,NA,VARICK,NA,171,187,174,188,106,113,7983,G00000651
LENOX AVE,NA,LENOX AVE,NA,1129,1137,1120,1138,631,631,7984,G00003663
W 114,NA,W 114,NA,2,58,1,55,631,638,7986,G00000263
LENOX AVE,NA,LENOX AVE,NA,1139,1157,1140,1158,638,638,7987,G00003223
E 49,NA,E 49,NA,501,505,500,504,552,551,7995,G00005618A
E 49,NA,E 49,NA,401,429,400,430,552,551,7997,G00005618
1 AVE,1 AVE,1 AVE,NA,1083,1095,1084,1102,621,622,8035,G00018035
AVE A,NA,AVE A,NA,1109,1119,1110,1120,622,622,8036,G00018036
13 AVE,NA,13 AVE,NA,NA,NA,NA,NA,247,247,8037,G00018037
W 15,W 15,W 15,NA,NA,NA,NA,NA,244,247,8038,G00018038
13 AVE,NA,13 AVE,NA,NA,NA,NA,NA,247,247,8039,G00018039
W 16,W 16,W 16,NA,600,602,601,603,247,326,8040,G00018040
13 AVE,NA,13 AVE,NA,NA,NA,1,6,326,326,8041,G00018041
W 17,W 17,W 17,NA,600,602,601,603,326,326,8042,G00018042
13 AVE,NA,13 AVE,NA,NA,NA,7,16,326,326,8043,G00018043
W 18,W 18,W 18,NA,600,608,601,611,326,326,8044,G00018044
13 AVE,NA,13 AVE,NA,NA,NA,17,24,326,326,8045,G00018045
W 19,W 19,W 19,NA,600,608,601,613,326,326,8046,G00018046
13 AVE,NA,13 AVE,NA,NA,NA,25,32,326,326,8047,G00018047
W 20,W 20,W 20,NA,600,618,601,619,326,326,8048,G00018048
13 AVE,NA,13 AVE,NA,NA,NA,33,39,326,326,8049,G00018049
W 21,W 21,W 21,NA,600,618,601,625,326,326,8050,G00018050
13 AVE,NA,13 AVE,NA,NA,NA,40,48,326,326,8051,G00018051
W 22,NA,W 22,NA,600,630,601,631,326,326,8052,G00018052
13 AVE,NA,13 AVE,NA,NA,NA,49,56,326,326,8053,G00018053
W 23,NA,W 23,NA,600,630,601,631,326,326,8054,G00007378
W 29,NA,W 29,NA,601,643,600,634,381,382,8058,G00018058
W 39,NA,W 39,NA,600,660,601,661,394,394,8079,G00003954
W 40,NA,W 40,NA,600,660,601,661,394,440,8081,G00003235
11 AVE,11 AVE,11 AVE,WEST END AVE,241,259,242,260,524,524,8165,G00001991
E 36,E 36,E 36,NA,137,167,136,166,477,476,8172,G00018172
W 133,NA,W 133,NA,NA,NA,NA,NA,653,653,8182,G00018182
CANAL,CANAL,CANAL,NA,206,220,NA,NA,45,45,8183,G00018183
STABLE CT,NA,STABLE CT,NA,NA,NA,NA,NA,66,66,8184,G00018184
E 5,NA,E 5,NA,400,442,401,443,270,266,8185,G00018185
E 8,NA,E 8,NA,NA,NA,NA,NA,67,67,8186,G00018186
E 8,NA,E 8,NA,NA,NA,NA,NA,66,67,8187,G00018187
STUYVESANT,STUYVESANT,STUYVESANT,NA,NA,NA,NA,NA,67,67,8188,G00018188
AVE D,AVE D,AVE D,NA,NA,NA,NA,NA,0,0,8193,G00018193
WASHINGTON SQ,WASHINGTON SQ,WASHINGTON SQ,NA,NA,NA,40,57,0,162,8195,G00018195
PEARL,PEARL,PEARL,NA,NA,NA,346,354,34,33,8204,G00018204
PEARL,PEARL,PEARL,NA,353,367,356,374,34,33,8206,G00018206
W 32,W 32,W 32,NA,600,620,601,621,384,388,8208,G00018208
W 31,W 31,W 31,NA,600,644,601,645,384,384,8209,G00018209
W 27,W 27,W 27,NA,600,630,601,635,377,381,8210,G00018210
TOMPKINS,TOMPKINS,TOMPKINS,NA,NA,NA,NA,NA,300,300,8211,G00018211
MARKET,MARKET,MARKET,NA,2,8,1,7,74,74,8214,G00018214
DIVISION,DIVISION,DIVISION,NA,NA,NA,63,69,194,74,8215,G00018215
MARKET,MARKET,MARKET,NA,NA,NA,NA,NA,192,192,8216,G00018216
E HOUSTON,E HOUSTON,E HOUSTON,NA,20,40,21,35,64,63,8217,G00018217
E 45,E 45,E 45,NA,101,121,100,122,571,571,8221,G00018221
4 AVE,4 AVE,4 AVE,NA,NA,NA,NA,NA,570,570,8224,G00018224
E 43,E 43,E 43,NA,NA,NA,100,124,570,570,8225,G00018225
4 AVE,4 AVE,4 AVE,NA,NA,NA,NA,NA,570,570,8226,G00018226
E 44,E 44,E 44,NA,101,129,NA,NA,571,570,8227,G00018227
4 AVE,4 AVE,4 AVE,NA,NA,NA,NA,NA,571,571,8228,G00018228
W 79,W 79,W 79,NA,NA,NA,NA,NA,525,525,8270,G00018270
W 112,W 112,W 112,NA,NA,NA,NA,NA,529,529,8271,G00018271
W 111,W 111,W 111,NA,NA,NA,NA,NA,529,529,8272,G00018272
MORNINGSIDE AVE,MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,NA,NA,529,529,8273,G00018273
MORNINGSIDE AVE,MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,NA,NA,529,529,8274,G00018274
MORNINGSIDE AVE,MORNINGSIDE AVE,MORNINGSIDE AVE,NA,NA,NA,NA,NA,529,529,8275,G00018275
BLVD,BLVD,BLVD,BROADWAY,3077,3101,NA,NA,529,529,8276,G00001699
W 123,W 123,W 123,NA,NA,NA,NA,NA,529,530,8277,G00018277
BLVD,BLVD,BLVD,BROADWAY,3103,3115,NA,NA,530,530,8278,G00018278
W 124,W 124,W 124,NA,NA,NA,NA,NA,530,530,8279,G00018279
BLVD,BLVD,BLVD,BROADWAY,3117,3137,NA,NA,530,530,8280,G00018280
BLVD,BLVD,BLVD,BROADWAY,3139,3153,NA,NA,530,530,8281,G00002623
W 126,NA,W 126,NA,NA,NA,NA,NA,530,530,8282,G00018282
BLVD,BLVD,BLVD,BROADWAY,3155,3167,NA,NA,530,530,8283,G00018283
CLAREMONT AVE,CLAREMONT AVE,CLAREMONT AVE,NA,107,201,106,200,530,530,8284,G00018284
W 118,W 118,W 118,NA,NA,NA,NA,NA,529,529,8285,G00018285
W 117,W 117,W 117,NA,NA,NA,NA,NA,529,529,8286,G00018286
W 117,W 117,W 117,NA,NA,NA,NA,NA,529,529,8287,G00018287
W 116,W 116,W 116,NA,614,624,NA,NA,529,529,8288,G00018288
CLAREMONT AVE,CLAREMONT AVE,CLAREMONT AVE,NA,NA,NA,NA,NA,529,529,8289,G00018289
CLAREMONT AVE,CLAREMONT AVE,CLAREMONT AVE,NA,NA,NA,NA,NA,529,529,8290,G00018290
CLAREMONT AVE,CLAREMONT AVE,CLAREMONT AVE,NA,NA,NA,NA,NA,529,529,8291,G00018291
CLAREMONT AVE,CLAREMONT AVE,CLAREMONT AVE,NA,61,105,60,104,529,529,8292,G00018292
BLVD,BLVD,BLVD,BROADWAY,NA,NA,NA,NA,529,529,8293,G00018293
BLVD,BLVD,BLVD,BROADWAY,NA,NA,NA,NA,529,529,8294,G00018294
BLVD,BLVD,BLVD,BROADWAY,NA,NA,NA,NA,529,529,8295,G00018295
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2960,2972,529,529,8296,G00018296
W 118,W 118,W 118,NA,NA,NA,NA,NA,529,529,8297,G00018297
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2974,2992,529,529,8298,G00018298
BLVD,BLVD,BLVD,BROADWAY,NA,NA,2994,3024,529,529,8299,G00018299
W 94,W 94,W 94,NA,300,318,301,319,527,527,8300,G00018300
W 93,W 93,W 93,NA,300,328,301,329,527,527,8301,G00018301
W 92,W 92,W 92,NA,300,316,301,317,527,527,8302,G00018302
RIVERSIDE DR,RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,190,198,527,527,8303,G00018303
RIVERSIDE DR,RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,200,208,527,527,8304,G00018304
RIVERSIDE DR,RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,222,229,527,527,8305,G00018305
RIVERSIDE DR,RIVERSIDE DR,RIVERSIDE DR,NA,NA,NA,210,220,527,527,8306,G00018306
7 AVE,7 AVE,7 AVE,NA,1800,1812,1801,1813,536,630,8313,G00018313
7 AVE,7 AVE,7 AVE,NA,1814,1826,1815,1827,536,630,8314,G00018314
7 AVE,7 AVE,7 AVE,NA,1828,1840,1829,1841,536,631,8315,G00018315
7 AVE,7 AVE,7 AVE,NA,1842,1854,1843,1855,536,631,8316,G00018316
7 AVE,7 AVE,7 AVE,NA,1856,1868,1857,1869,536,638,8317,G00018317
7 AVE,7 AVE,7 AVE,NA,1870,1878,1871,1879,536,638,8318,G00018318
7 AVE,7 AVE,7 AVE,NA,1880,1882,1881,1883,536,638,8319,G00018319
7 AVE,7 AVE,7 AVE,NA,NA,NA,1885,1897,536,638,8320,G00018320
7 AVE,7 AVE,7 AVE,NA,1912,1924,1913,1925,536,639,8321,G00018321
7 AVE,7 AVE,7 AVE,NA,1926,1938,1927,1939,536,640,8322,G00018322
7 AVE,7 AVE,7 AVE,NA,1940,1960,1941,1959,536,640,8323,G00018323
7 AVE,7 AVE,7 AVE,NA,1962,1972,1963,1973,536,640,8324,G00018324
7 AVE,7 AVE,7 AVE,NA,1974,1984,1975,1985,536,640,8325,G00018325
7 AVE,7 AVE,7 AVE,NA,1986,1996,1987,1997,536,640,8326,G00018326
7 AVE,7 AVE,7 AVE,NA,1998,2008,1999,2009,536,640,8327,G00018327
7 AVE,7 AVE,7 AVE,NA,2010,2020,2011,2021,536,649,8328,G00018328
7 AVE,7 AVE,7 AVE,NA,2022,2036,2023,2037,536,649,8329,G00018329
7 AVE,7 AVE,7 AVE,NA,2038,2052,2039,2053,536,650,8330,G00018330
7 AVE,7 AVE,7 AVE,NA,2054,2068,2055,2069,536,650,8331,G00018331
7 AVE,7 AVE,7 AVE,NA,2070,2090,2071,2091,536,650,8332,G00018332
