ED,Name,Min,Max
154,HUMBOLDT,1,38
154,MORRELL,NA,NA
154,YATES PL,NA,NA
154,NA,1,150
155,ANN,NA,NA
155,ASH,NA,NA
155,BLUE,NA,NA
155,BOX,1,32
155,CLAY,1,76
155,COMMERCIAL,1,104
155,DICK,NA,NA
155,DUPONT,10,177
155,EAGLE,31,200
155,EVE,NA,NA
155,FELL,NA,NA
155,FRANKLIN,227,294
155,MANHATTAN AVE,NA,NA
155,N BAY,NA,NA
155,OAKLAND,372,387
155,PINK,NA,NA
155,POTTERY BEACH,NA,NA
155,WEST,NA,NA
155,NA,NA,NA
156,ASH,1,20
156,BOX,27,90
156,BRANT,NA,NA
156,CLAY,67,168
156,DUCK,NA,NA
156,DUPONT,120,229
156,EAGLE,201,252
156,MANHATTAN AVE,NA,NA
156,OAKLAND,372,455
156,PAIDGE AVE,NA,NA
156,PEQUOT,NA,NA
156,PROVOST,123,164
156,RANTON,NA,NA
156,SETAUKET,NA,NA
156,SHAWNETT,NA,NA
156,NA,NA,NA
157,DUCK,NA,NA
157,EAGLE,143,252
157,FREEMAN,168,277
157,GREEN,167,276
157,GREENE,NA,NA
157,HENRY PL,NA,NA
157,HOLLAND,NA,NA
157,KINGLAND AVE,333,386
157,LEYDEN,NA,NA
157,MANHATTAN AVE,471,536
157,N HENRY,441,450
157,OAKLAND,334,371
157,PAIDGE AVE,NA,NA
157,PROVOST,89,140
157,NA,NA,NA
158,EMERY,NA,NA
158,GREEN,167,276
158,GREENE,NA,NA
158,GREENPOINT AVE,403,460
158,HURON,165,280
158,INDIA,137,251
158,JAVA,157,302
158,KINGLAND AVE,333,518
158,KINGSLAND AVE,NA,NA
158,LEYDEN,NA,NA
158,MANHATTAN AVE,399,490
158,N HENRY,381,444
158,OAKLAND,285,335
158,PAIDGE AVE,NA,NA
158,PROVOST,42,98
158,SUTTON,NA,NA
158,WALLOCK,NA,NA
158,NA,NA,NA
159,GREENPOINT AVE,141,412
159,JAVA,157,302
159,KENT,161,276
159,MANHATTAN AVE,353,418
159,MONITOR,NA,NA
159,MOULTRIE,NA,NA
159,N HENRY,371,384
159,OAKLAND,245,286
159,PROVOST,1,41
159,NA,275,421
160,CALYER,174,351
160,CHARLICK,NA,NA
160,DIAMOND,172,213
160,ECKFORD,247,330
160,FRONT PL,NA,NA
160,GREENPOINT AVE,141,460
160,HUMBOLDT,NA,NA
160,JAVA,NA,NA
160,JEWEL,NA,NA
160,JEWELL,54,167
160,KINGLAND AVE,376,473
160,KINGSLAND AVE,NA,NA
160,LEONARD,667,765
160,MANHATTAN AVE,237,370
160,MESEROLE AVE,106,337
160,MILTON,NA,NA
160,MONITOR,295,379
160,MORGAN AVE,NA,NA
160,MOULTRIE,52,121
160,N HENRY,293,374
160,NEWELL,175,255
160,NOBLE,NA,NA
160,OAKLAND,165,244
160,PROVOST,NA,NA
160,RUSSELL,254,321
160,SUTTON,NA,NA
160,VAIL,NA,NA
160,WRIGHT,NA,NA
160,NA,NA,NA
161,APOLLO,NA,NA
161,BRIDGEWATER,NA,NA
161,CHARLICK,NA,NA
161,DIAMOND,120,179
161,ECKFORD,195,246
161,FRONT PL,NA,NA
161,HAUSMAN,NA,NA
161,HUMBOLDT,689,804
161,JEWEL,NA,NA
161,JEWELL,4,77
161,KINGLAND AVE,324,379
161,KINGSLAND AVE,NA,NA
161,LEONARD,615,666
161,MANHATTAN AVE,167,244
161,MESEROLE AVE,106,337
161,MONITOR,243,294
161,MORGAN AVE,NA,NA
161,MOULTRIE,15,61
161,N HENRY,241,294
161,NEWELL,123,176
161,NORMAN,NA,NA
161,NORMAN AVE,NA,NA
161,OAKLAND,113,164
161,POLLOCK,NA,NA
161,RUSSELL,202,253
161,SUTTON,NA,NA
161,WEBSTER,NA,NA
161,NA,NA,NA
162,4,NA,NA
162,APOLLO,62,123
162,BRIDGEWATER,NA,NA
162,BRIDGEWATR,1,67
162,DIAMOND,72,127
162,ECKFORD,143,194
162,FRONT PL,NA,NA
162,HAUSMAN,76,129
162,HUMBOLDT,NA,NA
162,JEWEL,NA,NA
162,JEWELL,1,27
162,KINGLAND AVE,268,327
162,KINGSLAND AVE,NA,NA
162,LAKE,NA,NA
162,LEONARD,559,614
162,MANHATTAN AVE,101,174
162,MEEKER AVE,297,416
162,MONITOR,167,242
162,MORGAN AVE,634,691
162,MORSE,NA,NA
162,MOULTRIE,NA,NA
162,N HENRY,185,242
162,NASSAU AVE,82,351
162,NASSAU PL,NA,NA
162,NEWELL,71,124
162,NORMAN,NA,NA
162,NORMAN AVE,NA,NA
162,OAKLAND,62,112
162,RUSSELL,146,201
162,STEWART AVE,NA,NA
162,SUTTON,90,145
162,VAN DAM,42,93
162,VANDAM,NA,NA
162,VARICK,1,52
162,VARICK AVE,NA,NA
162,NA,NA,NA
163,EAGLE,31,142
163,FRANKLIN,195,256
163,FREEMAN,1,167
163,GREEN,1,166
163,GREENE,NA,NA
163,MANHATTAN AVE,471,536
163,WEST,179,212
163,NA,1,30
164,FRANKLIN,161,224
164,GREEN,1,166
164,GREENE,NA,NA
164,HURON,1,168
164,INDIA,1,136
164,MANHATTAN AVE,423,490
164,WEST,143,186
165,FRANKLIN,129,192
165,INDIA,1,136
165,JAVA,1,158
165,KENT,1,160
165,MANHATTAN AVE,375,442
165,WEST,108,142
166,FRANKLIN,81,158
166,GREENPOINT AVE,1,156
166,KENT,1,160
166,MANHATTAN AVE,305,394
166,MILTON,44,160
166,NOBLE,1,168
166,WEST,58,107
166,NA,1,45
167,BANKER,NA,NA
167,CALYER,61,183
167,DOBBIN,NA,NA
167,FRANKLIN,49,110
167,GUERNSEY,203,221
167,LORIMER,647,680
167,MANHATTAN AVE,279,308
167,NOBLE,1,168
167,OAK,1,140
167,WEST,26,57
167,NA,1,62
168,1,NA,NA
168,2,NA,NA
168,3,NA,NA
168,4,NA,NA
168,BANKER,NA,NA
168,BEDFORD AVE,NA,NA
168,CALYER,61,183
168,CLIFFORD PL,129,170
168,DOBBIN,19,136
168,DRIGGS AVE,NA,NA
168,FRANKLIN,NA,NA
168,GEM,NA,NA
168,GUERNSEY,57,204
168,JANE,NA,NA
168,LORIMER,451,658
168,MANHATTAN AVE,31,286
168,MESEROLE AVE,1,113
168,N 14,NA,NA
168,N 15,NA,NA
168,NASSAU AVE,1,83
168,NORMAN,16,89
168,NORMAN AVE,NA,NA
168,QUAY,1,96
168,VAN COTT AVE,NA,NA
168,WEST,10,25
168,WYTHE AVE,1,545
168,NA,NA,NA
169,APOLLO,1,61
169,DIAMOND,1,75
169,DRIGGS AVE,NA,NA
169,ECKFORD,88,142
169,HAUSMAN,1,75
169,HUMBOLDT,599,694
169,JEWEL,NA,NA
169,KINGLAND AVE,196,271
169,KINGSLAND AVE,NA,NA
169,LEONARD,503,562
169,MANHATTAN AVE,31,104
169,MEEKER AVE,213,318
169,MONITOR,115,188
169,MORGAN AVE,562,637
169,N HENRY,NA,NA
169,NASSAU AVE,82,351
169,NASSAU PL,NA,NA
169,NEWELL,1,72
169,OAKLAND,1,61
169,PORTER AVE,NA,NA
169,RUSSELL,74,145
169,SUTTON,18,89
169,VAN COTT AVE,NA,NA
169,VAN DAM,1,43
169,VANDAM,NA,NA
169,VANDERVOORT AVE,NA,NA
169,VARICK,1,20
169,VARICK AVE,NA,NA
169,NA,113,186
170,BAYARD,87,195
170,BROOME,1,56
170,DIAMOND,NA,NA
170,DRIGGS AVE,NA,NA
170,ECKFORD,1,87
170,ENGERT AVE,49,212
170,EWEN,NA,NA
170,GRAHAM AVE,471,576
170,HUMBOLDT,521,620
170,JANE,NA,NA
170,KINGLAND AVE,168,199
170,KINGSLAND AVE,NA,NA
170,LEONARD,396,514
170,MANHATTAN AVE,NA,NA
170,MEEKER AVE,NA,NA
170,MONITOR,73,114
170,MORGAN AVE,558,563
170,N HENRY,57,114
170,NEWTON,103,190
170,OAKLAND,NA,NA
170,RICHARDSON,87,116
170,RUSSELL,1,73
170,SUTTON,1,17
170,VAN COTT AVE,NA,NA
170,VAN PELT AVE,NA,NA
170,NA,85,102
171,AMOS,NA,NA
171,ANTHONY,1,256
171,BANZETT,NA,NA
171,BEADEL,1,140
171,BENNETT,NA,NA
171,CHERRY,1,213
171,DEBEVOISE AVE,81,142
171,DIVISION PL,1,143
171,EWEN,NA,NA
171,FROST,1,260
171,GARDNER AVE,493,594
171,GRAHAM AVE,NA,NA
171,HAUSMAN,NA,NA
171,HEBERT,1,NA
171,HERBERT,NA,NA
171,HUMBOLDT,457,530
171,KINGLAND AVE,69,167
171,KINGSLAND AVE,NA,NA
171,LOMBARDY,1,326
171,MANHATTAN AVE,411,418
171,MEEKER AVE,NA,NA
171,MONITOR,1,76
171,MORGAN AVE,445,557
171,N HENRY,1,62
171,PORTER AVE,445,554
171,RICHARDSON,1,258
171,SCOTT AVE,428,517
171,STEWART AVE,494,585
171,SUTTON,NA,NA
171,THOMAS,1,136
171,TOWNSEND,40,99
171,VAN COTT AVE,NA,NA
171,VAN PELT AVE,NA,NA
171,VANDAM,NA,NA
171,VANDERVOORT AVE,NA,NA
171,VANDERVORT AVE,398,549
171,VARICK,NA,NA
171,VARICK AVE,496,585
171,NA,1,501
172,BANZETT,NA,NA
172,BENNETT,NA,NA
172,BENTON,NA,NA
172,BULLION,NA,NA
172,BUSHWICK AVE,NA,NA
172,CONSELYEA,NA,NA
172,DEBEVOISE AVE,1,82
172,FROST,1,260
172,GARDNER AVE,NA,NA
172,HUMBOLDT,373,470
172,JACKSON,1,264
172,KINGLAND AVE,1,76
172,KINGSLAND AVE,NA,NA
172,MASPETH AVE,NA,NA
172,MORGAN AVE,363,448
172,N 2,NA,NA
172,OLD WOOD POINT RD,13,42
172,PARKER,NA,NA
172,PORTER AVE,NA,NA
172,SCOTT AVE,NA,NA
172,SENECA AVE,NA,NA
172,SKILLMAN AVE,1,266
172,STEWART AVE,NA,NA
172,VANDERVOORT AVE,NA,NA
172,VANDERVORT AVE,318,427
172,VARICK AVE,NA,NA
172,WITHERS,75,275
172,NA,NA,NA
173,AGATE,NA,NA
173,AINSLIE,NA,NA
173,BANZETT,NA,NA
173,BUSHWICK AVE,41,160
173,CALHOUN,NA,NA
173,CATHARINE,NA,NA
173,CATHERINE,1,49
173,DEVOE,209,376
173,DICKINSON,NA,NA
173,GARDNER AVE,NA,NA
173,GRAND,606,929
173,GUILFORD,NA,NA
173,HUMBOLDT,NA,NA
173,JUDGE,1,26
173,KINGSLAND AVE,NA,NA
173,LAGRANGE,NA,NA
173,MASPETH AVE,NA,NA
173,METROPOLITAN AVE,1,829
173,METROPOLITAN AVE BRG,221,225
173,MILL,NA,NA
173,MILL PL,NA,NA
173,MORGAN AVE,267,368
173,N 2,NA,NA
173,OLIVE,NA,NA
173,ORIENT AVE,1,75
173,PORTER AVE,NA,NA
173,POWERS,227,326
173,SCOTT AVE,NA,NA
173,SENECA AVE,NA,NA
173,SHARON,NA,NA
173,SPRUCE,NA,NA
173,STEWART AVE,NA,NA
173,VANDERVOORT AVE,NA,NA
173,VANDERVORT AVE,240,345
173,VARICK AVE,NA,NA
173,WATERBURY,NA,NA
173,NA,NA,NA
174,. NICHOLAS AVE,NA,NA
174,AGATE,NA,NA
174,BOERUM,216,353
174,BOGART,1,238
174,BREMEN,NA,NA
174,BUSHWICK AVE,NA,NA
174,BUSHWICK PL,222,303
174,CENTRAL AVE,NA,NA
174,COOK,148,247
174,COVERT AVE,NA,NA
174,DEBEVOISE,NA,NA
174,EVERGREEN AVE,1,18
174,FLUSHING AVE,NA,NA
174,FORREST,NA,NA
174,GARDNER AVE,1,207
174,GEORGE,NA,NA
174,GRAND,606,929
174,GRATTAN,NA,NA
174,HAMBURG,NA,NA
174,HARRISON PL,1,225
174,INGRAHAM,1,269
174,IRVING AVE,1,13
174,JOHNSON AVE,NA,NA
174,KNICKERBOCKER AVE,NA,NA
174,LAGRANGE,NA,NA
174,MAUJER,284,381
174,MC KIBBIN,202,353
174,MCKIBBIN,NA,NA
174,MEADOW,1,262
174,MELROSE,NA,NA
174,MESEROLE,239,606
174,METROPOLITAN AVE,226,829
174,METROPOLITAN AVE BRG,221,225
174,MONTROSE AVE,NA,NA
174,MOORE,162,277
174,MORGAN AVE,1,268
174,MORRELL,NA,NA
174,OLD BUSHWICK AVE,NA,NA
174,PORTER AVE,1,NA
174,PROSPECT WAY,NA,NA
174,RANDOLPH,125,304
174,ROCK,1,34
174,SCHOLES,283,636
174,SCOTT AVE,NA,NA
174,SEIGEL,176,325
174,SENECA AVE,NA,NA
174,SPRUCE,NA,NA
174,STAGG,292,563
174,STEWART AVE,NA,NA
174,TEN EYCK,NA,NA
174,TENEYCK,283,538
174,THAMES,NA,NA
174,VANDERVOORT AVE,NA,NA
174,VARET,162,275
174,VARICK AVE,NA,NA
174,WATERBURY,43,153
174,WHITE,1,118
174,WYCKOFF AVE,NA,NA
174,NA,NA,NA
175,. NICHOLAS AVE,NA,NA
175,CENTRAL AVE,1,110
175,COVERT AVE,NA,NA
175,CYPRESS AVE,1,37
175,E ADAMS,NA,NA
175,EVERGREEN AVE,NA,NA
175,FLUSHING AVE,NA,NA
175,FORREST,91,134
175,GEORGE,1,172
175,GRATTAN,NA,NA
175,HAMBURG,NA,NA
175,INGRAHAM,NA,NA
175,IRVING AVE,6,53
175,JEFFERSON,98,498
175,JEFFERSON PL,NA,NA
175,JOHNSON AVE,NA,NA
175,KNICKERBOCKER AVE,NA,NA
175,MELROSE,1,238
175,MONTEITH,NA,NA
175,NOLL,71,202
175,PROSPECT WAY,NA,NA
175,RANDOLPH,NA,NA
175,ROCK,NA,NA
175,SAINT NICHOLASS AVE,NA,NA
175,SCOTT AVE,NA,NA
175,SENECA AVE,NA,NA
175,THAMES,NA,NA
175,TROUTMAN,84,486
175,VANDERVOORT AVE,NA,NA
175,VARICK AVE,NA,NA
175,WILSON AVE,1,90
175,WYCKOFF AVE,NA,NA
175,NA,NA,NA
176,ARION PL,1,42
176,BEAVER,1,126
176,BELVIDERE,1,44
176,BREMEN,NA,NA
176,BROADWAY,NA,NA
176,BURR PL,NA,NA
176,BUSHWICK AVE,NA,NA
176,DEBEVOISE,NA,NA
176,DITMARS,NA,NA
176,E ADAMS,NA,NA
176,ELLERY,303,362
176,EVERGREEN AVE,NA,NA
176,FAYETTE,1,40
176,FLOYD,NA,NA
176,FLUSHING AVE,766,963
176,FORREST,1,37
176,GARDEN,1,60
176,GEORGE,NA,NA
176,HUMBOLDT,NA,NA
176,JEFFERSON,NA,NA
176,JEFFERSON PL,NA,NA
176,LOCUST,1,44
176,MELROSE,1,108
176,MONTEITH,NA,NA
176,MONTIETH,1,37
176,MYRTLE,NA,NA
176,MYRTLE AVE,1134,1195
176,NOLL,1,39
176,PARK,1,40
176,PARK AVE,NA,NA
176,PROSPECT WAY,NA,NA
176,STANWIX,1,NA
176,STOCKTON,NA,NA
176,STUYVESANT AVE,NA,NA
176,SUMNER PL,1,26
176,TROUTMAN,1,83
176,WALL,NA,NA
176,YATES PL,NA,NA
176,NA,1,99
177,. NICHOLAS AVE,NA,NA
177,BROADWAY,NA,NA
177,BUSHWICK AVE,608,711
177,CEDAR,1,100
177,CENTRAL AVE,NA,NA
177,CYPRESS AVE,96,157
177,DE KALB AVE,NA,NA
177,DEKALB AVE,NA,NA
177,DODSWORTH,NA,NA
177,ELM,NA,NA
177,EVERGREEN AVE,NA,NA
177,HAMBURG,NA,NA
177,HART,1,422
177,IRVING AVE,106,187
177,KNICKERBOCKER AVE,156,241
177,KOSCIUSKO,NA,NA
177,KOSCIUSZKO,624,675
177,LAWTON,NA,NA
177,MYRTLE AVE,NA,NA
177,SAINT NICHOLASS AVE,81,162
177,STANHOPE,139,418
177,STOCKHOLM,1,430
177,SUYDAM,NA,NA
177,WILSON AVE,147,219
177,WYCKOFF AVE,68,161
177,NA,1,1753
178,. NICHOLAS AVE,NA,NA
178,BROADWAY,NA,NA
178,BUSHWICK AVE,NA,NA
178,CENTRAL AVE,107,170
178,CHARLES PL,NA,NA
178,CYPRESS AVE,38,97
178,DITMARS,NA,NA
178,DITMARS AVE,1,44
178,EVERGREEN AVE,137,220
178,HAMBURG,NA,NA
178,IRVING AVE,44,115
178,KNICKERBOCKER AVE,96,159
178,MYRTLE,NA,NA
178,MYRTLE AVE,NA,NA
178,SAINT NICHOLASS AVE,23,80
178,STARR,1,341
178,STUYVESANT AVE,NA,NA
178,SUYDAM,NA,NA
178,TROUTMAN,22,486
178,WILLOUGHBY AVE,NA,NA
178,WILSON AVE,89,146
178,WYCKOFF AVE,20,81
178,NA,265,532
179,ABERDEEN,1,93
179,BAINBRIDGE,NA,NA
179,BROADWAY,NA,NA
179,BUSHWICK AVE,NA,NA
179,CENTRAL AVE,427,740
179,CHAUNCEY,1,173
179,CONWAY,1,54
179,COOPER,1,292
179,CORNELIA,1,401
179,COVERT,1,331
179,DE SALES PL,1,96
179,DECATUR,1,282
179,DURYEA,NA,NA
179,E MARGINAL,1,31
179,EAST PKWY,1,54
179,ELDERT,1,298
179,EVERGREEN AVE,485,810
179,FAIRFAX,NA,NA
179,FANCHON PL,NA,NA
179,FURMAN AVE,1,97
179,GRANITE,1,208
179,HALSEY,1,298
179,HAMBURG,NA,NA
179,HANCOCK,1,379
179,HIGHLAND BLVD,NA,NA
179,HOPKINSON AVE,NA,NA
179,HULL PL,NA,NA
179,IRVING AVE,NA,NA
179,IVY,NA,NA
179,JACOB,NA,NA
179,JEFFERSON,NA,NA
179,JEFFERSON AVE,1,390
179,KNICKERBOCKER AVE,444,693
179,MADISON,1,292
179,MARGARETTA,NA,NA
179,MARION,NA,NA
179,MOFFAT,1,305
179,PILLING,1,172
179,PUTNAM AVE,1,361
179,SARATOGA AVE,NA,NA
179,SCHAEFER,1,299
179,SCHAEFFER,NA,NA
179,STEWART,1,94
179,STONE AVE,NA,NA
179,SUMPTER,NA,NA
179,VAN VOORHIS,NA,NA
179,VANDERVEER,55,94
179,VIGELIUS,NA,NA
179,W MARGINAL,1,44
179,WEIRFIELD,1,372
179,WILSON AVE,414,679
179,WOODBINE,NA,NA
179,WYCKOFF AVE,NA,NA
179,NA,NA,NA
180,. NICHOLAS AVE,NA,NA
180,BLEECKER,1,421
180,BROADWAY,NA,NA
180,BUSHWICK AVE,682,917
180,CENTRAL AVE,205,450
180,CENTRAL PL,NA,NA
180,EVERGREEN AVE,261,540
180,GATES AVE,1,420
180,GOODWIN PL,1,56
180,GREENE AVE,1043,1542
180,GROVE,NA,NA
180,HAMBURG,NA,NA
180,HARMAN,1,333
180,HIMROD,NA,NA
180,HOWARD AVE,NA,NA
180,IRVING AVE,NA,NA
180,KNICKERBOCKER AVE,NA,NA
180,KOSCIUSKO,NA,NA
180,KOSCIUSZKO,624,675
180,KOSSUTH PL,1,60
180,LAFAYETTE AVE,1105,1156
180,LINDEN,1,415
180,MADISON,1,292
180,MAGNOLIA,NA,NA
180,MENAHAN,1,433
180,MONROE,NA,NA
180,MYRTLE AVE,NA,NA
180,PALMETTO,1,346
180,RALPH,NA,NA
180,RALPH AVE,NA,NA
180,SAINT NICHOLASS AVE,NA,NA
180,STANHOPE,1,418
180,STOCKHOLM,1,124
180,VAN BUREN,809,874
180,WILSON AVE,NA,NA
180,WOODBINE,1,280
180,WYCKOFF AVE,132,359
180,NA,NA,NA
181,BARTLETT,1,95
181,BROADWAY,NA,NA
181,COOK,NA,NA
181,DELMONICO PL,NA,NA
181,FLUSHING AVE,590,765
181,GERRY,1,133
181,GRAHAM AVE,NA,NA
181,HARRISON AVE,171,213
181,LEONARD,NA,NA
181,MARCY AVE,234,264
181,MOORE,NA,NA
181,THORNTON,NA,NA
181,THROOP AVE,NA,NA
181,TOMPKINS AVE,NA,NA
181,WALLABOUT,215,431
181,WHIPPLE,1,77
182,BEDFORD AVE,242,271
182,BROADWAY,NA,NA
182,FLUSHING AVE,438,607
182,GERRY,NA,NA
182,GWINNETT,NA,NA
182,HARRISON AVE,117,174
182,LEE AVE,NA,NA
182,LORIMER,NA,NA
182,LYNCH,NA,NA
182,MARCY AVE,177,264
182,MIDDLETON,NA,NA
182,MOORE,NA,NA
182,NOSTRAND AVE,NA,NA
182,SANDFORD,NA,NA
182,SEIGEL,NA,NA
182,SPENCER,NA,NA
182,THROOP AVE,3,66
182,WALLABOUT,99,431
182,WALTON,1,155
183,BEDFORD AVE,NA,NA
183,BOERUM,NA,NA
183,BROADWAY,NA,NA
183,FLUSHING AVE,392,437
183,FRANKLIN AVE,1,24
183,HARRISON AVE,61,120
183,HEYWARD,16,307
183,LEE AVE,178,239
183,LYNCH,NA,NA
183,MARCY AVE,117,178
183,MCKIBBIN,NA,NA
183,MIDDLETON,NA,NA
183,RUTLEDGE,NA,NA
183,RUTLEDGE AVE,54,339
183,SKILLMAN,NA,NA
183,THROOP AVE,NA,NA
183,WALLABOUT,58,180
183,WYTHE AVE,234,267
184,12,NA,NA
184,BEDFORD AVE,162,201
184,BROADWAY,344,425
184,HARRISON AVE,23,66
184,HEWES,51,303
184,LEE AVE,138,179
184,MARCY AVE,77,118
184,PENN,51,328
184,RUTLEDGE,NA,NA
184,RUTLEDGE AVE,54,339
184,WYTHE AVE,192,241
185,10,NA,NA
185,11,NA,NA
185,BEDFORD AVE,125,181
185,BROADWAY,NA,NA
185,DIVISION AVE,NA,NA
185,HARRISON AVE,NA,28
185,HEWES,107,303
185,HOOPER,NA,NA
185,KEAP,1,274
185,LEE AVE,100,159
185,MARCY AVE,37,78
185,PENN,103,166
186,10,NA,NA
186,8,NA,NA
186,9,NA,NA
186,BEDFORD AVE,86,124
186,BROADWAY,NA,NA
186,DIVISION AVE,NA,NA
186,KEAP,1,274
186,LEE AVE,60,101
186,MARCY AVE,1,40
186,RODNEY,NA,NA
186,ROSS,124,235
186,S 9,NA,NA
187,5,NA,NA
187,6,NA,NA
187,7,NA,NA
187,8,NA,NA
187,BEDFORD AVE,49,85
187,CLYMER,NA,NA
187,DIVISION AVE,132,241
187,DRIGGS AVE,1,24
187,HAVEMEYER,1,27
187,LEE AVE,1,61
187,MARCY AVE,1,28
187,ROEBLING,1,26
187,ROSS,124,235
187,S 9,156,267
187,TAYLOR,132,184
187,WILSON,125,222
187,NA,NA,NA
188,2,NA,NA
188,3,NA,NA
188,4,NA,NA
188,5,NA,NA
188,BEDFORD AVE,1,50
188,BERRY,NA,NA
188,CLYMER,134,186
188,DIVISION AVE,NA,NA
188,LEE AVE,1,21
188,MORTON,47,104
188,RUSH,NA,NA
188,S 10,NA,NA
188,S 11,39,68
188,S 9,NA,NA
188,TAYLOR,132,184
188,WYTHE AVE,1,36
189,BEDFORD AVE,69,161
189,HEWES,51,106
189,HOOPER,56,113
189,KEAP,59,114
189,RODNEY,63,114
189,ROSS,68,125
189,WILSON,67,126
189,WYTHE AVE,152,201
189,NA,94,161
190,ADELPHI,NA,NA
190,CANAL,NA,NA
190,CARLTON AVE,NA,NA
190,CLASON AVE,NA,NA
190,CLERMONT AVE,NA,NA
190,CLYMER,NA,NA
190,CROSS,NA,NA
190,CUMBERLAND,NA,NA
190,FLUSHING AVE,NA,NA
190,FRANKLIN AVE,1,24
190,GRAHAM,NA,NA
190,GRAND AVE,NA,NA
190,HEWES,11,54
190,HEYWARD,1,15
190,HOOPER,13,55
190,KEAP,15,60
190,KENT AVE,NA,NA
190,N OXFORD,NA,NA
190,PENN,1,60
190,PORTLAND AVE N,NA,NA
190,RODNEY,17,62
190,ROSS,21,67
190,RUTLEDGE,NA,NA
190,RUTLEDGE AVE,18,65
190,RYERSON,NA,NA
190,TAYLOR,1,74
190,VANDERBILT AVE,NA,NA
190,WAALBOCHT PL,NA,NA
190,WALLABOUT,1,96
190,WASHINGTON AVE,NA,NA
190,WILLIAMSBURGH RD,NA,NA
190,WILSON,22,66
190,WYTHE AVE,152,267
190,NA,NA,NA
191,1,NA,NA
191,2,NA,NA
191,BEDFORD AVE,13,68
191,CLYMER,30,141
191,CROSS,NA,NA
191,DIVISION AVE,20,43
191,KENT AVE,NA,NA
191,MORTON,1,104
191,RUSH,1,35
191,S 11,NA,NA
191,TAYLOR,21,131
191,WILSON,67,126
191,WYTHE AVE,1,77
191,NA,NA,NA
192,AUBURN PL,NA,NA
192,CUMBERLAND,1,64
192,FLUSHING AVE,NA,NA
192,MYRTLE AVE,NA,NA
192,N OXFORD,1,57
192,N PORTLAND AVE,1,157
192,PARK AVE,85,131
192,PORTLAND AVE N,NA,NA
192,NA,54,161
193,CARLTON AVE,1,200
193,CUMBERLAND,1,64
193,FLUSHING AVE,NA,NA
193,MYRTLE AVE,NA,NA
193,PARK AVE,126,149
193,WASHINGTON PARK,NA,NA
193,WILLOUGHBY AVE,1,20
193,NA,59,338
194,ADELPHI,1,200
194,CARLTON AVE,1,200
194,FLUSHING AVE,NA,NA
194,MYRTLE AVE,339,360
194,PARK AVE,146,171
194,WILLOUGHBY AVE,21,40
195,ADELPHI,1,200
195,CLERMONT AVE,1,204
195,FLUSHING AVE,NA,NA
195,MYRTLE AVE,357,380
195,PARK AVE,166,193
195,WILLOUGHBY AVE,41,62
196,CLERMONT AVE,1,152
196,FLUSHING AVE,NA,NA
196,MYRTLE AVE,381,401
196,PARK AVE,186,213
196,VANDERBILT AVE,1,161
197,CLINTON AVE,1,164
197,FLUSHING AVE,NA,NA
197,MYRTLE AVE,402,462
197,PARK AVE,206,275
197,VANDERBILT AVE,1,161
197,WASHINGTON AVE,33,179
197,WAVERLY AVE,1,157
198,CLERMONT AVE,153,280
198,CLINTON AVE,163,294
198,DE KALB AVE,230,312
198,DEKALB AVE,NA,NA
198,MYRTLE AVE,381,462
198,VANDERBILT AVE,152,289
198,WASHINGTON AVE,180,305
198,WAVERLY AVE,156,285
198,WILLOUGHBY AVE,63,145
199,ADELPHI,199,274
199,CARLTON AVE,201,270
199,CLERMONT AVE,201,280
199,CUMBERLAND,NA,NA
199,DE KALB AVE,167,229
199,DEKALB AVE,NA,NA
199,WASHINGTON PARK,NA,NA
199,WILLOUGHBY AVE,1,62
200,ADELPHI,266,336
200,CARLTON AVE,271,337
200,CLERMONT AVE,269,338
200,CLINTON AVE,289,340
200,CUMBERLAND,212,282
200,DE KALB AVE,167,312
200,DEKALB AVE,NA,NA
200,LAFAYETTE AVE,120,273
200,VANDERBILT AVE,266,341
200,WASHINGTON AVE,304,350
200,WAVERLY AVE,280,322
201,6 AVE,NA,NA
201,ATLANTIC AVE,NA,NA
201,CUMBERLAND,212,282
201,DE KALB AVE,NA,NA
201,DEKALB AVE,NA,NA
201,FULTON,690,781
201,HANSON PL,82,107
201,LAFAYETTE AVE,82,129
201,PORTLAND AVE S,NA,NA
201,S OXFORD,1,216
201,S PORTLAND AVE,1,209
201,NA,NA,NA
202,ATLANTIC AVE,NA,NA
202,CARLTON AVE,336,419
202,CUMBERLAND,277,432
202,FULTON,714,819
202,GREENE AVE,1,39
202,HANSON PL,NA,NA
202,LAFAYETTE AVE,102,149
202,S OXFORD,76,216
202,NA,NA,NA
203,ADELPHI,329,508
203,ATLANTIC AVE,NA,NA
203,CARLTON AVE,336,509
203,CLERMONT AVE,325,452
203,CUMBERLAND,337,432
203,FULTON,732,871
203,GREENE AVE,32,79
203,LAFAYETTE AVE,140,189
204,ADELPHI,425,508
204,ATLANTIC AVE,NA,NA
204,CLERMONT AVE,453,516
204,CLINTON AVE,469,559
204,FULTON,NA,NA
204,GATES AVE,1,87
204,UNDERHILL AVE,NA,NA
204,VANDERBILT AVE,446,545
204,WASHINGTON AVE,463,590
204,WAVERLY AVE,457,559
205,CLERMONT AVE,325,452
205,CLINTON AVE,335,468
205,FULTON,NA,NA
205,GATES AVE,1,87
205,GREENE AVE,74,163
205,LAFAYETTE AVE,176,273
205,VANDERBILT AVE,318,471
