Ward,JoinId,Name,Full_Name,Name1850,AltName,Left_Low,Left_High,Right_Low,Right_High,ObjectID,source,flag
9,G00001784,NA,LEWIS AVE,NA,NA,NA,NA,NA,NA,1796,geo,IN
10,G00001785,NA,PACIFIC,NA,NA,NA,NA,NA,NA,1797,geo,IN
8,G00001796,NA,7 AVE,NA,NA,NA,NA,NA,NA,1808,geo,IN
5,G00001798,NA,GOLD,NA,NA,NA,NA,NA,NA,1810,geo,IN
9,G00001804,NA,CARROLL,NA,NA,NA,NA,NA,NA,1816,geo,IN
6,G00001815,NA,SEABRING,NA,NA,NA,NA,NA,NA,1827,geo,IN
9,G00001819,NA,MARION,NA,NA,NA,NA,NA,NA,1831,geo,IN
9,G00001826,NA,RALPH AVE,NA,NA,NA,NA,NA,NA,1838,geo,IN
8,G00001832,NA,14,NA,NA,NA,NA,NA,NA,1844,geo,IN
9,G00001834,NA,ROGERS AVE,NA,NA,NA,NA,NA,NA,1846,geo,IN
7,G00001836,NA,LEE AVE,NA,NA,NA,NA,NA,NA,1848,geo,IN
7,G00001838,NA,FLUSHING AVE,NA,NA,NA,NA,NA,NA,1850,geo,IN
11,G00001851,NA,CLINTON AVE,NA,NA,NA,NA,NA,NA,1863,geo,IN
8,G00001854,NA,MONTGOMERY PL,NA,NA,NA,NA,NA,NA,1866,geo,IN
9,G00001855,NA,DECATUR,NA,NA,NA,NA,NA,NA,1867,geo,IN
7,G00001856,NA,GERRY,NA,NA,NA,NA,NA,NA,1868,geo,IN
6,G00001860,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,1872,geo,IN
7,G00001864,NA,RODNEY,NA,NA,NA,NA,NA,NA,1876,geo,IN
7,G00001876,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,1888,geo,IN
7,G00001879,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,1891,geo,IN
6,G00001880,NA,1 PL,NA,NA,NA,NA,NA,NA,1892,geo,IN
10,G00001881,NA,NEVINS,NA,NA,NA,NA,NA,NA,1893,geo,IN
10,G00001885,NA,DOUGLAS,NA,NA,NA,NA,NA,NA,1897,geo,IN
9,G00001888,NA,NEW YORK AVE,NA,NA,NA,NA,NA,NA,1900,geo,IN
8,G00001896,NA,16,NA,NA,NA,NA,NA,NA,1908,geo,IN
6,G00001900,NA,2 PL,NA,NA,NA,NA,NA,NA,1912,geo,IN
8,G00001910,NA,52,NA,NA,NA,NA,NA,NA,1922,geo,IN
11,G00001920,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,1932,geo,IN
9,G00001921,NA,LEWIS AVE,NA,NA,NA,NA,NA,NA,1933,geo,IN
7,G00001925,NA,FLUSHING AVE,NA,NA,NA,NA,NA,NA,1937,geo,IN
10,G00001926,NA,GARFIELD PL,NA,NA,NA,NA,NA,NA,1938,geo,IN
8,G00001927,NA,PRESIDENT,NA,NA,NA,NA,NA,NA,1939,geo,IN
9,G00001928,NA,BUFFALO AVE,NA,NA,NA,NA,NA,NA,1940,geo,IN
8,G00001935,NA,5,NA,NA,NA,NA,NA,NA,1948,geo,IN
8,G00001946,NA,3 AVE,NA,NA,NA,NA,NA,NA,1959,geo,IN
7,G00001951,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,1964,geo,IN
1,G00001954,NA,JORALEMON,NA,NA,NA,NA,NA,NA,1967,geo,IN
7,G00001959,NA,FLUSHING AVE,NA,NA,NA,NA,NA,NA,1973,geo,IN
10,G00001964,NA,SAINT MARKS PL,NA,NA,NA,NA,NA,NA,1978,geo,IN
8,G00001970,NA,W PROSPECT,NA,NA,NA,NA,NA,NA,1984,geo,IN
9,G00001972,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,1986,geo,IN
8,G00001976,NA,11,NA,NA,NA,NA,NA,NA,1990,geo,IN
8,G00001977,NA,46,NA,NA,NA,NA,NA,NA,1991,geo,IN
9,G00001998,NA,HALSEY,NA,NA,NA,NA,NA,NA,2012,geo,IN
8,G00002000,NA,4 AVE,NA,NA,NA,NA,NA,NA,2014,geo,IN
8,G00002009,NA,4 AVE,NA,NA,NA,NA,NA,NA,2023,geo,IN
6,G00002022,NA,HICKS,NA,NA,NA,NA,NA,NA,2036,geo,IN
2,G00002023,NA,PEARL,NA,NA,NA,NA,NA,NA,2037,geo,IN
8,G00002024,NA,1 AVE,NA,NA,NA,NA,NA,NA,2038,geo,IN
8,G00002033,NA,5 AVE,NA,NA,NA,NA,NA,NA,2047,geo,IN
9,G00002035,NA,PARK PL,NA,NA,NA,NA,NA,NA,2049,geo,IN
8,G00002037,NA,49,NA,NA,NA,NA,NA,NA,2051,geo,IN
9,G00002038,NA,PROSPECT PL,NA,NA,NA,NA,NA,NA,2052,geo,IN
8,G00002056,NA,55,NA,NA,NA,NA,NA,NA,2070,geo,IN
8,G00002060,NA,48,NA,NA,NA,NA,NA,NA,2074,geo,IN
9,G00002061,BROOKLYN AVE,BKLYN AVE,BROOKLYN AVE,NA,NA,NA,NA,NA,2075,geo,IN
11,G00002066,NA,GREENE AVE,NA,NA,NA,NA,NA,NA,2080,geo,IN
8,G00002070,NA,4 AVE,NA,NA,NA,NA,NA,NA,2084,geo,IN
6,G00002076,NA,4 PL,NA,NA,NA,NA,NA,NA,2090,geo,IN
11,G00002089,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,2103,geo,IN
6,G00002091,NA,HENRY,NA,NA,NA,NA,NA,NA,2105,geo,IN
7,G00002105,NA,BEDFORD AVE,NA,NA,NA,NA,NA,NA,2119,geo,IN
9,G00002109,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,2123,geo,IN
9,G00002116,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,2130,geo,IN
9,G00002127,NA,JEFFERSON AVE,NA,NA,NA,NA,NA,NA,2141,geo,IN
3,G00002132,NA,REMSEN,NA,NA,NA,NA,NA,NA,2146,geo,IN
9,G00002133,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,2147,geo,IN
8,G00002152,NA,41,NA,NA,NA,NA,NA,NA,2166,geo,IN
10,G00002156,NA,SMITH,NA,NA,NA,NA,NA,NA,2170,geo,IN
7,G00002157,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,2171,geo,IN
9,G00002162,NA,DEAN,NA,NA,NA,NA,NA,NA,2176,geo,IN
8,G00002163,NA,5 AVE,NA,NA,NA,NA,NA,NA,2177,geo,IN
6,G00002166,NA,PIONEER,NA,NA,NA,NA,NA,NA,2180,geo,IN
11,G00002169,NA,GREENE AVE,NA,NA,NA,NA,NA,NA,2184,geo,IN
9,G00002175,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,2190,geo,IN
10,G00002183,NA,HOYT,NA,NA,NA,NA,NA,NA,2198,geo,IN
7,G00002188,NA,PARK AVE,NA,NA,NA,NA,NA,NA,2203,geo,IN
9,G00002195,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,2210,geo,IN
8,G00002201,NA,3 AVE,NA,NA,NA,NA,NA,NA,2216,geo,IN
6,G00002204,NA,BAY,NA,NA,NA,NA,NA,NA,2219,geo,IN
9,G00002206,NA,TOMPKINS AVE,NA,NA,NA,NA,NA,NA,2221,geo,IN
8,G00002214,NA,3 AVE,NA,NA,NA,NA,NA,NA,2229,geo,IN
7,G00002220,NA,GATES AVE,NA,NA,NA,NA,NA,NA,2236,geo,IN
10,G00002227,NA,SMITH,NA,NA,NA,NA,NA,NA,2243,geo,IN
3,G00002230,NA,HENRY,NA,NA,NA,NA,NA,NA,2246,geo,IN
9,G00002235,PULASKY,PULASKI,PULASKY,NA,NA,NA,NA,NA,2251,geo,IN
11,G00002242,NA,CARLTON AVE,NA,NA,NA,NA,NA,NA,2258,geo,IN
9,G00002247,NA,GARVEY BLVD,NA,NA,NA,NA,NA,NA,2263,geo,IN
8,G00002253,NA,2,NA,NA,NA,NA,NA,NA,2269,geo,IN
9,G00002282,NA,NEW YORK AVE,NA,NA,NA,NA,NA,NA,2298,geo,IN
8,G00002284,NA,8 AVE,NA,NA,NA,NA,NA,NA,2300,geo,IN
8,G00002293,NA,5 AVE,NA,NA,NA,NA,NA,NA,2309,geo,IN
3,G00002296,NA,CLINTON,NA,NA,NA,NA,NA,NA,2312,geo,IN
8,G00002297,NA,W PROSPECT,NA,NA,NA,NA,NA,NA,2313,geo,IN
9,G00002301,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,2317,geo,IN
9,G00002306,NA,MACON,NA,NA,NA,NA,NA,NA,2322,geo,IN
7,G00002312,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,2328,geo,IN
9,G00002322,NA,PROSPECT PL,NA,NA,NA,NA,NA,NA,2338,geo,IN
8,G00002324,NA,20,NA,NA,NA,NA,NA,NA,2340,geo,IN
9,G00002331,NA,GREENE AVE,NA,NA,NA,NA,NA,NA,2347,geo,IN
9,G00002332,NA,WASHINGTON AVE,NA,NA,NA,NA,NA,NA,2348,geo,IN
8,G00002339,NA,7 AVE,NA,NA,NA,NA,NA,NA,2355,geo,IN
7,G00002357,NA,DOWNING,NA,NA,NA,NA,NA,NA,2373,geo,IN
8,G00002360,NA,WINDSOR PL,NA,NA,NA,NA,NA,NA,2376,geo,IN
11,G00002364,NA,FULTON,NA,NA,NA,NA,NA,NA,2380,geo,IN
10,G00002366,NA,DEAN,NA,NA,NA,NA,NA,NA,2382,geo,IN
7,G00002374,NA,HOPKINS,NA,NA,NA,NA,NA,NA,2390,geo,IN
6,G00002375,NA,UNION,NA,NA,NA,NA,NA,NA,2391,geo,IN
11,G00002381,NA,FULTON,NA,NA,NA,NA,NA,NA,2397,geo,IN
8,G00002383,NA,W PROSPECT,NA,NA,NA,NA,NA,NA,2399,geo,IN
9,G00002389,NA,SUMPTER,NA,NA,NA,NA,NA,NA,2405,geo,IN
8,G00002391,NA,11 AVE,NA,NA,NA,NA,NA,NA,2407,geo,IN
6,G00002393,NA,RICHARD,NA,NA,NA,NA,NA,NA,2409,geo,IN
11,G00002409,NA,LAFAYETTE AVE,NA,NA,NA,NA,NA,NA,2426,geo,IN
9,G00002426,NA,PATCHEN AVE,NA,NA,NA,NA,NA,NA,2444,geo,IN
9,G00002427,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,2445,geo,IN
9,G00002432,BROOKLYN AVE,BKLYN AVE,BROOKLYN AVE,NA,NA,NA,NA,NA,2450,geo,IN
1,G00002433,NA,JORALEMON,NA,NA,NA,NA,NA,NA,2451,geo,IN
9,G00002434,NA,LINCOLN PL,NA,NA,NA,NA,NA,NA,2452,geo,IN
8,G00002436,NA,40,NA,NA,NA,NA,NA,NA,2454,geo,IN
9,G00002439,NA,DEAN,NA,NA,NA,NA,NA,NA,2457,geo,IN
9,G00002450,NA,FULTON,NA,NA,NA,NA,NA,NA,2468,geo,IN
7,G00002451,NA,HARRISON AVE,NA,NA,NA,NA,NA,NA,2469,geo,IN
9,G00002460,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,2478,geo,IN
7,G00002467,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,NA,2485,geo,IN
8,G00002470,NA,11,NA,NA,NA,NA,NA,NA,2488,geo,IN
9,G00002481,NA,TOMPKINS AVE,NA,NA,NA,NA,NA,NA,2499,geo,IN
9,G00002489,NA,TRUXTON,NA,NA,NA,NA,NA,NA,2507,geo,IN
7,G00002490,NA,GRAND AVE,NA,NA,NA,NA,NA,NA,2508,geo,IN
8,G00002500,NA,GARFIELD PL,NA,NA,NA,NA,NA,NA,2518,geo,IN
10,G00002502,NA,4 AVE,NA,NA,NA,NA,NA,NA,2520,geo,IN
9,G00002511,HICKORY,LEXINGTON AVE,HICKORY,NA,NA,NA,NA,NA,2529,geo,IN
7,G00002512,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,2530,geo,IN
7,G00002513,NA,BARTLETT,NA,NA,NA,NA,NA,NA,2531,geo,IN
8,G00002529,NA,3,NA,NA,NA,NA,NA,NA,2547,geo,IN
9,G00002531,NA,SARATOGA AVE,NA,NA,NA,NA,NA,NA,2549,geo,IN
9,G00002536,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,2554,geo,IN
8,G00002542,NA,PRESIDENT,NA,NA,NA,NA,NA,NA,2560,geo,IN
6,G00002543,NA,WARREN,NA,NA,NA,NA,NA,NA,2561,geo,IN
3,G00002544,NA,HENRY,NA,NA,NA,NA,NA,NA,2562,geo,IN
8,G00002546,NA,2 AVE,NA,NA,NA,NA,NA,NA,2564,geo,IN
7,G00002551,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,NA,2569,geo,IN
9,G00002561,NA,HALSEY,NA,NA,NA,NA,NA,NA,2579,geo,IN
8,G00002562,NA,8 AVE,NA,NA,NA,NA,NA,NA,2580,geo,IN
7,G00002568,NA,LEFFERTS PL,NA,NA,NA,NA,NA,NA,2586,geo,IN
9,G00002574,NA,PARK PL,NA,NA,NA,NA,NA,NA,2592,geo,IN
9,G00002583,NA,ALBANY AVE,NA,NA,NA,NA,NA,NA,2601,geo,IN
6,G00002584,NA,VAN BRUNT,NA,NA,NA,NA,NA,NA,2602,geo,IN
9,G00002586,NA,ROGERS AVE,NA,NA,NA,NA,NA,NA,2604,geo,IN
8,G00002592,NA,18,NA,NA,NA,NA,NA,NA,2610,geo,IN
8,G00002593,NA,20,NA,NA,NA,NA,NA,NA,2611,geo,IN
8,G00002594,NA,1 AVE,NA,NA,NA,NA,NA,NA,2612,geo,IN
6,G00002595,NA,CLINTON,NA,NA,NA,NA,NA,NA,2613,geo,IN
9,G00002597,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,2615,geo,IN
9,G00002600,NA,UNION,NA,NA,NA,NA,NA,NA,2618,geo,IN
8,G00002602,NA,10 AVE,NA,NA,NA,NA,NA,NA,2620,geo,IN
9,G00002604,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,2622,geo,IN
11,G00002607,NA,S ELLIOTT PL,NA,NA,NA,NA,NA,NA,2625,geo,IN
9,G00002608,NA,BAINBRIDGE,NA,NA,NA,NA,NA,NA,2626,geo,IN
7,G00002609,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,2627,geo,IN
8,G00002612,NA,FLATBUSH AVE,NA,NA,NA,NA,NA,NA,2630,geo,IN
6,G00002619,NA,NELSON,NA,NA,NA,NA,NA,NA,2637,geo,IN
9,G00002620,NA,MADISON,NA,NA,NA,NA,NA,NA,2638,geo,IN
8,G00002630,NA,7 AVE,NA,NA,NA,NA,NA,NA,2649,geo,IN
9,G00002650,NA,BERGEN,NA,NA,NA,NA,NA,NA,2669,geo,IN
11,G00002652,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,2671,geo,IN
2,G00002653,NA,YORK,NA,NA,NA,NA,NA,NA,2672,geo,IN
9,G00002656,NA,MACDONOUGH,NA,NA,NA,NA,NA,NA,2675,geo,IN
9,G00002676,NA,NEW YORK AVE,NA,NA,NA,NA,NA,NA,2695,geo,IN
9,G00002697,NA,ROGERS AVE,NA,NA,NA,NA,NA,NA,2716,geo,IN
7,G00002699,NA,PARK AVE,NA,NA,NA,NA,NA,NA,2718,geo,IN
5,G00002700,NA,NASSAU,NA,NA,NA,NA,NA,NA,2719,geo,IN
9,G00002702,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,2721,geo,IN
9,G00002703,NA,ROCKAWAY AVE,NA,NA,NA,NA,NA,NA,2722,geo,IN
9,G00002713,NA,UNION,NA,NA,NA,NA,NA,NA,2732,geo,IN
9,G00002730,NA,ALBANY AVE,NA,NA,NA,NA,NA,NA,2749,geo,IN
6,G00002736,NA,CLINTON,NA,NA,NA,NA,NA,NA,2756,geo,IN
8,G00002740,NA,1 AVE,NA,NA,NA,NA,NA,NA,2760,geo,IN
11,G00002741,NA,ADELPHI,NA,NA,NA,NA,NA,NA,2761,geo,IN
8,G00002749,NA,17,NA,NA,NA,NA,NA,NA,2769,geo,IN
9,G00002751,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,2771,geo,IN
9,G00002760,PULASKY,PULASKI,PULASKY,NA,NA,NA,NA,NA,2780,geo,IN
8,G00002762,NA,9,NA,NA,NA,NA,NA,NA,2782,geo,IN
6,G00002767,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,2787,geo,IN
9,G00002770,PERRY AVE,BEDFORD AVE,PERRY AVE,NA,NA,NA,NA,NA,2790,geo,IN
6,G00002778,NA,HICKS,NA,NA,NA,NA,NA,NA,2799,geo,IN
8,G00002780,NA,10 AVE,NA,NA,NA,NA,NA,NA,2801,geo,IN
8,G00002795,NA,29,NA,NA,NA,NA,NA,NA,2816,geo,IN
8,G00002799,NA,11 AVE,NA,NA,NA,NA,NA,NA,2820,geo,IN
7,G00002806,NA,JAMESS PL,NA,NA,NA,NA,NA,NA,2827,geo,IN
8,G00002810,NA,43,NA,NA,NA,NA,NA,NA,2831,geo,IN
1,G00002811,NA,DOUGHTY,NA,NA,NA,NA,NA,NA,2832,geo,IN
9,G00002823,NA,ROCHESTER AVE,NA,NA,NA,NA,NA,NA,2844,geo,IN
11,G00002828,NA,ATLANTIC AVE,NA,NA,NA,NA,NA,NA,2849,geo,IN
8,G00002831,NA,11 AVE,NA,NA,NA,NA,NA,NA,2852,geo,IN
9,G00002833,NA,PATCHEN AVE,NA,NA,NA,NA,NA,NA,2854,geo,IN
1,G00002835,NA,PINEAPPLE,NA,NA,NA,NA,NA,NA,2856,geo,IN
9,G00002858,NA,UNION,NA,NA,NA,NA,NA,NA,2879,geo,IN
9,G00002863,NA,STUYVESANT AVE,NA,NA,NA,NA,NA,NA,2884,geo,IN
8,G00002865,NA,15,NA,NA,NA,NA,NA,NA,2886,geo,IN
7,G00002871,NA,NA,NA,NA,NA,NA,NA,NA,2892,geo,IN
8,G00002892,NA,2 AVE,NA,NA,NA,NA,NA,NA,2915,geo,IN
8,G00002895,NA,6 AVE,NA,NA,NA,NA,NA,NA,2918,geo,IN
2,G00002896,NA,FRONT,NA,NA,NA,NA,NA,NA,2919,geo,IN
10,G00002912,NA,PACIFIC,NA,NA,NA,NA,NA,NA,2935,geo,IN
8,G00002915,NA,5 AVE,NA,NA,NA,NA,NA,NA,2938,geo,IN
9,G00002916,NA,THOMAS BOYLAND,NA,NA,NA,NA,NA,NA,2939,geo,IN
9,G00002919,NA,MONROE,NA,NA,NA,NA,NA,NA,2942,geo,IN
7,G00002921,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,2944,geo,IN
9,G00002931,REED AVE,MALCOLM X BLVD,REED AVE,NA,NA,NA,NA,NA,2954,geo,IN
6,G00002932,NA,DE GRAW,NA,NA,NA,NA,NA,NA,2955,geo,IN
7,G00002934,NA,GATES AVE,NA,NA,NA,NA,NA,NA,2957,geo,IN
9,G00002937,NA,GARVEY BLVD,NA,NA,NA,NA,NA,NA,2960,geo,IN
9,G00002949,SCHUYLER,ATLANTIC AVE,SCHUYLER,NA,NA,NA,NA,NA,2972,geo,IN
3,G00002950,NA,AITKEN PL,NA,NA,NA,NA,NA,NA,2973,geo,IN
9,G00002952,NA,KOSCIUSZKO,NA,NA,NA,NA,NA,NA,2975,geo,IN
5,G00002957,NA,HUDSON AVE,NA,NA,NA,NA,NA,NA,2980,geo,IN
7,G00002962,NA,DE KALB AVE,NA,NA,NA,NA,NA,NA,2985,geo,IN
8,G00002963,NA,2 AVE,NA,NA,NA,NA,NA,NA,2986,geo,IN
10,G00002964,NA,3 AVE,NA,NA,NA,NA,NA,NA,2987,geo,IN
9,G00002978,NA,ROCKAWAY AVE,NA,NA,NA,NA,NA,NA,3001,geo,IN
8,G00002980,NA,55,NA,NA,NA,NA,NA,NA,3003,geo,IN
7,G00002998,NA,FULTON,NA,NA,NA,NA,NA,NA,3021,geo,IN
7,G00003002,NA,MYRTLE AVE,NA,NA,NA,NA,NA,NA,3025,geo,IN
8,G00003005,NA,7 AVE,NA,NA,NA,NA,NA,NA,3028,geo,IN
9,G00003006,NA,UNION,NA,NA,NA,NA,NA,NA,3029,geo,IN
9,G00003009,PERRY AVE,BEDFORD AVE,PERRY AVE,NA,NA,NA,NA,NA,3032,geo,IN
8,G00003017,NA,7 AVE,NA,NA,NA,NA,NA,NA,3040,geo,IN
9,G00003025,NA,STERLING PL,NA,NA,NA,NA,NA,NA,3048,geo,IN
6,G00003030,NA,COMMERCE,NA,NA,NA,NA,NA,NA,3053,geo,IN
8,G00003031,NA,6 AVE,NA,NA,NA,NA,NA,NA,3054,geo,IN
7,G00003036,NA,PUTNAM AVE,NA,NA,NA,NA,NA,NA,3059,geo,IN
9,G00003037,NA,GATES AVE,NA,NA,NA,NA,NA,NA,3060,geo,IN
9,G00003038,NA,PARK PL,NA,NA,NA,NA,NA,NA,3061,geo,IN
3,G00003041,NA,LOVE LN,NA,NA,NA,NA,NA,NA,3064,geo,IN
3,G00003053,NA,MIDDAGH,NA,NA,NA,NA,NA,NA,3076,geo,IN
9,G00003054,SCHUYLER,ATLANTIC AVE,SCHUYLER,NA,NA,NA,NA,NA,3077,geo,IN
8,G00003055,NA,5 AVE,NA,NA,NA,NA,NA,NA,3078,geo,IN
9,G00003066,NA,LEWIS AVE,NA,NA,NA,NA,NA,NA,3089,geo,IN
8,G00003070,NA,4 AVE,NA,NA,NA,NA,NA,NA,3093,geo,IN
8,G00003072,NA,4 AVE,NA,NA,NA,NA,NA,NA,3095,geo,IN
7,G00003083,NA,EMERSON PL,NA,NA,NA,NA,NA,NA,3106,geo,IN
8,G00003087,NA,54,NA,NA,NA,NA,NA,NA,3110,geo,IN
8,G00003092,NA,5 AVE,NA,NA,NA,NA,NA,NA,3115,geo,IN
8,G00003094,NA,4 AVE,NA,NA,NA,NA,NA,NA,3117,geo,IN
9,G00003099,NA,SAINT JOHNS PL,NA,NA,NA,NA,NA,NA,3122,geo,IN
10,G00003115,NA,UNION,NA,NA,NA,NA,NA,NA,3138,geo,IN
8,G00003118,NA,22,NA,NA,NA,NA,NA,NA,3141,geo,IN
11,G00003125,NA,CLERMONT AVE,NA,NA,NA,NA,NA,NA,3148,geo,IN
9,G00003134,BROOKLYN AVE,BKLYN AVE,BROOKLYN AVE,NA,NA,NA,NA,NA,3157,geo,IN
9,G00003141,NA,PARK PL,NA,NA,NA,NA,NA,NA,3164,geo,IN
9,G00003147,PULASKY,PULASKI,PULASKY,NA,NA,NA,NA,NA,3170,geo,IN
5,G00003155,NA,NASSAU,NA,NA,NA,NA,NA,NA,3178,geo,IN
3,G00003157,NA,HENRY,NA,NA,NA,NA,NA,NA,3180,geo,IN
9,G00003160,NA,HOWARD AVE,NA,NA,NA,NA,NA,NA,3183,geo,IN
8,G00003166,NA,7 AVE,NA,NA,NA,NA,NA,NA,3189,geo,IN
9,G00003172,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,3195,geo,IN
8,G00003177,NA,W PROSPECT,NA,NA,NA,NA,NA,NA,3200,geo,IN
9,G00003185,NA,PACIFIC,NA,NA,NA,NA,NA,NA,3208,geo,IN
9,G00003188,NA,PATCHEN AVE,NA,NA,NA,NA,NA,NA,3211,geo,IN
9,G00003191,NA,NA,NA,NA,NA,NA,NA,NA,3214,geo,IN
10,G00003194,NA,4 AVE,NA,NA,NA,NA,NA,NA,3217,geo,IN
10,G00003195,NA,SMITH,NA,NA,NA,NA,NA,NA,3218,geo,IN
8,G00003202,NA,6 AVE,NA,NA,NA,NA,NA,NA,3225,geo,IN
9,G00003205,NA,SCHNECTADY AVE,NA,NA,NA,NA,NA,NA,3228,geo,IN
9,G00003212,NA,MACDONOUGH,NA,NA,NA,NA,NA,NA,3235,geo,IN
10,G00003218,NA,DEAN,NA,NA,NA,NA,NA,NA,3241,geo,IN
6,G00003221,NA,WOODHULL,NA,NA,NA,NA,NA,NA,3244,geo,IN
8,G00003234,NA,16,NA,NA,NA,NA,NA,NA,3257,geo,IN
9,G00003242,NA,ROCKAWAY AVE,NA,NA,NA,NA,NA,NA,3265,geo,IN
9,G00003245,NA,DECATUR,NA,NA,NA,NA,NA,NA,3268,geo,IN
4,G00003251,NA,HIGH,NA,NA,NA,NA,NA,NA,3274,geo,IN
7,G00003263,NA,MIDDLETON,NA,NA,NA,NA,NA,NA,3288,geo,IN
6,G00003269,NA,COLUMBIA,NA,NA,NA,NA,NA,NA,3294,geo,IN
9,G00003274,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,3299,geo,IN
9,G00003286,NA,FRANKLIN AVE,NA,NA,NA,NA,NA,NA,3311,geo,IN
9,G00003290,NA,SAINT JOHNS PL,NA,NA,NA,NA,NA,NA,3315,geo,IN
5,G00003299,NA,JOHN,NA,NA,NA,NA,NA,NA,3325,geo,IN
8,G00003300,NA,17,NA,NA,NA,NA,NA,NA,3326,geo,IN
9,G00003305,NA,PARK PL,NA,NA,NA,NA,NA,NA,3331,geo,IN
9,G00003307,NA,SAINT MARKS AVE,NA,NA,NA,NA,NA,NA,3333,geo,IN
9,G00003314,NA,NOSTRAND AVE,NA,NA,NA,NA,NA,NA,3340,geo,IN
9,G00003317,NA,NEW YORK AVE,NA,NA,NA,NA,NA,NA,3343,geo,IN
9,G00003321,NA,PARK PL,NA,NA,NA,NA,NA,NA,3347,geo,IN
8,G00003322,NA,18,NA,NA,NA,NA,NA,NA,3348,geo,IN
6,G00003324,NA,DIKEMAN,NA,NA,NA,NA,NA,NA,3350,geo,IN
7,G00003328,NA,KENT AVE,NA,NA,NA,NA,NA,NA,3354,geo,IN
8,G00003339,NA,8 AVE,NA,NA,NA,NA,NA,NA,3365,geo,IN
9,G00003340,NA,DEAN,NA,NA,NA,NA,NA,NA,3366,geo,IN
7,G00003346,NA,QUINCY,NA,NA,NA,NA,NA,NA,3372,geo,IN
9,G00003355,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,3381,geo,IN
8,G00003358,NA,56,NA,NA,NA,NA,NA,NA,3384,geo,IN
9,G00003361,NA,LINCOLN PL,NA,NA,NA,NA,NA,NA,3387,geo,IN
9,G00003362,NA,DECATUR,NA,NA,NA,NA,NA,NA,3388,geo,IN
2,G00003368,NA,JAY,NA,NA,NA,NA,NA,NA,3394,geo,IN
9,G00003370,PERRY AVE,BEDFORD AVE,PERRY AVE,NA,NA,NA,NA,NA,3396,geo,IN
10,G00003382,NA,STATE,NA,NA,NA,NA,NA,NA,3408,geo,IN
7,G00003386,NA,WILLOUGHBY AVE,NA,NA,NA,NA,NA,NA,3412,geo,IN
10,G00003389,NA,HOYT,NA,NA,NA,NA,NA,NA,3415,geo,IN
6,G00003392,NA,VAN BRUNT,NA,NA,NA,NA,NA,NA,3418,geo,IN
4,G00003395,NA,JAY,NA,NA,NA,NA,NA,NA,3421,geo,IN
9,G00003396,NA,THROOP AVE,NA,NA,NA,NA,NA,NA,3422,geo,IN
8,G00003412,NA,4 AVE,NA,NA,NA,NA,NA,NA,3438,geo,IN
8,G00003414,NA,6,NA,NA,NA,NA,NA,NA,3440,geo,IN
2,G00003416,NA,JOHN,NA,NA,NA,NA,NA,NA,3442,geo,IN
7,G00003417,NA,RUTLEDGE AVE,NA,NA,NA,NA,NA,NA,3443,geo,IN
9,G00003418,NA,FULTON,NA,NA,NA,NA,NA,NA,3444,geo,IN
8,G00003422,NA,45,NA,NA,NA,NA,NA,NA,3448,geo,IN
7,G00003424,NA,MARCY AVE,NA,NA,NA,NA,NA,NA,3450,geo,IN
10,G00003426,NA,SMITH,NA,NA,NA,NA,NA,NA,3452,geo,IN
8,G00003428,NA,6 AVE,NA,NA,NA,NA,NA,NA,3454,geo,IN
3,G00003431,NA,MONTAGUE,NA,NA,NA,NA,NA,NA,3457,geo,IN
9,G00003444,NA,FULTON,NA,NA,NA,NA,NA,NA,3471,geo,IN
